nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucla_lead_sponsor,ucla_principal_investigator,ucla_study_chair,ucla_study_director,ucla_unspecified_official,ucla_responsible_party,registration_year,start_year,completion_year
NCT04457245,2022-02-10,2020-06-30,NA,Interventional,Phase 3,52,"Active, not recruiting",Randomized Trial of PSMA PET Scan Before Definitive Radiation Therapy for Prostate Cancer,2020-08-14T00:00:00Z,2027-12-31T00:00:00Z,2026-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2020,2020,2027
NCT04457258,2022-04-01,2020-06-30,NA,Interventional,Early Phase 1,30,Recruiting,68Ga-FAPi-46 PET/CT Scan in Imaging Patients With Sarcoma,2020-09-08T00:00:00Z,2024-07-21T00:00:00Z,2023-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2020,2020,2024
NCT04459273,2022-04-01,2020-07-01,NA,Interventional,Phase 1,30,Recruiting,Prospective Exploratory Study of FAPi PET/CT With Histopathology Validation in Patients With Various Cancers,2020-08-27T00:00:00Z,2024-07-01T00:00:00Z,2023-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2020,2020,2024
NCT04459520,2020-08-19,2020-07-05,NA,Interventional,Not Applicable,1400,Completed,Effect of Availability of COVID-19 Testing on Choice to Isolate and Socially Distance,2020-07-23T00:00:00Z,2020-07-29T00:00:00Z,2020-07-28T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2020,2020
NCT04460495,2021-07-12,2020-06-15,NA,Interventional,Not Applicable,20,Recruiting,Quantifying Oxygen Utilization of Tumors Using Oxygen-Enhanced Molecular MRI,2020-07-07T00:00:00Z,2026-05-01T00:00:00Z,2025-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2020,2020,2026
NCT04462848,2020-07-07,2020-06-30,NA,Interventional,Phase 1,30,Not yet recruiting,Covid-19 Convalescent Plasma as Prevention and Treatment for Children With Underlying Medical Conditions,2020-08-01T00:00:00Z,2024-12-01T00:00:00Z,2024-09-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",UCLA Clinical Professor of Pediatrics,NA,NA,NA,"University of California, Los Angeles",2020,2020,2024
NCT04469439,2021-03-03,2020-07-09,NA,Observational,NA,170,Recruiting,Impact of Sinus Surgery on Individuals With Cystic Fibrosis,2020-07-01T00:00:00Z,2023-12-31T00:00:00Z,2022-12-31T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2020,2020,2023
NCT04469764,2021-10-28,2020-07-06,NA,Interventional,Phase 2,32,Recruiting,Abemaciclib for the Treatment of Recurrent Ovarian or Endometrial Cancer,2020-10-16T00:00:00Z,2025-07-01T00:00:00Z,2024-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2020,2020,2025
NCT04472559,2022-04-21,2020-07-13,NA,Interventional,Not Applicable,164,"Active, not recruiting",Acupressure for COVID-19 Related Quality of Life and Stress,2021-06-16T00:00:00Z,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2020,2021,2022
NCT04473781,2021-07-21,2020-07-13,NA,Interventional,Phase 1/Phase 2,17,Recruiting,Interstitial Brachytherapy for the Treatment of Unresectable/Unablatable Kidney Cancer,2020-07-16T00:00:00Z,2023-06-30T00:00:00Z,2022-06-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2020,2020,2023
NCT04488601,2021-09-28,2020-07-13,NA,Interventional,Phase 2,150,Recruiting,Participatory Evaluation (of) Aging (With) Rapamycin (for) Longevity Study,2020-01-01T00:00:00Z,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2020,2020,2023
NCT04499651,2021-02-23,2020-07-28,NA,Interventional,Not Applicable,1,Terminated,Testing of a Navigation Intervention for Hepatitis C and HIV,2020-07-31T00:00:00Z,2021-02-22T00:00:00Z,2021-02-22T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2020,2020,2021
NCT04507243,2021-05-03,2020-08-04,NA,Interventional,Not Applicable,100,Recruiting,Transcranial Direct Current Stimulation (tDCS) Therapy in Major Depression,2020-12-01T00:00:00Z,2023-04-01T00:00:00Z,2023-04-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2020,2020,2023
NCT04508751,2022-03-28,2020-08-03,NA,Interventional,Phase 1,15,"Active, not recruiting",PED NEONAT 20-000599 Fetal Body Composition,2020-08-17T00:00:00Z,2022-06-01T00:00:00Z,2021-09-27T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2020,2022
NCT04509102,2021-09-27,2020-06-29,NA,Interventional,Early Phase 1,30,Enrolling by invitation,Psychostimulant Augmentation of Repetitive TMS for the Treatment of Major Depressive Disorder,2021-09-27T00:00:00Z,2022-06-19T00:00:00Z,2022-06-19T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles",UCLA Semel,NA,NA,NA,"University of California, Los Angeles",2020,2021,2022
NCT04509596,2021-09-15,2020-08-03,NA,Interventional,Phase 1,94,Recruiting,"DZD1516 in Combination With Trastuzumab and Capecitabine, or in Combination With T-DM1, in Patients With Metastatic HER2 Positive Breast Cancer",2020-09-21T00:00:00Z,2024-05-01T00:00:00Z,2024-01-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,UCLA Hematology/Oncology Parkside,NA,NA,NA,NA,2020,2020,2024
NCT04513899,2021-11-12,2020-08-05,NA,Interventional,Not Applicable,108,Recruiting,Development of a Community-based HCV Treatment Completion Intervention Among HCV Positive Homeless Adults,2020-10-05T00:00:00Z,2022-05-01T00:00:00Z,2022-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, Los Angeles (UCLA)",NA,NA,NA,NA,2020,2020,2022
NCT04514627,2020-08-17,2020-07-08,NA,Interventional,Not Applicable,100,Recruiting,Neuromodulation With Percutaneous Electrical Nerve Field Stimulation for Adults With COVID-19,2020-07-13T00:00:00Z,2021-07-31T00:00:00Z,2021-07-31T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Olive View-UCLA Education & Research Institute,Olive View-UCLA Education & Research Institute,NA,NA,NA,NA,2020,2020,2021
NCT04514757,2021-12-21,2020-07-29,NA,Interventional,Not Applicable,266,Recruiting,Transcutaneous (Tragus) Vagal Nerve Stimulation for Post-op Afib,2021-09-20T00:00:00Z,2023-09-01T00:00:00Z,2023-08-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2020,2021,2023
NCT04517734,2022-03-08,2020-08-11,NA,Observational,NA,338,Completed,Erythroferrone and Its Impact on Maternal and Neonatal Iron Homeostasis,2006-04-01T00:00:00Z,2017-12-01T00:00:00Z,2017-12-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2020,2006,2017
NCT04520347,2021-03-29,2020-07-10,NA,Observational,NA,10000,Enrolling by invitation,IVTCC 2.0: A Prospective Multicenter Ventricular Tachycardia Catheter Ablation Registry,2018-12-01T00:00:00Z,2027-11-01T00:00:00Z,2026-12-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles","University of California, Los Angeles",NA,NA,"University of California, Los Angeles",2020,2018,2027
NCT04525352,2021-08-20,2020-08-11,NA,Interventional,Phase 1,2,"Active, not recruiting",A Trial to Evaluate Safety and Efficacy of RP-L401-0120 in Subjects With Infantile Malignant Osteopetrosis,2021-02-01T00:00:00Z,2023-07-01T00:00:00Z,2023-01-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2020,2021,2023
NCT04526860,2021-11-09,2020-08-21,NA,Interventional,Not Applicable,100,Not yet recruiting,Determine if Human Infant Weight Gain Can be Modulated to Prevent Obesity,2022-03-01T00:00:00Z,2024-09-01T00:00:00Z,2023-12-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2020,2022,2024
NCT04528134,2022-01-21,2020-06-12,NA,Interventional,Not Applicable,120,Recruiting,Orthodontic Varnish Microbiology Study,2022-02-05T00:00:00Z,2024-08-01T00:00:00Z,2023-08-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles","University of California, Los Angeles","University of California, Los Angeles",NA,"University of California, Los Angeles",2020,2022,2024
NCT04529031,2020-11-07,2020-08-20,NA,Interventional,Not Applicable,60,Not yet recruiting,Biomolecular Characteristics of Reminder-Focused Positive-Psychiatry,2020-12-01T00:00:00Z,2023-12-28T00:00:00Z,2023-12-28T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2020,2023
NCT04533685,2021-05-26,2020-08-26,NA,Interventional,Not Applicable,213773,Completed,Patient Portal Reminder/Recall for Influenza Vaccination in a Health System- UCLA Portal R/R Influenza RCT 3,2020-09-01T00:00:00Z,2021-04-01T00:00:00Z,2021-04-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2020,2021
NCT04534140,2021-01-25,2020-08-26,NA,Interventional,Not Applicable,0,Withdrawn,Skin Hydration in Persons With Acne After Dietary Supplementation With Botanical Antioxidants,2021-01-25T00:00:00Z,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Los Angeles",UCLA Professor of Medicine,NA,NA,NA,"University of California, Los Angeles",2020,2021,2023
NCT04553211,2021-09-27,2020-09-06,NA,Interventional,Not Applicable,552,Not yet recruiting,Expedited Partner Therapy and the HIV Prevention Cascade,2021-11-01T00:00:00Z,2024-12-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2021,2024
NCT04553263,2021-04-27,2020-06-03,NA,Interventional,Early Phase 1,60,Not yet recruiting,Relapse Prevention in Stimulant Use Disorder,2021-06-11T00:00:00Z,2023-01-11T00:00:00Z,2023-01-11T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2020,2021,2023
NCT04553770,2022-04-28,2020-09-04,NA,Interventional,Phase 2,88,Recruiting,"Trastuzumab Deruxtecan Alone or in Combination With Anastrozole for the Treatment of Early Stage HER2 Low, Hormone Receptor Positive Breast Cancer",2020-10-09T00:00:00Z,2025-09-30T00:00:00Z,2025-09-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2020,2020,2025
NCT04556890,2021-11-09,2020-08-31,NA,Interventional,Not Applicable,69,Not yet recruiting,Pain and Major Depressive Disorder,2022-01-30T00:00:00Z,2026-09-30T00:00:00Z,2026-09-30T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2022,2026
NCT04558164,2022-04-13,2020-09-04,NA,Interventional,Not Applicable,70,Recruiting,Network-targeted Theta-burst Stimulation for Episodic Memory Improvement in Mild Cognitive Impairment,2021-01-26T00:00:00Z,2025-06-30T00:00:00Z,2024-06-30T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2020,2021,2025
NCT04563962,2021-09-27,2020-09-20,NA,Interventional,Not Applicable,20,Completed,Contingency Management for PrEP Adherence and/or Methamphetamine Use,2021-03-15T00:00:00Z,2021-08-31T00:00:00Z,2021-08-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2020,2021,2021
NCT04564976,2021-10-08,2020-09-10,NA,Interventional,Not Applicable,100,Not yet recruiting,Social Support and Reduced Fear Acquisition,2022-01-01T00:00:00Z,2024-12-01T00:00:00Z,2024-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2022,2024
NCT04565041,2021-10-08,2020-09-10,NA,Interventional,Not Applicable,100,Not yet recruiting,Social Support and Enhanced Fear Extinction,2022-01-01T00:00:00Z,2022-12-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2022,2022
NCT04566562,2021-09-27,2020-09-22,NA,Observational,NA,34,Recruiting,Blood Brain Barrier Dysfunction and Postoperative Neurocognitive Disorders,2020-08-03T00:00:00Z,2022-09-03T00:00:00Z,2022-08-03T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Los Angeles",SVacas@mednet.ucla.edu,NA,NA,NA,"University of California, Los Angeles",2020,2020,2022
NCT04568395,2021-12-03,2020-09-18,NA,Interventional,Not Applicable,40,Recruiting,Acute Effects of TCIG vs ECIG in PLWH,2020-10-01T00:00:00Z,2024-10-31T00:00:00Z,2023-10-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2020,2024
NCT04572581,2021-10-15,2020-09-15,NA,Interventional,Not Applicable,50,Recruiting,Donor Breast Milk and Breastfeeding Rates,2020-11-01T00:00:00Z,2023-08-15T00:00:00Z,2022-06-15T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2020,2020,2023
NCT04573777,2022-01-24,2020-09-28,NA,Interventional,Phase 4,12,Terminated,Reducing Intracranial atheroSclErosis With Repatha,2021-04-23T00:00:00Z,2021-12-16T00:00:00Z,2021-12-16T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2021,2021
NCT04591106,2022-01-05,2020-10-13,NA,Observational,NA,190,Recruiting,Quantifying Body Composition and Liver Disease in Children Using Free-Breathing MRI and MRE,2021-02-17T00:00:00Z,2024-10-15T00:00:00Z,2023-10-15T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2021,2024
NCT04591782,2021-04-14,2020-10-02,NA,Interventional,Not Applicable,42,"Active, not recruiting",Investigation of PJ vs. Sugar on Glucose Levels in Healthy and Prediabetic Subjects,2019-02-01T00:00:00Z,2021-12-20T00:00:00Z,2021-12-20T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",UCLA Professor of Medicine,NA,NA,NA,"University of California, Los Angeles",2020,2019,2021
NCT04592744,2020-10-14,2020-10-14,NA,Interventional,Phase 4,30,Not yet recruiting,Angiotensin 2 for AKI After OLT,2020-11-01T00:00:00Z,2021-06-01T00:00:00Z,2021-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2020,2021
NCT04598100,2020-10-16,2020-10-01,NA,Interventional,Not Applicable,199,Completed,Promoting Resiliency in Veteran Families With Young Children,2014-04-03T00:00:00Z,2018-06-30T00:00:00Z,2017-01-18T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles, Semel Institute",NA,"University of California, Los Angeles, Semel Institute",NA,"University of California, Los Angeles",2020,2014,2018
NCT04603365,2021-10-25,2020-10-21,NA,Interventional,Phase 2,21,Recruiting,Pamiparib and Temozolomide for the Treatment of Hereditary Leiomyomatosis and Renal Cell Cancer,2021-10-14T00:00:00Z,2024-08-01T00:00:00Z,2023-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2020,2021,2024
NCT04617938,2021-07-19,2020-10-26,NA,Interventional,Not Applicable,375,Recruiting,TACUNA (Traditions and Connections for Urban Native Americans),2020-11-23T00:00:00Z,2023-04-30T00:00:00Z,2022-08-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,UCLA Integrated Substance Abuse Programs,NA,NA,NA,NA,2020,2020,2023
NCT04624256,2021-11-18,2020-10-26,NA,Interventional,Not Applicable,200,Recruiting,"Germline DNA-Based Radiosensitivity Biomarker Influence on Toxicity Following Prostate Radiotherapy, GARUDA Trial",2020-11-10T00:00:00Z,2028-12-31T00:00:00Z,2027-12-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2020,2020,2028
NCT04627571,2021-10-02,2020-11-08,NA,Observational,NA,40,Recruiting,Corneal Nerves After Treatment With Cenegermin,2021-12-01T00:00:00Z,2023-12-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2021,2023
NCT04635839,2021-01-25,2020-11-09,NA,Interventional,Not Applicable,46,Recruiting,Heparin Prophylaxis Dosing for Antepartum Hospitalizations (HEPDOSE),2020-12-15T00:00:00Z,2022-07-01T00:00:00Z,2022-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2020,2022
NCT04657770,2022-03-24,2020-12-01,NA,Interventional,Not Applicable,50,Recruiting,Telerehabilitation Early After Stroke,2021-05-13T00:00:00Z,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2021,2024
NCT04658628,2021-01-25,2020-11-24,NA,Observational,NA,42,Recruiting,Brain Imaging Biomarkers for Response to Spinal Cord Stimulation in Patients With Chronic Low Back Pain,2021-01-22T00:00:00Z,2023-01-01T00:00:00Z,2022-11-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2021,2023
NCT04661683,2021-08-05,2020-12-03,NA,Interventional,Not Applicable,12,Recruiting,Secondhand Effects of E-Hookah Aerosol,2021-06-25T00:00:00Z,2021-10-15T00:00:00Z,2021-10-15T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2021,2021
NCT04667247,2022-04-11,2020-12-03,NA,Interventional,Phase 1/Phase 2,54,"Active, not recruiting",Mushroom-based Product for COVID-19,2020-12-03T00:00:00Z,2022-12-01T00:00:00Z,2022-06-30T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2020,2020,2022
NCT04668417,2021-05-26,2020-12-09,NA,Interventional,Not Applicable,698,Completed,Pediatric Second Influenza Dose Portal Reminder Recall,2020-12-15T00:00:00Z,2021-04-01T00:00:00Z,2021-04-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2020,2020,2021
NCT04682652,2021-10-29,2020-12-14,NA,Interventional,Not Applicable,100,Not yet recruiting,Genicular Artery Embolization Versus Observation for the Treatment of Symptomatic Knee Osteoarthritis,2022-06-01T00:00:00Z,2027-06-01T00:00:00Z,2026-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2020,2022,2027
NCT04686084,2021-04-27,2020-12-22,NA,Interventional,Not Applicable,24,Recruiting,Dual Energy Cone-Beam Computed Tomography (DE-CBCT) Assessment of Jaw Bone Density,2021-03-26T00:00:00Z,2021-11-01T00:00:00Z,2021-08-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2020,2021,2021
NCT04686552,2020-12-24,2020-12-21,NA,Interventional,Not Applicable,32,Completed,Effect Cinnamon Spice on Postprandial Glucose and Insulin Responses,2018-01-01T00:00:00Z,2020-01-01T00:00:00Z,2019-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2020,2018,2020
NCT04686812,2020-12-22,2020-12-13,NA,Interventional,Not Applicable,2002,Completed,Worksite Health Promotion Intervention to Promote Healthy Habits Among Workers From Mexican Companies,2009-06-30T00:00:00Z,2011-06-30T00:00:00Z,2011-06-30T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER_GOV,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2020,2009,2011
NCT04698538,2022-02-01,2020-11-02,NA,Interventional,Not Applicable,66,Recruiting,TSC Remote Assessment and Intervention,2020-10-31T00:00:00Z,2024-05-31T00:00:00Z,2023-05-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2020,2024
NCT04703101,2022-01-13,2021-01-07,NA,Interventional,Phase 1,25,Recruiting,Short Course Radiation Therapy and Combination Chemotherapy for the Treatment of Stage II-III Rectal Cancer,2021-02-11T00:00:00Z,2026-10-15T00:00:00Z,2025-10-15T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2021,2021,2026
NCT04705025,2022-01-20,2021-01-08,NA,Interventional,Not Applicable,25,Recruiting,Cognitive-Behavioral Stress Management Device for the Treatment of Anxiety and Depressive Symptoms in Patients With Stage I-III Breast or Lung Cancer,2021-04-08T00:00:00Z,2024-12-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2021,2021,2024
NCT04706624,2021-08-24,2021-01-04,NA,Interventional,Not Applicable,640,Recruiting,"Screen, Treat and Retain Meth-using People With Opioid Use Disorders at Methadone Clinics",2020-11-02T00:00:00Z,2025-03-31T00:00:00Z,2024-03-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, Los Angeles, Department of Family Medicine",NA,NA,NA,NA,2021,2020,2025
NCT04710069,2021-03-02,2021-01-12,NA,Interventional,Not Applicable,102,Completed,Postoperative Opt-In Narcotic Treatment Study,2020-06-26T00:00:00Z,2021-01-30T00:00:00Z,2021-01-30T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2021,2020,2021
NCT04710095,2021-01-20,2021-01-12,NA,Interventional,Not Applicable,60,Completed,Perceived Alcohol Rewards and Risks Study,2015-11-13T00:00:00Z,2017-04-05T00:00:00Z,2017-04-05T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2021,2015,2017
NCT04710901,2021-01-12,2020-11-09,NA,Interventional,Not Applicable,335,Recruiting,uTECH: Machine Learning for HIV Prevention Among Substance Using GBMSM,2020-11-24T00:00:00Z,2024-05-31T00:00:00Z,2023-06-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2020,2020,2024
NCT04712851,2022-01-20,2021-01-12,NA,Interventional,Phase 2,25,Recruiting,Pembrolizumab for the Treatment of Cervical Intraepithelial Neoplasia,2021-06-30T00:00:00Z,2024-01-31T00:00:00Z,2023-01-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2021,2021,2024
NCT04717869,2021-04-26,2021-01-12,NA,Observational,NA,250,Recruiting,Identifying Modifiable PAtient Centered Therapeutics (IMPACT) Frailty,2021-06-01T00:00:00Z,2024-02-01T00:00:00Z,2023-01-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Los Angeles",UCLA Department of Anesthesiology and Perioperative Medicine,NA,NA,NA,"University of California, Los Angeles",2021,2021,2024
NCT04733742,2022-02-02,2021-01-26,NA,Interventional,Phase 2/Phase 3,586,Not yet recruiting,Endovascular Treatment With Versus Without Intravenous Tenecteplase in Stroke,2022-04-01T00:00:00Z,2026-04-01T00:00:00Z,2025-12-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,NA,"Neurology, University of California, Los Angeles, USA",NA,NA,NA,NA,2021,2022,2026
NCT04741646,2021-02-02,2021-02-02,NA,Interventional,Phase 2,160,Not yet recruiting,Ferric Citrate and Chronic Kidney Disease in Children,2021-04-01T00:00:00Z,2024-12-01T00:00:00Z,2024-12-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2021,2021,2024
NCT04742608,2022-02-07,2021-02-03,NA,Observational,NA,250,Recruiting,Development of Liquid Biopsy Technologies for Noninvasive Cancer Diagnostics in Patients With Suspicious Thyroid Nodules or Thyroid Cancer,2020-02-21T00:00:00Z,2024-02-01T00:00:00Z,2023-02-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2021,2020,2024
NCT04743076,2021-09-07,2021-02-02,NA,Interventional,Not Applicable,386,Suspended,A Randomized Trial Of Endovascular Treatment For Acute Posterior Large Vessel Occlusion,2021-03-16T00:00:00Z,2024-05-16T00:00:00Z,2024-05-16T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,NA,"Neurology, University of California, Los Angeles, USA",NA,NA,NA,NA,2021,2021,2024
