nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucla_lead_sponsor,ucla_principal_investigator,ucla_study_chair,ucla_study_director,ucla_unspecified_official,ucla_responsible_party,registration_year,start_year,completion_year
NCT02693119,2021-11-29,2016-02-15,2021-07-08,Interventional,Phase 2,12,Completed,"A Study Investigating the Safety, Tolerability, and Efficacy of Elamipretide Topical Ophthalmic Solution for Treatment of Leber's Hereditary Optic Neuropathy",2016-03-01T00:00:00Z,2019-12-01T00:00:00Z,2019-09-01T00:00:00Z,TRUE,Randomized,Quadruple,INDUSTRY,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2016,2016,2019
NCT02697188,2018-10-03,2014-01-29,2018-07-16,Interventional,Phase 2,12,Completed,Pilot Pharmacokinetic Study of Oral Testosterone Ester Formulations in Hypogonadal Men,2007-11-01T00:00:00Z,2008-04-01T00:00:00Z,2008-04-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,2014,2007,2008
NCT02698215,2021-05-20,2016-02-19,2021-04-07,Interventional,Phase 2,165,Completed,Combining Varenicline and Naltrexone for Smoking Cessation,2016-05-01T00:00:00Z,2019-12-01T00:00:00Z,2019-12-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2016,2016,2019
NCT02699814,2019-09-26,2016-01-25,NA,Interventional,Not Applicable,277,Completed,"H3: Healthy Minds, Healthy Children, Healthy Chicago Project Evaluation",2016-03-01T00:00:00Z,2019-03-31T00:00:00Z,2018-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2016,2016,2019
NCT02701387,2016-11-01,2016-02-29,2016-11-01,Interventional,Not Applicable,7,Completed,Effect of Implant Thread Design on Implant Stability Quotient (ISQ) in Early Healing Period,2014-08-01T00:00:00Z,2015-04-01T00:00:00Z,2015-04-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2016,2014,2015
NCT02708680,2018-10-25,2016-03-09,NA,Interventional,Phase 1/Phase 2,88,Unknown status,Randomized Phase 2 Study of Atezolizumab and Entinostat in Patients With aTN Breast Cancer With Phase 1b Lead In,2016-05-01T00:00:00Z,2020-01-01T00:00:00Z,2019-01-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2016,2016,2020
NCT02708940,2016-03-09,2016-02-04,NA,Interventional,Not Applicable,150,Unknown status,Participatory Messaging in the UCLA Psychiatry Partial Hospitalization and Intensive Outpatient Programs,2016-02-01T00:00:00Z,2016-12-01T00:00:00Z,2016-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,NA,2016,2016,2016
NCT02710032,2018-08-05,2016-03-08,NA,Interventional,Not Applicable,90,Completed,TransPrEP: Social Network-Based PrEP Adherence for Transgender Women in Peru,2017-07-01T00:00:00Z,2018-07-31T00:00:00Z,2018-07-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",UCLA Geffen School of Medicine,NA,NA,NA,"University of California, Los Angeles",2016,2017,2018
NCT02722005,2017-10-24,2016-03-24,NA,Interventional,Not Applicable,150,Completed,The Impact of Family Financial Support on Health Related Quality of Life,2016-03-01T00:00:00Z,2017-10-01T00:00:00Z,2017-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2016,2016,2017
NCT02723227,2017-10-24,2016-03-25,NA,Interventional,Not Applicable,150,Completed,The Impact of Family Financial Support on Parental Stress,2016-03-01T00:00:00Z,2017-10-01T00:00:00Z,2017-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2016,2016,2017
NCT02723318,2017-10-24,2016-03-25,NA,Interventional,Not Applicable,150,Completed,The Impact of Family Financial Support on Cognition,2016-03-01T00:00:00Z,2017-10-01T00:00:00Z,2017-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2016,2016,2017
NCT02723357,2017-10-24,2016-03-24,NA,Interventional,Not Applicable,150,Completed,The Impact of Family Financial Support on Parental Mental Health,2016-03-01T00:00:00Z,2017-10-01T00:00:00Z,2017-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2016,2016,2017
NCT02745405,2016-04-15,2016-04-11,NA,Interventional,Not Applicable,109,Completed,Implications of Wearing a Fat Suit,2014-04-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2016,2014,2014
NCT02751359,2021-04-19,2016-04-12,2021-04-19,Interventional,Phase 1/Phase 2,18,Completed,"Characterization of the Analgesic Effect of CBD in Healthy, Normal Volunteers",2016-07-01T00:00:00Z,2020-04-01T00:00:00Z,2017-07-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2016,2016,2020
NCT02752646,2017-03-03,2016-04-25,NA,Interventional,Not Applicable,200,Completed,Tolerability and Toxicity of Topically Applied Nepafenac 0.3% vs Ketorolac 0.5%,2016-04-01T00:00:00Z,2017-03-01T00:00:00Z,2017-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,UCLA Jules Stein Eye Institute,NA,NA,NA,NA,2016,2016,2017
NCT02754687,2019-08-09,2016-03-28,NA,Interventional,Phase 1,12,Unknown status,"Single Dose, Dose-Ranging Study of 11-β Methyl Nortestosterone Dodecylcarbonate (11β-MNTDC) in Healthy Men",2016-04-01T00:00:00Z,2020-01-01T00:00:00Z,2017-01-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,2016,2016,2020
NCT02769936,2016-05-11,2016-05-10,NA,Interventional,Phase 1,110,Completed,"Glutamate, Learning, and Working Memory",2013-11-01T00:00:00Z,2015-12-01T00:00:00Z,2015-07-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2016,2013,2015
NCT02770144,2017-10-24,2016-03-25,NA,Interventional,Not Applicable,150,Completed,The Impact of Family Financial Support on Child Health,2016-03-01T00:00:00Z,2017-10-01T00:00:00Z,2017-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2016,2016,2017
NCT02775292,2020-07-22,2016-05-13,NA,Interventional,Phase 1,1,Completed,"Gene-Modified T Cells, Vaccine Therapy, and Nivolumab in Treating Patients With Stage IV or Locally Advanced Solid Tumors Expressing NY-ESO-1",2017-01-03T00:00:00Z,2019-04-08T00:00:00Z,2019-04-08T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2016,2017,2019
NCT02779959,2018-01-03,2016-05-17,NA,Interventional,Phase 3,80,Unknown status,"Buccal Prochlorperazine Versus Intravenous Prochlorperazine for Migraine Headaches, a RCT",2016-04-01T00:00:00Z,2018-04-01T00:00:00Z,2017-10-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2016,2016,2018
NCT02796300,2020-07-30,2016-05-24,2020-03-26,Interventional,Not Applicable,32,Terminated,Study to Compare Palindrome vs. BioFlo DuraMax Dialysis Catheters,2017-01-20T00:00:00Z,2019-06-25T00:00:00Z,2019-03-27T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2016,2017,2019
NCT02797262,2021-12-16,2016-06-01,2021-10-05,Interventional,Not Applicable,130,Completed,Measuring and Monitoring Adherence to ART With Pill Ingestible Sensor System,2015-09-01T00:00:00Z,2020-10-15T00:00:00Z,2020-10-15T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2016,2015,2020
NCT02819050,2021-12-08,2016-05-24,2017-10-12,Interventional,Not Applicable,80,Completed,Effective Approaches & Strategies to Ease Off Nasal CPAP In Preterm Infants,2014-01-01T00:00:00Z,2016-01-01T00:00:00Z,2016-01-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,"University of California, Los Angeles",NA,NA,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2016,2014,2016
NCT02845752,2020-08-03,2016-07-24,2020-03-13,Interventional,Phase 4,14,Completed,The Effect of STIOLTO™ RESPIMAT® on Fatigue in Chronic Obstructive Pulmonary Disease,2017-03-01T00:00:00Z,2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,LABioMed at Harbor-UCLA Medical Center,NA,NA,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2016,2017,2018
NCT02870101,2019-05-02,2016-08-12,2019-04-04,Interventional,Not Applicable,2767,Completed,Performance of Nucleic Acid Amplification Tests for the Detection of NG and CT,2017-04-10T00:00:00Z,2018-03-12T00:00:00Z,2018-03-12T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,UCLA David Geffen School of Medicine and Fielding School of Public Health,NA,NA,NA,NA,2016,2017,2018
NCT02879994,2021-06-24,2016-08-23,2020-09-11,Interventional,Phase 2,11,Completed,"Pembrolizumab in Treating Patients With EGFR Mutant, Tyrosine Kinase Inhibitor Naive Advanced Non-Small Cell Lung Cancer",2016-09-15T00:00:00Z,2019-01-03T00:00:00Z,2017-11-30T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2016,2016,2019
NCT02898844,2016-09-12,2016-09-08,NA,Interventional,Not Applicable,164,Completed,Randomized Controlled Experiment of Dieting in Pairs,2013-10-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2016,2013,2014
NCT02907853,2019-05-08,2016-09-13,NA,Interventional,Not Applicable,28,Completed,Contingency Management for Meth in South Africa Methamphetamine Abuse in South Africa,2015-09-01T00:00:00Z,2018-02-15T00:00:00Z,2018-02-15T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2016,2015,2018
NCT02920528,2021-03-18,2016-09-28,2020-08-08,Interventional,Phase 3,106,Completed,Subdissociative Dose Ketamine for Treatment of Acute Pain in Subjects With Chronic Pain,2017-05-01T00:00:00Z,2019-09-01T00:00:00Z,2018-06-22T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2016,2017,2019
NCT02921386,2018-04-18,2016-09-29,2018-03-05,Interventional,Phase 2,18,Completed,The Effect of Various Amounts of Fat on PK of Oral Testosterone Undecanoate,2016-10-01T00:00:00Z,2017-01-21T00:00:00Z,2017-01-21T00:00:00Z,TRUE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,2016,2016,2017
NCT02924467,2020-04-24,2016-09-23,NA,Interventional,Not Applicable,100000,Completed,Centralized IIS-based Reminder/Recall to Increase Childhood Influenza Vaccination Rates in New York State,2016-11-01T00:00:00Z,2017-05-02T00:00:00Z,2017-05-02T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2016,2016,2017
NCT02925351,2020-09-02,2016-09-08,NA,Interventional,Early Phase 1,8,Completed,Fluorine F 18 Clofarabine PET/CT in Imaging Patients With Autoimmune or Inflammatory Diseases,2016-01-25T00:00:00Z,2018-04-30T00:00:00Z,2018-04-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2016,2016,2018
NCT02926027,2021-10-04,2016-09-28,2021-07-02,Interventional,Phase 4,80,Completed,Effect of Vascepa on Improving Coronary Atherosclerosis in People With High Triglycerides Taking Statin Therapy,2017-03-28T00:00:00Z,2020-08-15T00:00:00Z,2020-05-15T00:00:00Z,TRUE,Randomized,Double,OTHER,TRUE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2016,2017,2020
NCT02932384,2018-08-01,2016-08-30,NA,Interventional,Not Applicable,105,Completed,Reducing HIV Risk With High Risk HIV Negative Black MSM-Passport to Wellness,2015-08-01T00:00:00Z,2018-04-01T00:00:00Z,2018-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,UCLA; Charles R. Drew University of Science,NA,NA,NA,NA,2016,2015,2018
NCT02953158,2019-12-30,2016-10-06,NA,Interventional,Not Applicable,60,Completed,Effectiveness of Changing Dietary Fat on Weight Loss,2017-01-03T00:00:00Z,2017-12-20T00:00:00Z,2017-12-20T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",UCLA Center for Human Nutrition,NA,NA,NA,"University of California, Los Angeles",2016,2017,2017
NCT02954146,2018-03-06,2016-10-24,NA,Interventional,Not Applicable,120,Completed,Mobile Health Application for Family and Behavioral Health Provider Communication,2016-11-01T00:00:00Z,2018-03-05T00:00:00Z,2018-03-05T00:00:00Z,FALSE,Randomized,Single,INDUSTRY,FALSE,NA,NA,"University of California, Los Angeles",NA,NA,NA,2016,2016,2018
NCT02970162,2018-12-20,2016-11-16,2018-09-24,Interventional,Phase 3,26,Completed,Phase 3 Study to Evaluate Efficacy of Amifampridine Phosphate in Lambert-Eaton Myasthenic Syndrome (LEMS),2016-11-01T00:00:00Z,2017-10-01T00:00:00Z,2017-10-01T00:00:00Z,TRUE,Randomized,Quadruple,INDUSTRY,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2016,2016,2017
NCT02977637,2019-01-23,2016-11-28,NA,Interventional,Phase 1,10,Completed,MRA With Feraheme in HHT,2016-11-01T00:00:00Z,2018-11-01T00:00:00Z,2018-11-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2016,2016,2018
NCT02986126,2018-08-13,2016-12-02,NA,Interventional,Not Applicable,265,Unknown status,Resilience Against Depression Disparities (Also Known as Resilience Education to Reduce Depression Disparities),2017-05-04T00:00:00Z,2019-11-01T00:00:00Z,2019-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2016,2017,2019
NCT02986204,2021-04-28,2016-12-02,NA,Interventional,Not Applicable,40,Completed,Identification and Removal of the Non Palpable Etonogestrel Contraceptive Implant,2017-01-01T00:00:00Z,2020-05-01T00:00:00Z,2020-05-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2016,2017,2020
NCT02986945,2019-04-15,2016-12-01,NA,Interventional,Not Applicable,30,Completed,Community-Partnered Participatory Development of Mobile Interventions,2016-12-01T00:00:00Z,2017-03-28T00:00:00Z,2017-03-28T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2016,2016,2017
NCT02987725,2020-11-02,2016-12-01,NA,Interventional,Not Applicable,25,Completed,Laboratory-based Hypnosis Intervention on Pain Responsivity in Adolescents With Sickle Cell Disease,2018-03-16T00:00:00Z,2020-11-01T00:00:00Z,2020-06-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,UCLA Pediatric Pain and Palliative Care Program,NA,NA,"University of California, Los Angeles",2016,2018,2020
NCT02987764,2018-10-10,2016-12-01,NA,Interventional,Not Applicable,5,Terminated,Cord Milking Impacts Neurodevelopmental Outcomes in Very Low Birth Weight Infants,2016-05-01T00:00:00Z,2018-05-15T00:00:00Z,2018-05-15T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2016,2016,2018
NCT02994602,2018-02-22,2016-11-18,NA,Interventional,Phase 1,12,Completed,Study of Serum Testosterone and Nestorone in Females After Secondary Exposure to Nestorone ® (NES) + Testosterone (T) Combined Gel Applied to Shoulders and Upper Arms in Males,2017-01-01T00:00:00Z,2017-10-01T00:00:00Z,2017-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,2016,2017,2017
NCT02999984,2020-04-07,2016-12-19,NA,Interventional,Phase 1/Phase 2,10,Completed,Efficacy and Safety of the Cryopreserved Formulation of OTL-101 in Subjects With ADA-SCID,2016-12-16T00:00:00Z,2019-09-26T00:00:00Z,2018-10-11T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,FALSE,NA,NA,NA,"University of California, Los Angeles",NA,NA,2016,2016,2019
NCT03000751,2020-03-23,2016-12-12,NA,Interventional,Not Applicable,1200000,Unknown status,CT DOSE Collaboratory,2016-07-01T00:00:00Z,2020-12-01T00:00:00Z,2020-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,Olive View - UCLA,NA,NA,NA,NA,2016,2016,2020
NCT03010020,2018-08-05,2017-01-01,NA,Interventional,Not Applicable,150,Completed,STI Screening as a Combined HIV Prevention Platform for MSM in Peru,2017-07-15T00:00:00Z,2018-05-31T00:00:00Z,2018-05-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2017,2017,2018
NCT03022292,2021-12-09,2016-11-10,2021-10-21,Interventional,Phase 4,26,Completed,The IAI-OCTA Study; a Study of OCT-Angiography Analysis Efficacy,2017-03-30T00:00:00Z,2020-08-31T00:00:00Z,2020-06-25T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2016,2017,2020
NCT03028792,2019-10-16,2017-01-13,NA,Interventional,Not Applicable,52,Unknown status,Attention Training for Underserved Youth With Anxiety,2017-09-01T00:00:00Z,2020-02-15T00:00:00Z,2019-12-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Los Angeles",UCLA Department of Psychiatry; UCLA Department of Psychology,NA,NA,NA,"University of California, Los Angeles",2017,2017,2020
NCT03057379,2020-04-24,2017-02-15,NA,Interventional,Not Applicable,30616,Completed,HPV IIS Reminder/Recall- New York State,2017-02-27T00:00:00Z,2019-01-17T00:00:00Z,2019-01-17T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2017,2017,2019
NCT03062605,2019-12-10,2017-02-21,2019-11-06,Interventional,Phase 3,48,Completed,Reducing Bacteria That Cause Tooth Decay,2011-05-21T00:00:00Z,2012-02-17T00:00:00Z,2012-02-11T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,NA,2017,2011,2012
NCT03081156,2022-02-01,2017-03-09,NA,Interventional,Phase 4,52,Completed,The Effect of BEVESPI AEROSPHERE ® Therapy on Exercise Tolerance in COPD,2017-03-27T00:00:00Z,2019-01-31T00:00:00Z,2019-01-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,2017,2017,2019
NCT03101592,2020-10-04,2017-03-18,2020-08-26,Interventional,Not Applicable,9118,Terminated,INTERVAL: Varying Intervals of ART to Improve Outcomes in HIV,2017-05-31T00:00:00Z,2020-08-10T00:00:00Z,2019-09-30T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2017,2017,2020
NCT03106571,2020-08-28,2017-03-07,NA,Interventional,Phase 1,19,Terminated,Study of Pomaglumetad and Methamphetamine,2017-08-01T00:00:00Z,2020-07-31T00:00:00Z,2020-07-31T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2017,2017,2020
NCT03129945,2021-10-07,2015-01-05,2021-06-14,Interventional,Not Applicable,36,Completed,Comparison of Nifedipine Versus Indomethacin for Acute Preterm Labor,2017-01-17T00:00:00Z,2019-04-18T00:00:00Z,2019-04-18T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2015,2017,2019
NCT03130751,2017-10-09,2017-04-21,NA,Interventional,Not Applicable,20,Completed,Mobile Self Management and Support for Adolescents and Young Adults With Cancer,2017-05-23T00:00:00Z,2017-08-10T00:00:00Z,2017-08-10T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2017,2017,2017
NCT03136601,2017-04-27,2017-04-07,NA,Interventional,Not Applicable,70,Unknown status,Percutaneous Tibial Nerve Stimulation Maintenance: Monthly Therapy or Per Patient Requested Need,2016-10-01T00:00:00Z,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2017,2016,2018
NCT03137667,2017-05-02,2017-04-28,NA,Interventional,Not Applicable,17650,Completed,School-located Influenza Vaccination Clinics for Adolescents,2015-11-30T00:00:00Z,2016-07-31T00:00:00Z,2016-01-15T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2017,2015,2016
NCT03138980,2017-06-26,2017-04-28,NA,Interventional,Not Applicable,26,Completed,Mobile Self-Management of Irritable Bowel Syndrome for Adolescents,2016-01-30T00:00:00Z,2016-09-22T00:00:00Z,2016-09-22T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2017,2016,2016
NCT03138993,2019-09-24,2017-02-14,NA,Interventional,Not Applicable,36,Completed,Improving Older Adults' Decision Making for OSAT,2017-05-22T00:00:00Z,2018-11-30T00:00:00Z,2018-05-29T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2017,2017,2018
NCT03152474,2017-05-15,2017-04-07,NA,Interventional,Phase 4,300,Completed,Adrenal Cortical Function and Vitamin A Deficiency in Sepsis,1993-02-01T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,NA,2017,1993,2000
NCT03159689,2021-04-14,2017-05-17,NA,Interventional,Not Applicable,131,Completed,The Effect of a Healthy Snack on Body Weight and Composition,2018-02-01T00:00:00Z,2020-12-30T00:00:00Z,2020-12-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",UCLA Department of Medicine,NA,NA,NA,"University of California, Los Angeles",2017,2018,2020
NCT03164577,2019-10-02,2017-03-27,NA,Interventional,Not Applicable,62,Completed,Utilizing Traditional Practices,2017-06-01T00:00:00Z,2019-08-31T00:00:00Z,2019-02-20T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2017,2017,2019
NCT03172026,2021-07-12,2017-05-25,2021-07-12,Interventional,Phase 2/Phase 3,2,Terminated,Maraviroc to Augment Rehabilitation Outcomes After Stroke,2019-08-01T00:00:00Z,2020-10-01T00:00:00Z,2020-10-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2017,2019,2020
NCT03202472,2020-07-22,2017-06-26,2020-05-28,Interventional,Not Applicable,50,Completed,Radiofrequency Identification Technology in Locating Non-palpable Breast Lesions in Patients Undergoing Surgery,2017-08-03T00:00:00Z,2019-02-01T00:00:00Z,2018-01-12T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,UCLA / Jonsson Comprehensive Cancer Center,NA,NA,NA,NA,2017,2017,2019
NCT03206723,2018-01-31,2017-06-29,NA,Interventional,Phase 2,60,Unknown status,Bandage Contact Lenses for Corneal Abrasions,2017-07-01T00:00:00Z,2019-03-01T00:00:00Z,2018-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2017,2017,2019
NCT03253874,2017-08-15,2016-11-15,NA,Interventional,Not Applicable,1798,Completed,Pre-Operative Testing for Cataract Surgery Among Adults in LA County,2014-10-01T00:00:00Z,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z,FALSE,Non-Randomized,Single,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2016,2014,2016
NCT03271307,2020-11-06,2017-08-31,2019-05-15,Interventional,Not Applicable,6369,Completed,Use of HIV Self-Test Kits to Increase Identification of HIV-Infected Individuals and Their Partners,2017-09-25T00:00:00Z,2019-01-25T00:00:00Z,2018-06-13T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2017,2017,2019
