nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,usc_lead_sponsor,usc_principal_investigator,usc_study_director,usc_study_chair,usc_unspecified_official,usc_responsible_party,registration_year,start_year,completion_year
NCT01764698,2017-10-24,2012-12-17,NA,Interventional,Not Applicable,98,Completed,Delivery of Anxiety Disorder Treatment in Addictions Centers,2013-11-15T00:00:00Z,2016-11-15T00:00:00Z,2016-11-15T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,NA,University of Southern California,NA,NA,NA,NA,2012,2013,2016
NCT01767064,2017-07-05,2013-01-10,2017-03-30,Interventional,Not Applicable,14,Completed,Nudging Guideline-concordant Antibiotic Prescribing Using Public Commitments,2012-02-01T00:00:00Z,2013-05-01T00:00:00Z,2012-05-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2012,2013
NCT01767909,2020-05-14,2013-01-10,2020-02-13,Interventional,Phase 2/Phase 3,240,Completed,The Study of Nasal Insulin in the Fight Against Forgetfulness (SNIFF),2014-01-08T00:00:00Z,2018-12-11T00:00:00Z,2018-12-11T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2013,2014,2018
NCT01779336,2014-09-26,2013-01-28,NA,Interventional,Phase 1,70,Suspended,Clinical Study of Oral IGF-1R Inhibitor in Subjects With Advanced Refractory Solid Tumors,2012-12-01T00:00:00Z,2014-12-01T00:00:00Z,2014-11-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,University of Southern California,NA,NA,NA,NA,2013,2012,2014
NCT01781013,2014-12-03,2013-01-29,NA,Interventional,Not Applicable,1485,Completed,Diabetes-Depression Care-management Adoption Trial,2010-06-01T00:00:00Z,2013-09-01T00:00:00Z,2013-09-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2010,2013
NCT01801046,2018-03-28,2013-02-26,NA,Interventional,Phase 1,10,Terminated,Donor Stem Cell Transplant in Treating Patients With High Risk Acute Myeloid Leukemia,2013-03-06T00:00:00Z,2017-08-20T00:00:00Z,2017-07-27T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2013,2013,2017
NCT01807806,2017-05-02,2013-03-05,NA,Interventional,Not Applicable,65,Completed,Safety and Effectiveness Study: Role Playing Game for Friends and Family of Service Members,2013-03-01T00:00:00Z,2013-07-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2013,2013
NCT01814436,2016-04-26,2013-03-16,NA,Interventional,Not Applicable,80,Unknown status,Revitalization of Immature Permanent Teeth With Necrotic Pulps Using SHED Cells,2013-02-01T00:00:00Z,2017-10-01T00:00:00Z,2017-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"chool of Stomatology, Fourth Military Medical Univeristy; Ostrow School of Dentistry, University of Southern California",NA,NA,NA,NA,2013,2013,2017
NCT01823458,2017-03-31,2013-03-05,NA,Interventional,Not Applicable,152,Completed,Behavioral Economics Incentives for Health Management,2012-04-01T00:00:00Z,2014-08-01T00:00:00Z,2014-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2012,2014
NCT01849822,2021-04-06,2013-04-25,2021-01-26,Interventional,Not Applicable,1,Completed,Providing Brain Control of Extracorporeal Devices to Patients With Quadriplegia,2013-02-01T00:00:00Z,2019-01-01T00:00:00Z,2019-01-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,University of Southern California,NA,NA,NA,NA,2013,2013,2019
NCT01866423,2017-07-31,2013-05-28,2017-07-03,Interventional,Phase 2,4,Terminated,Orteronel in Treating Patients With Metastatic Hormone-Resistant Prostate Cancer,2013-10-25T00:00:00Z,2016-07-26T00:00:00Z,2015-07-23T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2013,2013,2016
NCT01895595,2013-07-03,2013-07-01,NA,Interventional,Not Applicable,51,Completed,Guided Imagery Intervention for Obese Latino Adolescents,2007-01-01T00:00:00Z,2008-12-01T00:00:00Z,2008-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2007,2008
NCT01909440,2019-06-17,2013-07-24,NA,Interventional,Not Applicable,43,Completed,Resistance Training and Protein Supplementation for Prostate Cancer Survivors,2013-07-08T00:00:00Z,2018-08-07T00:00:00Z,2017-03-10T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2013,2013,2018
NCT01915069,2015-05-08,2013-07-05,NA,Interventional,Phase 2,4,Completed,Cilostazol and Its Effects on Resumption of Meiosis in the Human Ovary,2013-07-01T00:00:00Z,2014-08-01T00:00:00Z,2014-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2013,2013,2014
NCT01945996,2018-03-06,2013-08-30,2017-05-26,Interventional,Not Applicable,44,Completed,Harnessing mHealth and Social Support to Improve Diabetes Related Health Behavior for Inner-city Patients,2013-09-01T00:00:00Z,2014-05-01T00:00:00Z,2014-05-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2013,2013,2014
NCT01957995,2017-04-08,2013-10-04,NA,Interventional,Phase 1,13,Completed,Nanosomal Docetaxel Lipid Suspension in Treating Patients With Advanced Solid Tumors,2013-11-08T00:00:00Z,2016-07-14T00:00:00Z,2014-05-29T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2013,2013,2016
NCT01975805,2013-10-28,2013-10-23,NA,Interventional,Not Applicable,60,Completed,Chlorhexidine Gluconate Versus Povidone Iodine at Cesarean Delivery: a Randomized Controlled Trial,2010-01-01T00:00:00Z,2012-05-01T00:00:00Z,2012-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2010,2012
NCT01999816,2016-10-26,2013-11-25,NA,Interventional,Phase 3,170,Completed,Pressure Ulcer Prevention Study in SCI,2008-09-01T00:00:00Z,2015-09-01T00:00:00Z,2015-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2008,2015
NCT02009046,2018-11-01,2013-11-18,2016-09-07,Interventional,Not Applicable,1909,Completed,"Randomized Evaluation of a Multi-Component, Rights-Based Sexuality Education Initiative for High School Students",2011-09-01T00:00:00Z,2014-05-01T00:00:00Z,2014-05-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,NA,University of Southern California,NA,NA,NA,NA,2013,2011,2014
NCT02015377,2017-03-29,2013-12-09,NA,Interventional,Not Applicable,100,Completed,"Food, Adolescence, Mood, and Exercise",2007-09-01T00:00:00Z,2010-04-01T00:00:00Z,2010-04-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,University of Southern California,University of Southern California,NA,NA,University of Southern California,2013,2007,2010
NCT02017158,2017-03-29,2013-12-09,NA,Interventional,Not Applicable,180,Completed,Virtual Sprouts: Web-based Gardening Games to Teach Nutrition and Combat Obesity,2011-09-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,University of Southern California,NA,NA,University of Southern California,2013,2011,2016
NCT02017223,2019-04-19,2013-12-09,2017-03-29,Interventional,Not Applicable,12,Completed,Mobile Device Biomonitoring to Prevent and Treat Obesity in Underserved Youth,2008-10-01T00:00:00Z,2012-03-01T00:00:00Z,2012-03-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2008,2012
NCT02017262,2017-03-31,2013-12-10,NA,Interventional,Not Applicable,76,Completed,Group Self-Management of Depression and Medical Illness,2013-09-01T00:00:00Z,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2013,2013,2015
NCT02022462,2018-10-09,2013-12-11,NA,Interventional,Not Applicable,151,Unknown status,Project Bridge: Peer Health Navigator Intervention,2014-04-01T00:00:00Z,2019-07-01T00:00:00Z,2015-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2013,2014,2019
NCT02026037,2017-09-19,2013-12-31,NA,Interventional,Not Applicable,16,Completed,Reducing PTSD in Hospitalized Burn Patients,2013-04-01T00:00:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,University of Southern California,NA,NA,University of Southern California,2013,2013,2015
NCT02057991,2017-11-27,2014-02-05,NA,Interventional,Not Applicable,94,Terminated,Mindfulness-Based Exercise Video in Educating Hispanic/Latino Patients With Colorectal Cancer and Their Caregivers,2014-01-07T00:00:00Z,2017-11-09T00:00:00Z,2016-11-09T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2014,2014,2017
NCT02067884,2019-01-23,2014-02-04,NA,Interventional,Phase 1,34,Terminated,Contrast Enhanced Ultrasound and Shear Wave Elastography in Measuring Response in Patients With Breast Cancer Receiving Chemotherapy Before Surgery,2013-12-19T00:00:00Z,2016-09-25T00:00:00Z,2016-09-25T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2014,2013,2016
NCT02069912,2014-02-20,2014-02-20,NA,Interventional,Not Applicable,108,Completed,Multifaceted Depression and Cardiovascular Program,2006-11-01T00:00:00Z,2009-02-01T00:00:00Z,2009-02-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2014,2006,2009
NCT02077985,2014-02-28,2014-02-27,NA,Interventional,Not Applicable,45,Completed,Sensory Adapted Dental Environment to Enhance Oral Care for Children With ASD,2012-10-01T00:00:00Z,2013-06-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2014,2012,2013
NCT02080520,2019-05-13,2014-02-21,NA,Interventional,Phase 2,240,Unknown status,Nattokinase Atherothrombotic Prevention Study,2014-04-01T00:00:00Z,2019-09-01T00:00:00Z,2019-09-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,University of Southern California,University of Southern California Atherosclerosis Research Unit,NA,NA,NA,University of Southern California,2014,2014,2019
NCT02088294,2018-10-12,2014-02-26,NA,Interventional,Not Applicable,240,Completed,Guided Imagery Lifestyle Intervention to Promote Health and Prevent Diabetes in Youth,2014-05-01T00:00:00Z,2018-07-31T00:00:00Z,2018-04-27T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2014,2014,2018
NCT02091921,2019-06-17,2014-03-17,2017-03-31,Interventional,Phase 1/Phase 2,53,Completed,Switch to Ticagrelor in Critical Limb Ischemia Anti-platelet Study,2014-02-16T00:00:00Z,2016-11-30T00:00:00Z,2016-11-30T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2014,2014,2016
NCT02122341,2019-04-29,2014-04-18,2019-04-02,Interventional,Not Applicable,35,Terminated,Clinical Evaluation of BackStop in Patients Undergoing Ureteroscopic Lithotripsy,2014-04-01T00:00:00Z,2016-07-01T00:00:00Z,2016-06-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,University of Southern California,NA,NA,NA,NA,NA,2014,2014,2016
NCT02122354,2022-04-04,2014-04-17,NA,Interventional,Not Applicable,90,Completed,Triggers and Responses to Simulator Sickness in Videogame Players,2014-04-01T00:00:00Z,2014-06-01T00:00:00Z,2014-06-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,University of Southern California,NA,University of Southern California,2014,2014,2014
NCT02127892,2017-08-18,2012-10-19,2017-07-17,Interventional,Phase 1/Phase 2,9,Terminated,SCID Bu/Flu/ATG Study With T Cell Depletion,2007-01-02T00:00:00Z,2016-08-01T00:00:00Z,2016-08-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,"Children's Hospital Los Angeles, University of Southern California",NA,NA,NA,NA,2012,2007,2016
NCT02130804,2014-05-01,2014-04-29,NA,Interventional,Phase 1,30,Completed,Using Salsalate to Target Adipocyte Macrophage Infiltration,2011-07-01T00:00:00Z,2013-10-01T00:00:00Z,2013-10-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2014,2011,2013
NCT02145273,2019-06-07,2014-05-19,NA,Interventional,Not Applicable,208,Completed,Healthy Moms-Healthy Kids: Reducing Maternal Depression for Better Outcomes in Head Start Children,2014-09-01T00:00:00Z,2018-09-01T00:00:00Z,2018-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2014,2014,2018
NCT02147522,2017-04-20,2014-05-19,2016-11-30,Interventional,Not Applicable,348,Completed,A Helping Hand Among Low-Income Patients,2013-10-01T00:00:00Z,2016-09-01T00:00:00Z,2016-09-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2014,2013,2016
NCT02158897,2017-04-04,2014-06-02,NA,Interventional,Phase 1/Phase 2,102,Completed,Multi-cycle Prolon Diet,2013-03-01T00:00:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2014,2013,2016
NCT02158949,2020-07-06,2014-06-03,2020-03-23,Interventional,Not Applicable,48,Completed,Study of Mobile Phone Delivered Intervention to Reduce Alcohol Consumption,2014-05-01T00:00:00Z,2014-07-31T00:00:00Z,2014-07-15T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2014,2014,2014
NCT02183792,2019-05-24,2014-06-25,2019-05-02,Interventional,Phase 4,33,Completed,Aquaresis Utility for Hyponatremic Acute Heart Failure Study,2014-12-01T00:00:00Z,2018-03-01T00:00:00Z,2018-02-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2014,2014,2018
NCT02190305,2015-04-23,2014-07-09,NA,Interventional,Not Applicable,4000,Unknown status,Rapid Diagnostics for HIV and Hepatitis,2014-05-01T00:00:00Z,2015-08-01T00:00:00Z,2015-08-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,University of Southern California - Los Angeles,NA,NA,NA,NA,2014,2014,2015
NCT02190578,2015-04-23,2014-07-11,NA,Interventional,Not Applicable,1649,Completed,Clinical Performance of Reveal G4 Rapid HIV-1 Antibody Test,2014-07-01T00:00:00Z,2015-03-01T00:00:00Z,2015-03-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,University of Southern California - Los Angeles,NA,NA,NA,NA,2014,2014,2015
NCT02197338,2016-04-13,2014-07-18,NA,Interventional,Not Applicable,498,Completed,Randomized Trial of Wire and Sphincterotome Systems for Biliary Cannulation,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2014,2016,2016
NCT02214641,2019-10-02,2014-08-08,NA,Interventional,Not Applicable,81,Completed,"Resilient, Empowered, Active Living: REAL Diabetes Study",2014-10-01T00:00:00Z,2017-07-01T00:00:00Z,2016-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2014,2014,2017
NCT02221622,2019-07-02,2014-07-02,NA,Interventional,Phase 1,24,Completed,Allopregnanolone for Mild Cognitive Impairment Due to Alzheimer's Disease or Mild AD,2014-08-01T00:00:00Z,2018-02-01T00:00:00Z,2018-02-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2014,2014,2018
NCT02232126,2016-12-19,2014-08-25,2014-12-04,Interventional,Not Applicable,181,Completed,Social Work Intervention Focused on Transitions,2011-02-01T00:00:00Z,2013-10-01T00:00:00Z,2013-10-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2014,2011,2013
NCT02237612,2014-09-09,2014-09-04,NA,Interventional,Not Applicable,9,Completed,Diffusion-Weighted MRI in Staging Patients With Localized Prostate Cancer,2009-01-01T00:00:00Z,2013-03-01T00:00:00Z,2013-03-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2014,2009,2013
NCT02259192,2017-04-18,2014-09-26,NA,Interventional,Not Applicable,10,Unknown status,Cochlear Implants for Adults With Single-sided Deafness,2014-09-01T00:00:00Z,2019-09-01T00:00:00Z,2019-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,NA,NA,NA,NA,University of Southern California,2014,2014,2019
NCT02259725,2021-11-15,2014-10-03,2021-11-15,Interventional,Phase 2,3,Completed,Regorafenib in Treating Patients With Advanced or Metastatic Neuroendocrine Tumors,2016-08-16T00:00:00Z,2020-08-20T00:00:00Z,2020-08-20T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2014,2016,2020
NCT02265120,2015-11-30,2014-09-30,NA,Interventional,Not Applicable,1000,Completed,Primary Care Providers' Views and Understanding of Current Recommended Guidelines for Cervical Cancer Screening,2014-10-01T00:00:00Z,2015-03-01T00:00:00Z,2015-03-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2014,2014,2015
NCT02267785,2019-05-30,2014-10-14,NA,Interventional,Not Applicable,25,Unknown status,Exercise Targeting Cognitive Impairment in Parkinson's Disease,2014-10-01T00:00:00Z,2019-12-01T00:00:00Z,2019-12-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2014,2014,2019
NCT02270684,2017-04-01,2014-10-17,2016-05-10,Interventional,Not Applicable,4,Terminated,StepRite Evaluation,2015-05-01T00:00:00Z,2016-01-01T00:00:00Z,2016-01-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2014,2015,2016
NCT02291146,2014-11-11,2014-10-24,NA,Interventional,Not Applicable,421,Completed,LA Sprouts: The Impact of Gardening and Nutrition Education on Childhood Obesity in Latino Youth,2011-07-01T00:00:00Z,2013-12-01T00:00:00Z,2013-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2014,2011,2013
NCT02344745,2016-10-24,2015-01-07,2016-06-01,Interventional,Not Applicable,80,Completed,Lavender Aromatherapy for Anxiety During Urodynamics,2014-10-01T00:00:00Z,2015-08-01T00:00:00Z,2015-08-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2015,2014,2015
NCT02358135,2019-07-19,2015-01-06,2018-01-31,Interventional,Not Applicable,300,Completed,Collaborative Connected Health (CCH) for PCORI,2015-02-02T00:00:00Z,2017-08-20T00:00:00Z,2017-08-20T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2015,2015,2017
NCT02358915,2017-04-04,2015-01-29,NA,Interventional,Early Phase 1,10,Completed,A Two-step Training Paradigm for Voluntary Control of the Peri-auricular Muscles,2015-02-01T00:00:00Z,2016-08-31T00:00:00Z,2016-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2015,2015,2016
NCT02370264,2017-04-11,2015-02-17,NA,Interventional,Not Applicable,36,Terminated,Questionnaires in Identifying Upper Extremity Function and Quality of Life After Treatment in Patients With Breast Cancer,2012-10-01T00:00:00Z,2016-10-21T00:00:00Z,2015-09-02T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2015,2012,2016
NCT02399800,2018-02-12,2015-01-11,NA,Interventional,Not Applicable,1,Terminated,Celiac Plexus Block for Chronic Pancreatitis RCT,2014-12-01T00:00:00Z,2018-02-12T00:00:00Z,2018-02-12T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2015,2014,2018
NCT02444234,2020-05-21,2015-05-06,2019-04-25,Interventional,Phase 4,11,Completed,Pharmacokinetics of Tedizolid Phosphate in Cystic Fibrosis,2015-07-01T00:00:00Z,2017-12-31T00:00:00Z,2017-12-31T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2015,2015,2017
NCT02454777,2021-04-01,2015-05-21,NA,Interventional,Not Applicable,31,Terminated,High-Intensity Interval Training for Stage I-III Breast Cancer Patients,2015-09-29T00:00:00Z,2019-07-15T00:00:00Z,2019-07-15T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2015,2015,2019
NCT02459847,2021-11-09,2014-11-07,NA,Interventional,Not Applicable,21,Completed,Mind-Body Training for Hand Rehabilitation,2014-08-01T00:00:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2014,2014,2015
NCT02459860,2019-04-23,2015-05-27,NA,Interventional,Not Applicable,259,Completed,Programa Esperanza (Project Hope): A Depression Program for Older Latinos With Chronic Medical Conditions,2015-01-01T00:00:00Z,2018-12-31T00:00:00Z,2018-01-23T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2015,2015,2018
NCT02459873,2017-04-14,2015-05-27,NA,Interventional,Not Applicable,20,Completed,Modeling and Testing Change in Mental Abilities in Childhood,2015-06-01T00:00:00Z,2016-08-31T00:00:00Z,2016-08-31T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2015,2015,2016
NCT02494661,2017-03-09,2015-06-05,NA,Interventional,Not Applicable,218,Completed,Nutritional Video Intervention Using Mindfulness-based Principles,2014-10-01T00:00:00Z,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2015,2014,2015
NCT02502019,2018-10-08,2015-07-16,2017-07-21,Interventional,Phase 1,27,Completed,HEMOBLAST Pilot Clinical Investigation,2015-08-01T00:00:00Z,2016-03-01T00:00:00Z,2016-03-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,University of Southern California,NA,NA,NA,NA,2015,2015,2016
NCT02504827,2018-10-29,2015-07-20,2018-09-04,Interventional,Phase 4,12,Completed,Steady-state Pharmacokinetics of Ceftazidime/Avibactam in Cystic Fibrosis,2015-09-01T00:00:00Z,2016-10-01T00:00:00Z,2016-10-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2015,2015,2016
NCT02513771,2018-05-18,2015-07-13,2017-11-06,Interventional,Phase 2,90,Completed,Sitagliptin for Reducing Inflammation and Immune Activation,2015-09-01T00:00:00Z,2017-01-10T00:00:00Z,2016-12-13T00:00:00Z,TRUE,Randomized,Double,NETWORK,TRUE,NA,NA,NA,University of Southern California,NA,NA,2015,2015,2017
NCT02531321,2019-05-07,2015-08-19,2019-05-07,Interventional,Phase 4,17,Terminated,Protease Inhibitors and Combined Oral Contraceptive Pharmacokinetics and Pharmacodynamics,2015-08-01T00:00:00Z,2016-11-01T00:00:00Z,2016-11-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2015,2015,2016
NCT02541903,2020-04-10,2015-08-24,2020-03-03,Interventional,Phase 2,8,Terminated,Trial Using Gilotrif for Advanced Penile Squamous Cell Carcinoma,2015-10-01T00:00:00Z,2020-04-01T00:00:00Z,2019-01-26T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,NA,NA,University of Southern California,NA,NA,2015,2015,2020
NCT02541929,2020-03-29,2015-09-02,NA,Interventional,Phase 2/Phase 3,31,Completed,Fish Oil Brain Delivery Study,2016-06-30T00:00:00Z,2019-09-30T00:00:00Z,2018-11-30T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2015,2016,2019
NCT02550119,2017-03-24,2015-09-13,NA,Interventional,Not Applicable,19,Terminated,Dolasetron Mesylate and Dexamethasone With or Without Aprepitant in Preventing Nausea and Vomiting in Patients Undergoing Oxaliplatin-Containing Chemotherapy for Gastrointestinal Malignancy,2006-04-19T00:00:00Z,2010-04-01T00:00:00Z,2010-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2015,2006,2010
NCT02563522,2019-08-12,2015-09-28,NA,Interventional,Phase 3,300,Unknown status,Safety and Efficacy Study of VM202 in the Treatment of Chronic Non-Healing Foot Ulcers,2017-01-01T00:00:00Z,2019-12-01T00:00:00Z,2019-06-01T00:00:00Z,FALSE,Randomized,Triple,INDUSTRY,TRUE,NA,Keck School of Medicine of University of Southern California,NA,NA,NA,NA,2015,2017,2019
NCT02576288,2019-07-12,2015-10-12,NA,Interventional,Phase 2,21,Completed,Sitagliptin Effects on Arterial Vasculature and Inflammation in Obesity,2016-01-01T00:00:00Z,2017-12-31T00:00:00Z,2017-12-31T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2015,2016,2017
NCT02578602,2015-10-14,2015-09-13,NA,Interventional,Phase 1,26,Completed,MRI With Gadoxetate Disodium in Measuring Tumors in Patients With Liver Cancer,2010-10-01T00:00:00Z,2015-06-01T00:00:00Z,2014-11-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2015,2010,2015
