nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,usc_lead_sponsor,usc_principal_investigator,usc_study_director,usc_study_chair,usc_unspecified_official,usc_responsible_party,registration_year,start_year,completion_year
NCT03885336,2022-05-04,2019-03-06,NA,Observational,NA,300,Recruiting,Couples Dynamics and Smoking Cessation,2018-08-26T00:00:00Z,2022-12-31T00:00:00Z,2022-12-31T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2019,2018,2022
NCT03902093,2021-12-06,2019-04-01,NA,Interventional,Not Applicable,0,Withdrawn,Morphology Effects of Extended Wear Hearing Instrument,2022-08-01T00:00:00Z,2023-06-01T00:00:00Z,2023-02-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2019,2022,2023
NCT03916562,2021-05-24,2019-03-31,NA,Interventional,Not Applicable,108,Recruiting,Optimization Principles in Hemiparetic Gait,2018-11-13T00:00:00Z,2022-05-31T00:00:00Z,2022-05-31T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2019,2018,2022
NCT03916887,2019-06-22,2019-04-04,NA,Interventional,Not Applicable,15,Completed,Golf for Healthy Aging,2018-05-31T00:00:00Z,2019-04-26T00:00:00Z,2019-04-26T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2019,2018,2019
NCT03921047,2021-11-16,2019-04-16,NA,Observational,NA,200,Recruiting,Characterization of T-cell Repertoire in Patients With Acute Myeloid Leukemia Undergoing Donor Stem Cell Transplant,2018-04-12T00:00:00Z,2024-02-01T00:00:00Z,2023-02-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2019,2018,2024
NCT03921359,2020-07-02,2019-01-08,NA,Interventional,Not Applicable,9,Terminated,SMARTfit Training for Parkinson's Disease,2018-05-19T00:00:00Z,2020-03-16T00:00:00Z,2020-02-02T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2019,2018,2020
NCT03966989,2021-12-03,2019-05-14,NA,Interventional,Not Applicable,0,Withdrawn,Improving Quality & Equity of Emergency Care Decisions (IQED),2021-12-01T00:00:00Z,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2019,2021,2022
NCT03971266,2022-08-05,2019-05-29,NA,Interventional,Not Applicable,68,Recruiting,Movement and Fitness Trackers in Determining Performance Status,2019-03-27T00:00:00Z,2025-03-27T00:00:00Z,2024-03-27T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2019,2019,2025
NCT03981926,2020-12-01,2019-06-07,NA,Interventional,Not Applicable,300,Recruiting,Team-Based Connected Health (TCH) to Improve Clinical Outcomes and Access in Atopic Dermatitis,2019-08-27T00:00:00Z,2024-01-31T00:00:00Z,2023-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2019,2019,2024
NCT03982550,2022-05-18,2019-06-05,NA,Interventional,Not Applicable,20,Completed,Resistance Training and Neuroimaging,2018-07-17T00:00:00Z,2020-05-16T00:00:00Z,2020-05-16T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,University of Southern California,2019,2018,2020
NCT03999606,2022-05-25,2019-06-24,NA,Interventional,Not Applicable,61,Completed,Short-Term Music Training and Auditory Processing in Older Adults,2020-10-01T00:00:00Z,2021-03-30T00:00:00Z,2021-01-30T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2019,2020,2021
NCT04004598,2019-08-07,2019-06-29,NA,Interventional,Not Applicable,12,Completed,Golf for Veterans Study,2015-08-31T00:00:00Z,2018-06-05T00:00:00Z,2018-06-05T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2019,2015,2018
NCT04004767,2022-07-06,2019-06-28,NA,Observational,NA,2000,Recruiting,TRC-PAD Program: In-Clinic Trial-Ready Cohort,2019-06-04T00:00:00Z,2023-04-30T00:00:00Z,2023-04-30T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2019,2019,2023
NCT04006990,2019-07-02,2019-07-01,NA,Interventional,Phase 3,6089,Completed,The Bed Rest Avoidance Study,2017-03-20T00:00:00Z,2017-09-19T00:00:00Z,2017-09-19T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2019,2017,2017
NCT04021446,2021-09-27,2019-03-12,NA,Interventional,Not Applicable,0,Withdrawn,A Supervised Clinic-to-Community Exercise Intervention to Improve Cardiometabolic Health in Survivors of AYA Cancer,2019-09-01T00:00:00Z,2024-09-01T00:00:00Z,2023-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2019,2019,2024
NCT04023487,2021-12-13,2019-07-15,NA,Interventional,Not Applicable,210,Recruiting,"Evaluation of an Intervention for Young Adults With Diabetes: Resilient, Empowered, Active Living-Telehealth (REAL-T)",2019-10-01T00:00:00Z,2023-12-01T00:00:00Z,2023-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2019,2019,2023
NCT04024488,2022-04-25,2019-07-02,NA,Interventional,Not Applicable,256,Not yet recruiting,Group-Based Intervention to Improve Mental Health and Adherence Among Youth Living With HIV in Low Resource Settings,2023-01-01T00:00:00Z,2024-12-01T00:00:00Z,2024-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),NETWORK,TRUE,NA,University of Southern California,NA,NA,NA,NA,2019,2023,2024
NCT04041414,2021-07-26,2019-07-03,2021-04-27,Interventional,Not Applicable,47,Completed,Feasibility of a Multi-Level School Intervention for LGBTQ Youth,2019-09-04T00:00:00Z,2020-04-30T00:00:00Z,2020-04-30T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2019,2019,2020
NCT04043650,2021-09-27,2019-07-31,NA,Interventional,Not Applicable,60,"Active, not recruiting",Developing Dynamic Theories for Behavior Change,2020-06-10T00:00:00Z,2022-08-01T00:00:00Z,2022-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2019,2020,2022
NCT04060992,2019-08-14,2019-08-07,NA,Interventional,Phase 4,12,Unknown status,Hormonal Effects of the Oral Gonadotropin Releasing Hormone (GnRH) Antagonist at Different Periods of the Menstrual Cycle,2019-10-01T00:00:00Z,2021-07-01T00:00:00Z,2020-10-30T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2019,2019,2021
NCT04076319,2022-08-03,2019-08-27,NA,Interventional,Not Applicable,60,Completed,Implementing CAPABLE in PSH,2020-12-17T00:00:00Z,2022-07-30T00:00:00Z,2022-07-25T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2019,2020,2022
NCT04090281,2021-09-27,2019-09-06,NA,Interventional,Phase 4,200,"Active, not recruiting",Implementing Precision Medicine Approaches to Guide Anti-platelet Selection,2020-03-13T00:00:00Z,2023-11-30T00:00:00Z,2023-05-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California School of Pharmacy,NA,NA,NA,University of Southern California,2019,2020,2023
NCT04099368,2022-05-06,2019-09-17,NA,Interventional,Not Applicable,120,Recruiting,Music Appreciation After Cochlear Implantation,2019-10-01T00:00:00Z,2024-10-01T00:00:00Z,2024-10-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2019,2019,2024
NCT04103476,2022-06-30,2019-09-20,NA,Interventional,Phase 2,400,Recruiting,Advancing Postmenopausal Preventive Therapy,2021-04-13T00:00:00Z,2026-12-31T00:00:00Z,2026-10-31T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,University of Southern California,University of Southern California Atherosclerosis Research Unit,NA,NA,NA,University of Southern California,2019,2021,2026
NCT04109014,2022-05-05,2019-09-26,NA,Interventional,Not Applicable,20,Completed,"FASTLANE II: Reducing Sex, Drug, and Mental Health Risk",2021-05-03T00:00:00Z,2021-12-01T00:00:00Z,2021-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2019,2021,2021
NCT04122326,2020-11-02,2019-10-08,NA,Interventional,Not Applicable,20,Completed,Monitoring and Evaluation of Posture in Office Workstations With Artificial Intelligence,2019-05-01T00:00:00Z,2020-01-15T00:00:00Z,2019-10-25T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2019,2019,2020
NCT04129125,2022-08-09,2019-09-27,NA,Interventional,Not Applicable,262,Recruiting,The Imperative Trial: Treatment of Acute Ischemic Stroke With the Zoom Reperfusion System,2021-10-01T00:00:00Z,2023-09-01T00:00:00Z,2023-05-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,University of Southern California,NA,NA,NA,NA,2019,2021,2023
NCT04136314,2019-10-21,2019-10-16,NA,Interventional,Not Applicable,90,Unknown status,Impact of Decision-Framing in Psoriasis,2019-10-21T00:00:00Z,2020-01-31T00:00:00Z,2019-11-30T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2019,2019,2020
NCT04140786,2019-11-01,2019-10-23,NA,Interventional,Phase 1/Phase 2,6,Unknown status,Optimizing IV Gentamicin in JEB,2019-10-31T00:00:00Z,2021-11-01T00:00:00Z,2021-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2019,2019,2021
NCT04160754,2021-09-27,2018-10-03,NA,Interventional,Not Applicable,24,Completed,Mindfulness for at Risk Youth: Understanding Substance Use and Important Mechanisms of Change,2019-03-05T00:00:00Z,2020-06-30T00:00:00Z,2020-06-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2018,2019,2020
NCT04162678,2022-08-06,2019-11-11,NA,Observational,NA,75,Recruiting,Fluid Biopsy for the Diagnosis of Lung Cancer,2020-01-13T00:00:00Z,2024-01-13T00:00:00Z,2023-01-13T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2019,2020,2024
NCT04165109,2022-07-21,2019-10-25,NA,Observational,NA,120,Recruiting,Trial-Ready Cohort-Down Syndrome (TRC-DS),2021-06-07T00:00:00Z,2025-12-01T00:00:00Z,2025-12-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2019,2021,2025
NCT04176237,2019-11-25,2019-11-21,NA,Interventional,Not Applicable,3750,Completed,School-based Randomized Trial of SunSmart Interventions,2014-01-01T00:00:00Z,2018-11-30T00:00:00Z,2017-01-10T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2019,2014,2018
NCT04215328,2020-01-02,2019-12-26,NA,Interventional,Not Applicable,16,Completed,Facilitated Release of Endogenous Enterokines,2014-11-01T00:00:00Z,2019-02-28T00:00:00Z,2019-02-28T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,"University of Southern California, Keck School of Medicine",NA,NA,NA,University of Southern California,2019,2014,2019
NCT04228003,2021-09-29,2020-01-10,NA,Interventional,Not Applicable,0,Withdrawn,Pendulum D2D Glucose Control for Adults With Type 2 Diabetes,2021-01-15T00:00:00Z,2022-06-14T00:00:00Z,2022-02-14T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2020,2021,2022
NCT04230278,2022-04-26,2020-01-13,NA,Interventional,Not Applicable,150,Recruiting,Efficacy of a Physical Therapy Intervention Targeting Sitting and Reaching for Young Children With Cerebral Palsy,2021-03-01T00:00:00Z,2025-07-01T00:00:00Z,2025-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2020,2021,2025
NCT04274517,2021-12-14,2020-02-12,NA,Interventional,Not Applicable,270,Recruiting,Microbial Growth in Operative Splash Basins During Total Joint Arthroplasty,2021-01-16T00:00:00Z,2023-12-01T00:00:00Z,2023-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2020,2021,2023
NCT04284657,2022-01-24,2019-04-11,NA,Interventional,Phase 2,30,Enrolling by invitation,Pravastatin and Alkali Therapy in Patients With Autosomal Dominant Polycystic Kidney Disease,2019-01-30T00:00:00Z,2022-12-31T00:00:00Z,2022-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2019,2019,2022
NCT04291521,2022-02-01,2020-02-26,NA,Observational,NA,7000,Not yet recruiting,Prospective Study of Induction Medications Used in the Trauma RSI,2023-01-01T00:00:00Z,2024-07-30T00:00:00Z,2024-04-30T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,Keck School of Medicine of the University of Southern California,NA,NA,NA,University of Southern California,2020,2023,2024
NCT04306081,2020-03-11,2020-02-21,NA,Interventional,Phase 4,86,Unknown status,Effect of Evolocumab in Functional Status and LDL Oxidation of Patients With Peripheral Arterial Disease,2017-12-14T00:00:00Z,2021-03-30T00:00:00Z,2020-12-30T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,NA,University of Southern California,NA,NA,NA,University of Southern California,2020,2017,2021
NCT04306471,2020-03-09,2020-02-21,NA,Interventional,Phase 4,32,Unknown status,Effect of Evolocumab in Patients With Critical Limb Ischemia (Evol-CLI),2020-02-24T00:00:00Z,2022-02-04T00:00:00Z,2021-02-04T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,NA,University of Southern California,NA,NA,NA,University of Southern California,2020,2020,2022
NCT04315701,2021-10-14,2020-03-17,NA,Interventional,Phase 2,34,Recruiting,"A PD-1 Checkpoint Inhibitor (Cemiplimab) for High-Risk Localized, Locally Recurrent, or Regionally Advanced Skin Cancer",2020-06-17T00:00:00Z,2023-01-17T00:00:00Z,2022-06-17T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2020,2020,2023
NCT04318028,2022-08-06,2020-03-19,NA,Interventional,Not Applicable,10,Recruiting,An Investigational Scan (7 Tesla MRI) in Diagnosing Cognitive Impairment in Patients With Non-Metastatic Prostate Cancer,2020-08-11T00:00:00Z,2024-08-11T00:00:00Z,2023-08-11T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2020,2020,2024
NCT04319003,2020-03-24,2020-02-26,NA,Interventional,Not Applicable,63,Completed,Pilot Sugar Reduction Intervention in Kiritimati Teenagers,2018-08-03T00:00:00Z,2018-09-19T00:00:00Z,2018-09-19T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2020,2018,2018
NCT04328896,2020-03-27,2020-03-25,NA,Interventional,Not Applicable,10,Completed,Telemedicine Monitoring of Nocturnal Incidents,2018-06-15T00:00:00Z,2018-11-30T00:00:00Z,2018-11-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2020,2018,2018
NCT04336579,2020-04-06,2019-12-19,NA,Observational,NA,48,Unknown status,Diaphragmatic Breathing Exercises in Total Knee Arthroplasty Patients,2020-05-01T00:00:00Z,2021-02-01T00:00:00Z,2021-02-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2019,2020,2021
NCT04349033,2021-08-13,2020-04-13,NA,Interventional,Not Applicable,94,Completed,Virtual Human Technology for Patients With Chronic Pain,2021-02-15T00:00:00Z,2021-08-01T00:00:00Z,2021-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,University of Southern California,NA,NA,NA,NA,2020,2021,2021
NCT04359069,2022-07-13,2020-04-20,NA,Interventional,Not Applicable,176,Recruiting,Duration of Urinary Catheterization,2020-10-01T00:00:00Z,2022-12-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2020,2020,2022
NCT04362592,2022-05-06,2020-03-24,NA,Interventional,Not Applicable,33,Recruiting,In-Utero Endoscopic Correction of Spina Bifida,2018-11-02T00:00:00Z,2029-12-31T00:00:00Z,2023-11-02T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2020,2018,2029
NCT04372784,2020-05-02,2020-04-29,NA,Interventional,Not Applicable,124,Not yet recruiting,Cryoablation for Benign Gastrointestinal Anastomotic Strictures,2020-09-01T00:00:00Z,2022-12-01T00:00:00Z,2022-08-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2020,2020,2022
NCT04373044,2021-05-21,2020-04-17,NA,Interventional,Phase 2,6,Terminated,"Baricitinib, Placebo and Antiviral Therapy for the Treatment of Patients With Moderate and Severe COVID-19",2020-05-01T00:00:00Z,2021-05-12T00:00:00Z,2021-05-12T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2020,2020,2021
NCT04373616,2021-10-14,2020-04-27,NA,Interventional,Phase 2,0,Withdrawn,A Study of ACI-24 in Adults With Down Syndrome,2021-10-01T00:00:00Z,2024-10-01T00:00:00Z,2024-04-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,TRUE,NA,"Alzheimer's Therapeutic Research Institute USC Keck School of Medicine of the University of Southern California, San Diego, CA, USA",NA,NA,NA,NA,2020,2021,2024
NCT04383665,2021-06-24,2020-05-07,2021-05-06,Interventional,Not Applicable,12,Completed,Low Frequency Subthalamic Nucleus Deep Brain Stimulation to Improve Verbal Fluency,2020-01-31T00:00:00Z,2020-03-03T00:00:00Z,2020-03-03T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2020,2020,2020
NCT04387071,2022-06-01,2020-05-09,NA,Interventional,Phase 1/Phase 2,42,Recruiting,CMP-001 and INCAGN01949 for Patients With Stage IV Pancreatic Cancer and Other Cancers Except Melanoma,2021-04-29T00:00:00Z,2024-04-29T00:00:00Z,2023-04-29T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2020,2021,2024
NCT04387084,2021-04-01,2020-05-09,NA,Interventional,Phase 1,16,Recruiting,Short-term Fasting Prior to PD-1/PD-L1 Inhibitor Therapy for of Advanced or Metastatic Skin Malignancy,2020-08-12T00:00:00Z,2023-08-12T00:00:00Z,2022-08-12T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,NA,2020,2020,2023
NCT04395274,2022-08-02,2020-04-21,NA,Observational,NA,150,Recruiting,Respiratory Effects of E-Cigarettes Among Youth / Young Adults,2021-07-15T00:00:00Z,2024-07-01T00:00:00Z,2023-10-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2020,2021,2024
NCT04399031,2020-05-18,2020-05-18,NA,Interventional,Not Applicable,200,Suspended,Effects of e-Cigarettes on Perceptions and Behavior - Substudy 1,2019-12-01T00:00:00Z,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2020,2019,2024
NCT04411303,2022-03-09,2020-05-19,NA,Interventional,Phase 1,50,Recruiting,"A Novel, Comprehensive Approach to Post-stroke Gait Rehabilitation",2021-06-06T00:00:00Z,2023-05-14T00:00:00Z,2023-05-14T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2020,2021,2023
NCT04421729,2022-05-16,2020-06-02,NA,Interventional,Not Applicable,250,"Active, not recruiting",SoCal Savvy: Testing Savvy Caregiver in a Racially and Ethnically Diverse Sample in Southern California,2020-08-25T00:00:00Z,2022-06-30T00:00:00Z,2022-05-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2020,2020,2022
NCT04434027,2021-12-07,2020-06-12,NA,Observational,NA,221,"Active, not recruiting",The Effects of Natural Sugars in Breast Milk on Healthy Infant Growth and Development,2016-07-01T00:00:00Z,2025-06-01T00:00:00Z,2022-09-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California; Children's Hospital Los Angeles,NA,NA,NA,University of Southern California,2020,2016,2025
NCT04446611,2022-06-15,2020-04-15,NA,Interventional,Not Applicable,2500,Recruiting,Clinical Study of STI Screening to Prevent Adverse Birth and New-born Outcomes,2021-03-29T00:00:00Z,2024-11-30T00:00:00Z,2023-11-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,USC Keck School of Medicine - University of Southern California,NA,NA,NA,NA,2020,2021,2024
NCT04460573,2021-10-27,2020-07-01,NA,Interventional,Phase 2,250,Recruiting,Smart Boot Use to Measure Offloading Adherence,2021-10-19T00:00:00Z,2025-12-01T00:00:00Z,2025-12-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2020,2021,2025
NCT04460586,2021-09-17,2020-07-01,NA,Interventional,Phase 4,12,Recruiting,Pharmacokinetics of Omadacycline in Cystic Fibrosis,2021-07-01T00:00:00Z,2022-12-31T00:00:00Z,2022-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,University of Southern California,2020,2021,2022
NCT04465240,2021-10-07,2020-06-11,NA,Interventional,Not Applicable,130,Recruiting,Adolescent Responses to Varying Environments in Virtual Reality Simulations,2021-10-06T00:00:00Z,2022-07-01T00:00:00Z,2022-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2020,2021,2022
NCT04467151,2020-10-20,2020-07-09,NA,Interventional,Phase 2,0,Withdrawn,"Administration of Anti-SARS-CoV-2 Convalescent Plasma in Hospitalized, Non-ICU Patients With COVID-19",2020-10-01T00:00:00Z,2021-12-01T00:00:00Z,2021-10-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,NA,Keck School of Medicine of University of Southern California,NA,NA,NA,University of Southern California,2020,2020,2021
NCT04469790,2022-03-15,2020-05-20,NA,Interventional,Not Applicable,235,Recruiting,Effects of Multi-day Interruptions in Sitting on Type 2 Diabetes-relevant Outcomes in Children,2022-03-01T00:00:00Z,2025-05-31T00:00:00Z,2024-06-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2020,2022,2025
NCT04477304,2021-09-08,2020-07-14,NA,Interventional,Not Applicable,460,Enrolling by invitation,Application of Economics & Social Psychology to Improve Opioid Prescribing Safety Trial 1: EHR Nudges,2020-12-01T00:00:00Z,2022-11-30T00:00:00Z,2022-05-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2020,2020,2022
NCT04485637,2022-03-28,2020-07-20,NA,Interventional,Not Applicable,650,Recruiting,Helping Hypertension Patients to Interpret Blood Pressure Readings and Motivate Blood Pressure Control,2022-03-23T00:00:00Z,2022-05-20T00:00:00Z,2022-05-10T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2020,2022,2022
NCT04486781,2021-09-27,2020-07-08,NA,Interventional,Phase 2,38,Recruiting,A Study of Pembrolizumab+ sEphB4 in Metastatic Urothelial Carcinoma,2020-08-14T00:00:00Z,2025-12-31T00:00:00Z,2025-12-31T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,FALSE,NA,University of Southern California,NA,NA,NA,NA,2020,2020,2025
NCT04524247,2022-05-06,2020-08-15,NA,Interventional,Not Applicable,100,Recruiting,Frailty and Physician Modified Fenestrated Endograft for Thoracoabdominal Aortic Pathologies,2021-02-23T00:00:00Z,2028-05-01T00:00:00Z,2023-03-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2020,2021,2028
NCT04550585,2020-09-09,2020-09-09,NA,Observational,NA,63,Completed,Specialized Technology Education for Pumps & Pens in Underserved Populations With Diabetes,2017-04-01T00:00:00Z,2020-07-31T00:00:00Z,2019-10-31T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2020,2017,2020
NCT04551976,2021-09-30,2020-09-01,NA,Interventional,Not Applicable,123,Completed,Habits of Gamers Study,2020-08-20T00:00:00Z,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2020,2020,2021
NCT04553679,2020-09-11,2020-09-03,NA,Observational,NA,20,Recruiting,Mindfulness After Stroke,2020-10-01T00:00:00Z,2021-04-01T00:00:00Z,2021-03-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2020,2020,2021
NCT04554706,2021-11-07,2020-06-26,NA,Interventional,Not Applicable,150,Completed,Evaluating a Mobile Phone Intervention,2021-05-06T00:00:00Z,2021-11-06T00:00:00Z,2021-11-06T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2020,2021,2021
NCT04564443,2022-03-08,2020-09-22,NA,Interventional,Not Applicable,180,Recruiting,A Unique Micro Water Jet Technology Device Versus Standard Debridement in the Treatment of Diabetic Foot,2020-09-11T00:00:00Z,2022-12-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,University of Southern California; Keck School of Medicine,NA,NA,NA,NA,2020,2020,2022
