nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucdavis_lead_sponsor,ucdavis_principal_investigator,ucdavis_study_chair,ucdavis_study_director,ucdavis_unspecified_official,ucdavis_responsible_party,registration_year,start_year,completion_year
NCT03720912,2021-09-20,2018-10-22,NA,Interventional,Not Applicable,120,"Active, not recruiting",Behavioral Family Therapy and Type One Diabetes,2018-10-22T00:00:00Z,2023-06-01T00:00:00Z,2021-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2018,2023
NCT03729700,2021-07-06,2018-10-30,NA,Interventional,Not Applicable,60,Completed,The Effect of Almonds on Facial Aesthetics and Modulation of the Microbiome and Lipidome,2018-10-22T00:00:00Z,2021-06-22T00:00:00Z,2021-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2018,2021
NCT03737604,2022-01-26,2018-10-09,NA,Interventional,Phase 4,200,Recruiting,TAP Blocks With Ropivacaine Continuous Infusion Catheters vs Single Dose Liposomal Bupivicaine After Kidney Transplant,2018-10-04T00:00:00Z,2022-10-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2018,2022
NCT03742635,2021-04-27,2018-11-13,NA,Interventional,Not Applicable,67,"Active, not recruiting",Applying Prechtl's Assessment of General Movements for Preterm Infants Through Telemedicine,2019-01-09T00:00:00Z,2022-06-01T00:00:00Z,2021-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2019,2022
NCT03747198,2020-05-28,2018-11-09,NA,Interventional,Not Applicable,32,Completed,Methylsulfonylmethane on Knee Laxity,2019-02-01T00:00:00Z,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2019,2019
NCT03748017,2021-08-09,2018-10-22,NA,Interventional,Not Applicable,26,"Active, not recruiting",The Probiotic for Oral Health (PRO Health) Study,2018-09-04T00:00:00Z,2028-02-04T00:00:00Z,2019-03-10T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2018,2028
NCT03759015,2022-01-26,2018-11-26,NA,Interventional,Not Applicable,10,"Active, not recruiting",Evaluation of Health Education Theater,2019-04-03T00:00:00Z,2022-03-31T00:00:00Z,2020-12-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2019,2022
NCT03766035,2022-02-23,2018-11-08,NA,Observational,NA,43,"Active, not recruiting",Cholangioscopy in Primary Sclerosing Cholangitis (PSC),2018-12-06T00:00:00Z,2022-12-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,NA,UC Davis Health,NA,NA,NA,NA,2018,2018,2022
NCT03774745,2020-01-13,2018-12-11,2019-12-30,Interventional,Phase 1/Phase 2,12,Terminated,Blocking Mifepristone Action With Progesterone,2019-02-11T00:00:00Z,2019-08-15T00:00:00Z,2019-07-29T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2018,2019,2019
NCT03780023,2020-10-26,2018-12-06,NA,Observational,NA,5,Completed,CCRO044: Quality of Life Assessments Associated With a Physician Communication Intervention for Prostate Cancer Patients,2017-07-17T00:00:00Z,2020-05-04T00:00:00Z,2020-05-04T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2018,2017,2020
NCT03785860,2021-01-07,2018-12-20,NA,Interventional,Not Applicable,20,Completed,The Effects of Dietary Fiber on the Gut Microbiome and HDL Particles of Human Subjects,2019-05-13T00:00:00Z,2019-12-23T00:00:00Z,2019-12-21T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2019,2019
NCT03801603,2021-03-15,2019-01-09,NA,Interventional,Not Applicable,263,Completed,Improving HPV Vaccination Rates Among Rural and Native American Adolescents,2018-11-30T00:00:00Z,2020-06-30T00:00:00Z,2020-06-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2018,2020
NCT03808025,2022-01-26,2019-01-15,NA,Interventional,Not Applicable,88,Recruiting,Opioid Use in Shoulder Arthroplasty Patients: A Stratification and Algorithm,2019-01-21T00:00:00Z,2023-01-31T00:00:00Z,2023-01-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2019,2023
NCT03812367,2019-06-12,2019-01-18,NA,Observational,NA,0,Withdrawn,Activity of Pre-Osteoclasts and Osteoclasts Over Time in Postmenopausal Women Treated With Denosumab or Zoledronic Acid,2019-01-01T00:00:00Z,2021-12-31T00:00:00Z,2021-06-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2019,2021
NCT03814551,2019-09-25,2019-01-18,NA,Observational,NA,911,Completed,Young Adult Beverage and Health Study,2018-11-24T00:00:00Z,2019-05-21T00:00:00Z,2019-05-21T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2019,2018,2019
NCT03814967,2022-01-25,2019-01-15,NA,Interventional,Not Applicable,120,Recruiting,Effects of Brain Stimulation on Higher-Order Cognition,2019-05-22T00:00:00Z,2024-01-31T00:00:00Z,2024-01-31T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2019,2024
NCT03816540,2019-10-18,2018-05-08,NA,Interventional,Phase 3,20,Completed,Diaphragmatic Breathing and Heart Rate Variability Training for Improving Hypertension in Fragile X Associated Tremor/Ataxia,2018-05-01T00:00:00Z,2019-03-13T00:00:00Z,2019-03-13T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2018,2018,2019
NCT03819179,2019-01-25,2019-01-18,NA,Interventional,Not Applicable,30,Completed,The Influence of Personal Care Products on the Skin Microbiome,2017-12-01T00:00:00Z,2018-02-06T00:00:00Z,2018-02-06T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2017,2018
NCT03820388,2021-02-04,2018-01-09,2020-12-02,Interventional,Phase 4,75,Completed,"Comparison of Etomidate Plus Propofol, Etomidate Alone on Induction of Anesthesia",2017-12-01T00:00:00Z,2018-07-13T00:00:00Z,2018-07-13T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2018,2017,2018
NCT03853850,2020-03-02,2019-02-22,NA,Interventional,Not Applicable,582,Completed,Using Mobile Phone Text Messaging System to Improve Exclusive Breastfeeding Rate in a Resource-poor Caribbean Island,2017-09-28T00:00:00Z,2019-11-10T00:00:00Z,2019-07-03T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2017,2019
NCT03900403,2022-01-26,2019-03-31,NA,Interventional,Not Applicable,20,Recruiting,Influence of Walnut Intake on Vascular Function and Metabolism,2019-09-01T00:00:00Z,2023-02-28T00:00:00Z,2022-12-30T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2019,2023
NCT03901833,2022-01-25,2019-03-27,NA,Interventional,Not Applicable,56,Recruiting,LIFT: Telemedicine Breastfeeding Support,2019-07-24T00:00:00Z,2022-07-31T00:00:00Z,2022-02-28T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2019,2022
NCT03934918,2021-03-31,2019-04-18,NA,Interventional,Not Applicable,0,Withdrawn,Outpatient Cervical Preparation to Reduce Induction Duration in NTSV Women,2020-12-01T00:00:00Z,2022-06-01T00:00:00Z,2021-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2020,2022
NCT03950401,2021-12-20,2019-05-13,NA,Interventional,Not Applicable,124,Completed,Prospective Randomized Trial of Monocryl Versus Nylon Suture Closure in Carpal Tunnel Surgery,2019-05-16T00:00:00Z,2021-09-27T00:00:00Z,2021-09-27T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2019,2021
NCT03952299,2022-01-25,2019-04-29,NA,Interventional,Phase 3,100,Recruiting,Oxybutynin for Post-surgical Bladder Pain and Urgency,2021-09-01T00:00:00Z,2025-12-31T00:00:00Z,2025-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis Health Center,NA,NA,NA,NA,2019,2021,2025
NCT03957941,2022-01-26,2019-05-13,NA,Interventional,Not Applicable,30,Recruiting,FamilyLink and Breastfeeding,2019-09-26T00:00:00Z,2022-12-31T00:00:00Z,2022-04-30T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2019,2022
NCT03981549,2021-09-09,2019-06-06,NA,Interventional,Phase 1/Phase 2,20,Recruiting,Treatment of Central Retinal Vein Occlusion Using Stem Cells Study,2019-10-22T00:00:00Z,2022-12-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,Randomized,Triple,INDUSTRY,FALSE,NA,"University of California, Davis",NA,NA,NA,NA,2019,2019,2022
NCT03983525,2020-07-21,2019-06-07,NA,Interventional,Not Applicable,31,Completed,The Effect of Gojiberry Intake (Lycium Barbarium) on Macular Function,2019-06-10T00:00:00Z,2020-06-15T00:00:00Z,2020-05-28T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2019,2020
NCT03999164,2021-06-07,2019-06-24,NA,Interventional,Phase 1,30,Recruiting,Imaging of Neuro-Inflammation and the Risk for Post-Traumatic Epilepsy,2020-02-01T00:00:00Z,2022-08-14T00:00:00Z,2022-08-14T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,"University of California, Davis",2019,2020,2022
NCT04007510,2021-03-31,2019-06-25,NA,Interventional,Not Applicable,1329,Enrolling by invitation,California Collaborative Network to Promote Data Driven Care and Improve Outcomes in Early Psychosis,2019-09-10T00:00:00Z,2024-06-30T00:00:00Z,2024-01-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2019,2024
NCT04008199,2021-07-16,2019-06-28,NA,Interventional,Not Applicable,3200,Recruiting,Impact Evaluation of Super Abbu: A Speech Based MNCH Platform in Pakistan,2021-06-01T00:00:00Z,2022-07-31T00:00:00Z,2022-07-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2021,2022
NCT04020978,2021-04-08,2019-07-12,NA,Interventional,Not Applicable,20,Recruiting,Parametric PET of Genitourinary Cancer,2019-07-16T00:00:00Z,2023-05-01T00:00:00Z,2022-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2019,2023
NCT04030559,2022-01-26,2019-07-22,NA,Interventional,Phase 2,30,Recruiting,Niraparib Before Surgery in Treating Patients With High Risk Localized Prostate Cancer and DNA Damage Response Defects,2020-02-25T00:00:00Z,2025-02-01T00:00:00Z,2024-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2020,2025
NCT04034381,2022-01-12,2019-02-27,NA,Observational,NA,1290,Suspended,"Dietary Intake, Health and Micronutrient Status in Haiti",2018-01-18T00:00:00Z,2022-12-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2018,2022
NCT04040543,2021-01-07,2019-07-24,NA,Interventional,Not Applicable,50,Completed,Development of a Marker of Adherence for Tracking Consumption of Nutrient Supplements,2019-07-26T00:00:00Z,2020-11-30T00:00:00Z,2019-12-13T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2019,2020
NCT04050085,2021-12-16,2019-08-06,NA,Interventional,Phase 1,6,"Active, not recruiting","SD-101, Nivolumab, and Radiation Therapy in Treating Patients With Chemotherapy-Refractory Metastatic Pancreatic Cancer",2019-08-15T00:00:00Z,2022-12-05T00:00:00Z,2022-06-05T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,"University of California, Davis",2019,2019,2022
NCT04056104,2022-02-01,2019-07-22,NA,Interventional,Not Applicable,543,Completed,Improving Critical Congenital Heart Disease Screening With Addition of Perfusion Measurements,2019-10-23T00:00:00Z,2021-12-12T00:00:00Z,2021-12-12T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2019,2021
NCT04057495,2021-07-21,2019-08-13,NA,Interventional,Not Applicable,6,Completed,The Acute Effect of Mango Intake (Mangifera Indica L.) on Blood Pressure and Blood Glucose,2019-11-11T00:00:00Z,2020-04-01T00:00:00Z,2020-03-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2019,2020
NCT04063657,2022-01-12,2019-08-07,2022-01-12,Interventional,Not Applicable,1,Terminated,External Fixation Versus Splinting of Acute Calcaneus Fractures,2019-06-14T00:00:00Z,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","Foot and Ankle Surgery Department of Orthopaedic Surgery University of California, Davis Medical Center",NA,NA,NA,NA,2019,2019,2019
NCT04091893,2021-12-01,2019-09-06,NA,Interventional,Not Applicable,149,Completed,The Development and Effectiveness of Museum-Based Experiences for Individuals With Chronic Pain,2019-10-12T00:00:00Z,2021-03-10T00:00:00Z,2021-02-15T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2019,2021
NCT04098419,2020-11-16,2019-09-09,NA,Interventional,Not Applicable,24,Terminated,Evaluation of a Two-tiered Cross-age Teaching Model for Food Literacy-based Education,2019-09-18T00:00:00Z,2020-03-12T00:00:00Z,2020-03-12T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2019,2020
NCT04106440,2021-04-17,2019-09-24,NA,Interventional,Not Applicable,41,Completed,Pilot Study of Connected Diabetes Technology,2019-10-18T00:00:00Z,2021-02-19T00:00:00Z,2021-02-19T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2019,2021
NCT04108377,2022-01-31,2019-09-26,NA,Interventional,Phase 1,24,Recruiting,"Phosphodiesterase 4 Inhibitor, Roflumilast, and the Effects of Inhibition in Severe Asthma",2019-01-21T00:00:00Z,2023-03-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2019,2023
NCT04110743,2021-08-09,2019-09-18,NA,Interventional,Phase 1,45,Recruiting,EXPLORER PET/CT in Healthy Volunteers,2019-06-19T00:00:00Z,2023-07-19T00:00:00Z,2023-07-19T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2019,2023
NCT04128176,2021-08-16,2019-10-12,NA,Interventional,Phase 3,15,Not yet recruiting,Efficacy and Safety of Rituximab Combined With Omalizumab in Patients With Bullous Pemphigoid,2023-05-25T00:00:00Z,2023-11-25T00:00:00Z,2023-05-25T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2019,2023,2023
NCT04140526,2021-12-30,2019-10-24,NA,Interventional,Phase 1,413,Recruiting,"Safety, PK and Efficacy of ONC-392 in Monotherapy and in Combination of Anti-PD-1 in Advanced Solid Tumors and NSCLC",2020-09-16T00:00:00Z,2024-12-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, Davis",NA,NA,NA,NA,2019,2020,2024
NCT04141878,2022-01-26,2019-10-15,NA,Interventional,Not Applicable,400,Recruiting,Dementia and Diabetes Prevention Program,2021-05-26T00:00:00Z,2024-06-27T00:00:00Z,2023-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2021,2024
NCT04149288,2022-01-26,2019-09-30,NA,Interventional,Not Applicable,44,Recruiting,Olive Oil Polyphenols and Cardiovascular Health Biomarkers,2021-10-06T00:00:00Z,2022-10-01T00:00:00Z,2022-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2021,2022
NCT04153786,2021-10-05,2019-11-04,NA,Interventional,Not Applicable,34,Recruiting,Effect of Cardiac Resynchronization Therapy (CRT) on Left Ventricular Assist Device (LVAD) Function,2019-11-02T00:00:00Z,2022-07-06T00:00:00Z,2022-07-06T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2019,2019,2022
NCT04165343,2021-12-16,2019-11-06,NA,Observational,NA,88,Recruiting,Evaluation of Multi-Organ Metabolism and Perfusion in NAFLD by Total Body Dynamic PET Scan on EXPLORER,2019-11-01T00:00:00Z,2022-12-31T00:00:00Z,2022-12-31T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,"University of California, Davis",2019,2019,2022
NCT04166877,2021-02-23,2019-11-13,NA,Interventional,Phase 4,156,Recruiting,Magnesium Infusion for Pain Management in Critically Ill Trauma Patients,2019-12-07T00:00:00Z,2023-12-01T00:00:00Z,2022-07-31T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,"University of California, Davis",2019,2019,2023
NCT04177225,2021-02-10,2019-04-19,NA,Observational,NA,120,Completed,Effect of Diastolic Dysfunction on Dynamic Cardiac Monitors,2019-02-07T00:00:00Z,2021-02-01T00:00:00Z,2021-02-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2019,2021
NCT04186988,2022-01-24,2019-12-02,NA,Interventional,Early Phase 1,0,Withdrawn,[18F]-AraG for the Detection of T-Cell Activation in Advanced Non-small Cell Lung Cancer Patients Undergoing PD-1/PD-L1-Directed Therapy,2019-11-05T00:00:00Z,2020-03-12T00:00:00Z,2020-03-12T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2019,2020
NCT04196842,2022-02-01,2019-11-12,NA,Interventional,Not Applicable,100,Recruiting,Heart Failure Precision Medicine Study,2019-10-16T00:00:00Z,2025-10-16T00:00:00Z,2024-01-16T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2019,2025
NCT04240626,2021-02-22,2019-10-16,NA,Interventional,Not Applicable,60,Recruiting,Multimodal Analgesia Effect on Post Surgical Patient,2021-01-20T00:00:00Z,2022-12-31T00:00:00Z,2021-11-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2019,2021,2022
NCT04240665,2022-02-17,2019-11-10,NA,Interventional,Not Applicable,20,Enrolling by invitation,The Digital Memory Notebook,2020-11-11T00:00:00Z,2023-06-30T00:00:00Z,2023-01-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2019,2020,2023
NCT04240678,2021-08-09,2020-01-17,2021-02-05,Interventional,Not Applicable,8299,Completed,The Effect of an Electronic Medical Record (EMR) Alert on Hepatitis B Screening,2016-01-01T00:00:00Z,2021-07-01T00:00:00Z,2019-07-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2020,2016,2021
NCT04248127,2022-01-25,2019-11-04,NA,Interventional,Not Applicable,20,Recruiting,The Influence of Honey-flavored Yogurt on Low-grade Inflammation and Gut Health in Middle to Older Aged Women.,2021-11-01T00:00:00Z,2024-04-30T00:00:00Z,2023-12-30T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis; Department of Nutrition",NA,NA,NA,NA,2019,2021,2024
NCT04255199,2022-01-13,2020-01-16,NA,Interventional,Not Applicable,60,"Active, not recruiting",Watchful Waiting as a Strategy for Reducing Low-value Spinal Imaging,2020-10-21T00:00:00Z,2023-12-31T00:00:00Z,2022-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2020,2020,2023
NCT04265677,2021-03-03,2020-02-07,NA,Interventional,Not Applicable,110,Completed,FamilyLink Family-Centered Rounds,2020-04-01T00:00:00Z,2021-02-02T00:00:00Z,2020-11-23T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2020,2020,2021
NCT04267003,2022-01-26,2020-02-03,NA,Interventional,Not Applicable,160,Recruiting,"Effects of Brain Stimulation on Cognition, Oscillations and GABA Levels in Schizophrenia",2020-01-09T00:00:00Z,2024-08-31T00:00:00Z,2024-02-29T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2020,2020,2024
NCT04292470,2022-01-26,2020-02-27,NA,Interventional,Not Applicable,7,Completed,Physiology of GERD and Treatment Response,2020-11-05T00:00:00Z,2021-11-04T00:00:00Z,2021-11-04T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2020,2020,2021
NCT04307628,2022-02-22,2020-03-10,NA,Interventional,Not Applicable,40,Suspended,Response of Gut Microbiota and Cardiometabolic Biomarkers to Consumption of Walnuts,2022-06-01T00:00:00Z,2023-11-30T00:00:00Z,2022-12-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2020,2022,2023
NCT04314752,2021-04-27,2020-03-09,NA,Observational,NA,400,Recruiting,Development of a Research Infrastructure for Understanding and Addressing Multiple Myeloma Disparities,2020-09-01T00:00:00Z,2024-11-30T00:00:00Z,2024-11-30T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2020,2020,2024
NCT04337723,2022-03-03,2020-04-01,NA,Interventional,Not Applicable,135,"Active, not recruiting",Implementation of ABI and WIfI in Rural Health Clinics,2020-03-10T00:00:00Z,2023-12-31T00:00:00Z,2022-02-28T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,"University of California, Davis",2020,2020,2023
NCT04338607,2021-03-03,2020-04-05,NA,Observational,NA,60,Recruiting,The Use of a Sustained Dynamic Compression Intramedullary Nail for Subtalar Arthrodesis,2020-04-02T00:00:00Z,2024-04-02T00:00:00Z,2024-04-02T00:00:00Z,FALSE,NA,NA,INDUSTRY,FALSE,NA,"University of California, Davis",NA,NA,NA,NA,2020,2020,2024
NCT04356859,2021-07-19,2020-04-16,NA,Interventional,Not Applicable,400,Recruiting,The Acute Burn ResUscitation Multicenter Prospective Trial,2021-04-22T00:00:00Z,2024-09-01T00:00:00Z,2024-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,UC Davis Health,NA,NA,NA,NA,2020,2021,2024
NCT04368117,2021-07-19,2020-04-08,NA,Interventional,Not Applicable,166,Recruiting,STAT: Standard Therapy Plus Active Therapy,2020-10-26T00:00:00Z,2024-09-30T00:00:00Z,2024-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,UC Davis,NA,NA,NA,NA,2020,2020,2024
NCT04376593,2021-12-16,2020-05-03,NA,Interventional,Early Phase 1,10,Enrolling by invitation,PET/CT Imaging in COVID-19 Patients,2020-05-01T00:00:00Z,2022-12-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,"University of California, Davis",2020,2020,2022
NCT04387305,2021-07-06,2020-05-05,NA,Interventional,Phase 3,2000,Not yet recruiting,Traumatic Injury Clinical Trial Evaluating Tranexamic Acid in Children: An Efficacy Study,2022-04-01T00:00:00Z,2027-03-31T00:00:00Z,2027-03-31T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2020,2022,2027
NCT04410302,2021-07-09,2020-05-27,NA,Observational,NA,500,Recruiting,Patient-Derived Xenografts to Reduce Cancer Health Disparities,2019-11-12T00:00:00Z,2023-12-01T00:00:00Z,2023-06-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2020,2019,2023
NCT04413162,2022-01-26,2020-05-29,NA,Interventional,Not Applicable,30,Recruiting,Using Kinect Motion Capture to Measure Shoulder Motion in Patients Undergoing Capsular Distension for Adhesive Capsulitis,2020-06-10T00:00:00Z,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis Health,NA,NA,NA,NA,2020,2020,2022
NCT04423055,2022-02-22,2020-06-05,NA,Interventional,Phase 4,120,Recruiting,Nexplanon Use in Women Primarily Choosing a Combined Oral Contraceptive,2020-08-13T00:00:00Z,2024-04-01T00:00:00Z,2024-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2020,2020,2024
NCT04427306,2022-01-26,2020-04-07,NA,Interventional,Phase 2,62,Recruiting,Neoadjuvant T-VEC in High Risk Early Melanoma,2020-05-21T00:00:00Z,2024-05-21T00:00:00Z,2022-05-21T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Davis",UC Davis Department of Surgery,NA,NA,NA,NA,2020,2020,2024
NCT04428476,2022-02-01,2020-06-09,NA,Interventional,Phase 2,13,"Active, not recruiting",Open-label Extension of the HOPE-2 Trial,2020-07-20T00:00:00Z,2023-01-01T00:00:00Z,2022-10-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,UC Davis,NA,NA,NA,NA,2020,2020,2023
