nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucdavis_lead_sponsor,ucdavis_principal_investigator,ucdavis_study_chair,ucdavis_study_director,ucdavis_unspecified_official,ucdavis_responsible_party,registration_year,start_year,completion_year
NCT01674231,2017-05-25,2012-08-23,NA,Interventional,Not Applicable,20,Completed,The Effects Grapes on Health Indices,2012-08-01T00:00:00Z,2015-04-01T00:00:00Z,2014-10-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2012,2015
NCT01676714,2018-01-05,2012-08-27,2017-03-17,Interventional,Phase 2,10,Completed,Study of Dovitinib and Biomarkers in Advanced Non-Small Cell Lung Cancer or Advanced Colorectal Cancer,2013-02-01T00:00:00Z,2016-06-01T00:00:00Z,2016-01-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2013,2016
NCT01704105,2018-07-10,2012-10-05,NA,Interventional,Not Applicable,8246,Completed,WASH Benefits Kenya,2012-11-01T00:00:00Z,2016-07-01T00:00:00Z,2016-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,NA,2012,2012,2016
NCT01705093,2017-07-13,2012-08-31,NA,Interventional,Phase 2,32,Completed,The Effects of California Strawberries on Parameters of Cardiovascular Health,2012-05-01T00:00:00Z,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2012,2012,2015
NCT01715038,2017-05-24,2012-10-18,NA,Interventional,Not Applicable,4011,Completed,Effectiveness of LNS and MNP Supplements to Prevent Malnutrition in Women and Their Children in Bangladesh,2011-10-01T00:00:00Z,2015-10-01T00:00:00Z,2015-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2011,2015
NCT01716195,2021-02-24,2012-10-25,2020-12-21,Interventional,Phase 2,18,Completed,Induction Chemotherapy Followed by Chemoradiotherapy for Head and Neck Cancer,2012-10-01T00:00:00Z,2020-10-01T00:00:00Z,2017-03-08T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2012,2020
NCT01716208,2021-04-17,2012-10-25,2021-02-04,Interventional,Phase 2,12,Completed,Ofatumumab and Fresh Frozen Plasma in Patients With Chronic Lymphocytic Lymphoma,2013-01-14T00:00:00Z,2020-10-01T00:00:00Z,2019-10-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2012,2013,2020
NCT01720459,2012-11-01,2012-10-31,NA,Interventional,Not Applicable,40,Unknown status,Effects of Micronized Trans-resveratrol Treatment on Polycystic Ovary Syndrome (PCOS) Patients,2012-12-01T00:00:00Z,2014-12-01T00:00:00Z,2013-12-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,NA,NA,"University of California, Davis",NA,NA,2012,2012,2014
NCT01729416,2017-05-26,2012-11-02,NA,Interventional,Not Applicable,178,Completed,Prospective Randomized Controlled Trial Comparing Water and Air Colonoscopy in a Community Based Setting,2014-02-01T00:00:00Z,2015-04-01T00:00:00Z,2015-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2014,2015
NCT01736943,2021-02-04,2012-11-26,2021-02-04,Interventional,Phase 2,25,Completed,Bortezomib and Doxil for the Treatment of Patients With Acute Myelogenous Leukemia,2012-12-19T00:00:00Z,2019-05-20T00:00:00Z,2019-05-20T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2012,2012,2019
NCT01739257,2017-05-25,2012-11-26,NA,Interventional,Not Applicable,129,Completed,Use of Theater to Invoke Empathy and Reduce Bias in Medical Students,2012-08-01T00:00:00Z,2012-11-01T00:00:00Z,2012-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis School of Medicine,NA,NA,NA,NA,2012,2012,2012
NCT01766674,2019-11-12,2013-01-09,NA,Interventional,Not Applicable,112,Completed,Specialized Centers of Research (SCOR)on Sex Differences - Kyphosis Study,2013-02-01T00:00:00Z,2016-05-31T00:00:00Z,2016-05-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,UC Davis,NA,NA,NA,NA,2013,2013,2016
NCT01769989,2017-05-24,2013-01-15,NA,Interventional,Not Applicable,33,Completed,Electrodermabrasion Compared to Dermabrasion,2009-02-01T00:00:00Z,2013-12-01T00:00:00Z,2013-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2009,2013
NCT01770002,2015-04-15,2013-01-15,NA,Interventional,Not Applicable,50,Completed,Eversion in Dermatologic Surgery: Is Cosmetic Appearance Improved?,2012-01-01T00:00:00Z,2014-09-01T00:00:00Z,2013-09-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2012,2014
NCT01773447,2017-03-29,2013-01-15,NA,Interventional,Not Applicable,47,Completed,Set-back Suture Versus Traditional Vertical Mattress Suture,2011-08-01T00:00:00Z,2014-04-01T00:00:00Z,2014-03-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2011,2014
NCT01790425,2017-06-26,2013-01-17,NA,Interventional,Not Applicable,200,Completed,Randomized Controlled Trial Comparing Water vs. Air Method for Performing Colonoscopy in Adult Female Subjects,2011-08-01T00:00:00Z,2015-03-01T00:00:00Z,2015-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2013,2011,2015
NCT01803659,2015-06-10,2013-02-28,NA,Interventional,Not Applicable,85,Completed,Effect of Small Daily Doses of B-carotene on Breast Milk Retinol,2013-01-01T00:00:00Z,2013-06-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2013,2013,2013
NCT01808664,2020-02-24,2012-11-20,NA,Interventional,Not Applicable,61,Completed,Promoting Patient-Centered Counseling to Reduce Inappropriate Diagnostic Tests,2013-04-01T00:00:00Z,2014-12-01T00:00:00Z,2014-09-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2013,2014
NCT01811355,2017-07-28,2013-03-06,2017-04-03,Interventional,Phase 4,23,Completed,Mexiletine for the Treatment of Muscle Cramps in ALS,2013-05-01T00:00:00Z,2016-05-01T00:00:00Z,2016-03-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,UC Davis,NA,NA,NA,"University of California, Davis",2013,2013,2016
NCT01812837,2017-05-24,2013-03-13,2016-12-02,Interventional,Not Applicable,51,Completed,The Use of Microneedles in Photodynamic Therapy,2012-07-01T00:00:00Z,2014-03-01T00:00:00Z,2014-03-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2013,2012,2014
NCT01820234,2017-07-17,2011-02-04,NA,Interventional,Not Applicable,170,Completed,Evaluation of Store-and-Forward Teledermatology Versus a Face-to-Face Assessment During a Skin Cancer Screening Event,2010-09-01T00:00:00Z,2011-06-01T00:00:00Z,2011-06-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2011,2010,2011
NCT01828593,2017-05-25,2013-04-08,2016-02-09,Interventional,Not Applicable,103,Completed,"Impact of SBI, a Medical Food, on Nutritional Status in Patients With HIV-associated Enteropathy",2013-04-01T00:00:00Z,2014-09-01T00:00:00Z,2014-01-01T00:00:00Z,TRUE,Randomized,Quadruple,INDUSTRY,TRUE,NA,"University of California, Davis",NA,NA,NA,NA,2013,2013,2014
NCT01838239,2017-05-25,2013-04-18,NA,Interventional,Not Applicable,12,Completed,Development of a Metabolic Assessment Tool for Chronic Kidney Disease,2008-06-01T00:00:00Z,2011-06-01T00:00:00Z,2010-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2008,2011
NCT01841281,2020-04-20,2013-04-23,2019-11-04,Interventional,Phase 2,54,Completed,L-arginine in Severe Asthma Patients Grouped by Exhaled Nitric Oxide Levels,2013-08-01T00:00:00Z,2019-12-01T00:00:00Z,2018-08-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, Davis",2013,2013,2019
NCT01852032,2018-03-19,2012-10-29,2018-02-13,Interventional,Not Applicable,23,Completed,Computed Tomography Versus Standard 2D Mammography Versus 3D Tomosynthesis,2010-11-01T00:00:00Z,2016-03-04T00:00:00Z,2016-03-04T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2010,2016
NCT01855282,2017-05-11,2013-05-08,NA,Interventional,Not Applicable,254,Completed,Assessment of an Intervention to Prevent Obesity and Diabetes in Latino Farm Workers,2010-04-01T00:00:00Z,2011-04-01T00:00:00Z,2011-02-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2010,2011
NCT01856868,2021-11-22,2013-05-09,2021-07-01,Interventional,Phase 1/Phase 2,7,Completed,Use of (-)-Epicatechin in the Treatment of Becker Muscular Dystrophy (Pilot Study),2013-05-01T00:00:00Z,2018-09-01T00:00:00Z,2018-09-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,"University of California, Davis",NA,"University of California, Davis",2013,2013,2018
NCT01869543,2019-03-19,2013-04-03,NA,Interventional,Not Applicable,219,Completed,Asthma and Indoor-air: Reducing Exposures,2012-07-01T00:00:00Z,2017-02-08T00:00:00Z,2017-02-08T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2012,2017
NCT01869634,2020-02-24,2013-06-01,2018-12-18,Interventional,Phase 4,37,Completed,Mechanisms of Immune Reconstitution & Reduced Immune Activation Following Darunavir-based ART,2013-06-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2013,2013,2016
NCT01889368,2017-06-26,2012-10-10,NA,Interventional,Not Applicable,19,Completed,Effect of a Grape Seed Extract (GSE) on Insulin Resistance,2012-11-01T00:00:00Z,2015-03-01T00:00:00Z,2015-03-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2012,2012,2015
NCT01894958,2018-01-31,2013-07-03,NA,Interventional,Phase 2,72,Completed,A Safety Study of NNZ-2566 in Patients With Fragile X Syndrome,2014-01-01T00:00:00Z,2015-10-01T00:00:00Z,2015-09-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,TRUE,NA,UC Davis MIND Institute,NA,NA,NA,NA,2013,2014,2015
NCT01900613,2017-07-17,2013-07-11,NA,Interventional,Not Applicable,800,Completed,"Niños Sanos, Familia Sana - A Multi-Intervention Program to Prevent Childhood Obesity in Mexican-Heritage Children in Rural California",2011-04-01T00:00:00Z,2016-09-01T00:00:00Z,2016-09-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","Center for Transnational Health, UC Davis",NA,NA,NA,NA,2013,2011,2016
NCT01911507,2021-10-11,2013-07-23,NA,Interventional,Phase 1,35,Completed,INC280 and Erlotinib Hydrochloride in Treating Patients With Non-small Cell Lung Cancer,2013-08-27T00:00:00Z,2020-08-26T00:00:00Z,2020-08-26T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,"University of California, Davis",2013,2013,2020
NCT01922713,2015-01-22,2013-08-12,NA,Interventional,Not Applicable,149,Completed,Effect of Daily Consumption of Orange Maize on Breast Milk Retinol in Lactating Zambian Women,2013-10-01T00:00:00Z,2014-12-01T00:00:00Z,2013-12-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2013,2014
NCT01923337,2019-01-02,2013-08-13,NA,Interventional,Phase 1,17,Completed,Irinotecan and Alisertib in Treating Patients With Advanced Solid Tumors or Colorectal Cancer,2013-08-01T00:00:00Z,2016-10-17T00:00:00Z,2016-10-17T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis Comprehensive Cancer Center,NA,NA,NA,NA,2013,2013,2016
NCT01924260,2021-04-06,2013-08-13,NA,Interventional,Phase 1,26,Completed,Alisertib and Gemcitabine Hydrochloride in Treating Patients With Solid Tumors or Pancreatic Cancer,2013-08-09T00:00:00Z,2017-02-08T00:00:00Z,2017-02-08T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,UC Davis Comprehensive Cancer Center,NA,NA,NA,"University of California, Davis",2013,2013,2017
NCT01925248,2017-05-24,2013-07-31,NA,Interventional,Not Applicable,32,Completed,Can Whey Protein Improve Glycemic Control in Type 2 Diabetes?,2013-07-01T00:00:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2013,2016
NCT01963403,2017-04-04,2013-10-10,2016-12-19,Interventional,Phase 4,26,Terminated,Treatment of Unacceptable Bleeding Patterns in ETG Implant Users With an Oral Contraceptive,2013-12-01T00:00:00Z,2015-09-01T00:00:00Z,2015-07-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,"University of California, Davis",NA,"University of California, Davis",2013,2013,2015
NCT01979497,2015-04-15,2013-11-01,NA,Interventional,Not Applicable,39,Completed,Adhesive Strips in Dermatologic Surgery: Is Cosmetic Appearance Improved?,2013-08-01T00:00:00Z,2014-06-01T00:00:00Z,2014-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2013,2014
NCT02012491,2019-07-03,2013-12-10,2018-08-28,Interventional,Phase 3,300,Completed,Comparative Effectiveness of Pregnancy Failure Management Regimens,2014-01-01T00:00:00Z,2019-06-15T00:00:00Z,2017-05-15T00:00:00Z,TRUE,Randomized,Double,OTHER,TRUE,NA,"University of California, Davis",NA,NA,NA,NA,2013,2014,2019
NCT02022345,2017-05-24,2013-12-17,NA,Interventional,Not Applicable,5609,Completed,Safety and Efficacy of PCI at California Hospitals Without Onsite Cardiac Surgery,2010-08-01T00:00:00Z,2015-02-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis",UC Davis Health System,NA,NA,NA,NA,2013,2010,2015
NCT02031718,2015-02-26,2014-01-07,NA,Interventional,Not Applicable,98,Completed,Comparison Between Interactive Internet-based Education and Counseling for the Management of Acne With That of Internet-based Education Alone,2014-01-01T00:00:00Z,2014-07-01T00:00:00Z,2014-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2014,2014,2014
NCT02062853,2017-07-17,2013-11-26,NA,Interventional,Not Applicable,44,Completed,Continuous Quality Improvement (CQI) Pilot Study Evaluating the Utility of an Educational Video,2012-11-01T00:00:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2012,2016
NCT02062866,2015-04-15,2013-11-01,NA,Interventional,Not Applicable,50,Completed,Evaluation of Purse-String Closure Vs Second Intention,2013-04-01T00:00:00Z,2015-02-01T00:00:00Z,2015-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2013,2015
NCT02077998,2018-01-05,2014-02-28,NA,Interventional,Early Phase 1,1,Completed,Oxaliplatin in Treating Patients With Metastatic Breast Cancer,2015-05-01T00:00:00Z,2015-12-01T00:00:00Z,2015-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis Cancer Center,NA,NA,NA,NA,2014,2015,2015
NCT02078882,2020-03-28,2014-03-03,2020-01-27,Interventional,Phase 4,16,Completed,Study of Abatacept (Orencia) to Treat Primary Biliary Cirrhosis,2014-09-01T00:00:00Z,2018-10-01T00:00:00Z,2018-10-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2014,2014,2018
NCT02084979,2019-06-10,2014-03-10,NA,Interventional,Not Applicable,185,Completed,A Controlled Trial of Patient Centered Telepsychiatry Interventions,2014-04-01T00:00:00Z,2019-04-29T00:00:00Z,2017-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis",Professor UC Davis,NA,NA,NA,NA,2014,2014,2019
NCT02086110,2019-05-31,2014-03-07,2019-05-31,Interventional,Not Applicable,11,Completed,Effect of Milk Oligosaccharides and Bifidobacteria on the Intestinal Microflora of Children With Autism,2014-06-06T00:00:00Z,2015-11-16T00:00:00Z,2015-11-16T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",UC Davis MIND Institute,NA,NA,NA,NA,2014,2014,2015
NCT02088866,2017-05-24,2014-03-11,NA,Interventional,Early Phase 1,30,Completed,Commercial Lidocaine Patch as a Treatment for Ear-ringing,2014-03-01T00:00:00Z,2015-09-01T00:00:00Z,2015-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2014,2014,2015
NCT02116621,2018-04-27,2014-04-15,2018-02-27,Interventional,Not Applicable,215,Completed,N-of-1 Trials Using mHealth in Chronic Pain,2014-07-01T00:00:00Z,2017-05-01T00:00:00Z,2017-02-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2014,2014,2017
NCT02136498,2017-10-11,2014-05-09,2016-08-15,Interventional,Not Applicable,66,Completed,My Mobile Advice Program: A Randomized Pilot Feasibility Study,2014-10-01T00:00:00Z,2016-02-01T00:00:00Z,2016-02-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,NA,2014,2014,2016
NCT02143011,2019-01-14,2014-05-16,NA,Interventional,Not Applicable,23,Completed,Stress and Sugar Synergy,2014-04-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,"University of California, Davis",NA,NA,2014,2014,2016
NCT02143024,2020-01-06,2013-06-19,2019-03-25,Interventional,Not Applicable,23,Completed,A Family-based Primary Care Intervention to Enhance Older Men's Depression Care,2015-11-01T00:00:00Z,2016-12-31T00:00:00Z,2016-12-31T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2013,2015,2016
NCT02170298,2019-12-10,2014-06-11,2018-06-28,Interventional,Phase 4,6,Terminated,Lisdexamfetamine's Effect In ADHD in the Brain and Cognition,2014-02-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2014,2014,2015
NCT02194049,2018-01-05,2014-07-10,NA,Interventional,Phase 1,3,Completed,"Cisplatin, Etoposide and PI3K Inhibitor BKM120 in Treating Patients With Advanced Solid Tumors or Small Cell Lung Cancer",2014-07-01T00:00:00Z,2016-06-01T00:00:00Z,2016-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2014,2014,2016
NCT02224976,2016-01-26,2014-08-21,NA,Interventional,Not Applicable,18,Completed,Effect of Intense Training on Ovarian Function and Bone Turnover,2014-01-01T00:00:00Z,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z,FALSE,NA,None (Open Label),FED,FALSE,NA,"University of California, Davis",NA,NA,NA,NA,2014,2014,2015
NCT02238951,2018-11-15,2014-09-10,NA,Interventional,Not Applicable,60,Completed,Cancer Care Coordination for Chemotherapy Patients,2013-12-01T00:00:00Z,2017-10-01T00:00:00Z,2017-10-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis Betty Irene Moore School of Nursing",NA,NA,NA,NA,2014,2013,2017
NCT02240719,2019-01-02,2014-09-12,NA,Interventional,Phase 1,20,Completed,Everolimus and Bendamustine Hydrochloride in Treating Patients With Relapsed or Refractory Hematologic Cancer,2014-10-01T00:00:00Z,2018-04-09T00:00:00Z,2018-04-09T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2014,2014,2018
NCT02272192,2020-01-02,2014-10-20,NA,Interventional,Not Applicable,87,Completed,Intervention Effects of Intensity and Delivery Style for Toddlers With Autism,2013-03-01T00:00:00Z,2019-07-01T00:00:00Z,2019-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Davis",UC Davis MIND Institute,NA,NA,NA,NA,2014,2013,2019
NCT02281994,2021-10-25,2014-10-26,NA,Interventional,Not Applicable,24,Terminated,Odontoid Fracture Study Treated With Pulsed Electromagnetic Fields,2014-09-01T00:00:00Z,2019-09-01T00:00:00Z,2019-09-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,TRUE,NA,UC Davis,NA,NA,NA,NA,2014,2014,2019
NCT02289859,2017-07-17,2014-11-10,NA,Interventional,Not Applicable,50,Completed,Undermining During Cutaneous Wound Closure,2014-05-01T00:00:00Z,2016-07-01T00:00:00Z,2016-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2014,2014,2016
NCT02306980,2017-07-21,2014-12-01,NA,Interventional,Not Applicable,12,Completed,Oral Administration of Colostrum to Premature Babies: Impact on the Oral Microbiota,2013-10-01T00:00:00Z,2016-06-01T00:00:00Z,2015-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2014,2013,2016
NCT02364609,2021-09-29,2015-02-10,NA,Interventional,Phase 1,11,Completed,Pembrolizumab and Afatinib in Patients With Non-small Cell Lung Cancer With Resistance to Erlotinib,2015-09-30T00:00:00Z,2020-05-01T00:00:00Z,2018-04-26T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2015,2015,2020
NCT02373254,2017-07-11,2015-02-09,NA,Interventional,Early Phase 1,1,Completed,NSAIDS Versus Opioids in Acute SER II Ankle Fractures,2015-01-01T00:00:00Z,2015-10-01T00:00:00Z,2015-10-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2015,2015,2015
NCT02383186,2017-07-17,2014-11-10,NA,Interventional,Not Applicable,50,Completed,Dermal Suturing Only Versus Layered Cutaneous Closure,2014-05-28T00:00:00Z,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2014,2014,2016
NCT02385799,2019-10-09,2015-02-09,2019-04-18,Interventional,Phase 2,58,Completed,A Trial of Sertraline in Young Children With Autism Spectrum Disorder,2015-04-01T00:00:00Z,2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,NA,UC Davis MIND Institute,NA,NA,NA,"University of California, Davis",2015,2015,2018
NCT02428647,2022-01-04,2015-02-09,NA,Interventional,Not Applicable,3433,Completed,Lao Zinc Study: Effects of Two Forms of Daily Preventive Zinc Versus Therapeutic Zinc Supplementation,2015-09-01T00:00:00Z,2017-07-01T00:00:00Z,2017-05-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2015,2015,2017
NCT02438878,2018-09-25,2015-05-06,NA,Interventional,Not Applicable,423,Completed,Supporting Baby Behavior Through Pediatric Offices,2015-03-01T00:00:00Z,2017-02-16T00:00:00Z,2016-12-07T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2015,2015,2017
NCT02445638,2019-01-22,2015-05-11,NA,Interventional,Not Applicable,20,Completed,"HDL Lipidomic, Proteomic and Functional Changes in Women After Eating Eggs",2015-05-01T00:00:00Z,2017-09-06T00:00:00Z,2017-09-06T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2015,2015,2017
NCT02447770,2017-05-26,2015-05-15,NA,Interventional,Not Applicable,37,Completed,"Effect of Long Term Cocoa Flavanol Intake on Blood Pressure and Platelet Function in Healthy Adults, Part 1",2012-05-01T00:00:00Z,2012-07-01T00:00:00Z,2012-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2015,2012,2012
NCT02447783,2017-05-24,2015-05-15,NA,Interventional,Not Applicable,75,Completed,"Effect of Long Term Cocoa Flavanol Intake on Blood Pressure and Platelet Function in Healthy Adults, Part 2",2012-06-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2015,2012,2012
NCT02464111,2015-09-04,2015-04-22,NA,Interventional,Not Applicable,30,Completed,Short Term Response of Breast Milk Micronutrient Concentrations to a Lipid Based Nutrient Supplement in Guatemalan Women,2015-05-01T00:00:00Z,2015-08-01T00:00:00Z,2015-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),FED,FALSE,NA,"USDA WHNRC, UC Davis",NA,NA,NA,NA,2015,2015,2015
NCT02480244,2020-08-05,2015-06-09,NA,Interventional,Not Applicable,554,Completed,PASOS: Improving the Health of Immigrant Workers,2015-07-01T00:00:00Z,2018-10-02T00:00:00Z,2018-10-02T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2015,2015,2018
NCT02537093,2017-07-07,2015-08-25,NA,Interventional,Not Applicable,40,Completed,Pilot Study of Asynchronous and Synchronous Telepsychiatry for Skilled Nursing Facilities,2015-08-01T00:00:00Z,2017-05-01T00:00:00Z,2017-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2015,2015,2017
