nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsd_lead_sponsor,ucsd_principal_investigator,ucsd_study_chair,ucsd_study_director,ucsd_unspecified_official,ucsd_responsible_party,registration_year,start_year,completion_year
NCT03568058,2022-02-02,2018-06-13,NA,Interventional,Phase 1,30,"Active, not recruiting",Personalized Immunotherapy in Adults With Advanced Cancers Immunotherapy in Adults With Advanced Cancers,2018-07-26T00:00:00Z,2023-08-01T00:00:00Z,2022-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2018,2018,2023
NCT03571386,2021-11-04,2018-06-18,NA,Observational,NA,90,"Active, not recruiting",Mechanisms of Mindfulness-based Interventions,2019-01-08T00:00:00Z,2022-09-30T00:00:00Z,2021-07-02T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2018,2019,2022
NCT03575143,2022-02-01,2018-06-20,NA,Observational,NA,120,Recruiting,Obstructive Sleep Apnea Endotypes and Impact on Phenotypes of People Living With HIV,2018-08-02T00:00:00Z,2022-07-15T00:00:00Z,2022-07-15T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Diego",UCSD Pulmonary and Sleep Medicine,NA,NA,NA,"University of California, San Diego",2018,2018,2022
NCT03578237,2022-03-01,2018-06-25,NA,Interventional,Not Applicable,380,"Active, not recruiting","Cryoanalgesia to Prevent Acute and Chronic Pain Following Surgery: A Randomized, Double-Masked, Sham-Controlled Study",2018-08-25T00:00:00Z,2023-07-01T00:00:00Z,2022-08-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2018,2018,2023
NCT03588364,2019-06-10,2018-07-04,NA,Interventional,Not Applicable,11,Completed,The Role of Osteopathic Manipulation in the the Management of Post-traumatic Migraine,2016-09-15T00:00:00Z,2019-06-01T00:00:00Z,2018-12-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2018,2016,2019
NCT03588676,2019-08-13,2018-01-03,NA,Interventional,Not Applicable,39,Completed,"Effects of Melatonin on Sleep, Ventilatory Control and Cognition at Altitude",2018-01-10T00:00:00Z,2018-12-10T00:00:00Z,2018-12-10T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, San Diego",2018,2018,2018
NCT03590249,2021-09-28,2018-07-04,NA,Interventional,Not Applicable,28,Enrolling by invitation,Effects of a Single Osteopathic Manipulative Treatment (OMT) on Intraocular Pressure (IOP) Reduction,2018-07-01T00:00:00Z,2022-12-31T00:00:00Z,2021-12-31T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2018,2018,2022
NCT03590652,2022-03-07,2018-06-21,NA,Interventional,Phase 2,46,Recruiting,"Daratumumab, Ixazomib, Pomalidomide, and Dexamethasone as Salvage Therapy in Relapsed/Refractory Multiple Myeloma",2018-10-17T00:00:00Z,2022-10-01T00:00:00Z,2022-10-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2018,2018,2022
NCT03611595,2021-10-06,2018-07-26,NA,Interventional,Phase 1,18,Recruiting,Cabozantinib in Combination With 13-cis-Retinoic Acid in Children With Relapsed or Refractory Solid Tumors,2018-08-28T00:00:00Z,2022-12-01T00:00:00Z,2022-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2018,2018,2022
NCT03611647,2019-04-09,2018-06-30,NA,Interventional,Not Applicable,48,Completed,Correlating Probiotic Dietary Supplements During Pregnancy With Maternal Microbiome Profiles,2018-04-01T00:00:00Z,2018-12-31T00:00:00Z,2018-12-31T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2018,2018,2018
NCT03616145,2021-05-03,2018-07-04,NA,Interventional,Not Applicable,94,"Active, not recruiting",Effects of Osteopathic Manipulative Treatment (OMT) on Gait Biomechanics in Parkinson's Disease,2018-07-01T00:00:00Z,2021-12-31T00:00:00Z,2019-10-31T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2018,2018,2021
NCT03616717,2022-04-04,2018-07-18,NA,Interventional,Phase 4,23,Completed,Modafinil Effects on EEG Biomarkers of Reward and Motivation,2018-10-16T00:00:00Z,2021-09-30T00:00:00Z,2021-05-31T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2018,2018,2021
NCT03617380,2020-02-10,2018-07-31,NA,Interventional,Not Applicable,0,Withdrawn,PharmD Transitions of Care Program (PHARMD-TOC): A Community Pharmacy Transitions of Care Program,2018-10-01T00:00:00Z,2020-02-10T00:00:00Z,2020-02-10T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2018,2018,2020
NCT03619811,2021-08-23,2018-07-19,2021-08-23,Interventional,Not Applicable,43,Completed,Precision Approach to PPI Therapy in Gastroesophageal Reflux Disease,2018-07-13T00:00:00Z,2021-06-30T00:00:00Z,2021-06-30T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2018,2018,2021
NCT03621774,2021-12-03,2018-08-03,NA,Interventional,Not Applicable,112,Recruiting,Mobile CBT for Negative Symptoms,2019-01-18T00:00:00Z,2022-08-31T00:00:00Z,2022-08-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, San Diego",2018,2019,2022
NCT03627377,2021-09-15,2018-07-05,NA,Interventional,Not Applicable,210,Recruiting,Multi-component Intervention for Diabetes in Adults With Serious Mental Illness,2018-12-28T00:00:00Z,2022-05-31T00:00:00Z,2022-05-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2018,2018,2022
NCT03632018,2021-04-08,2018-07-30,NA,Interventional,Not Applicable,295,Enrolling by invitation,Heart Exercise And Resistance Training - Peer Lead ActivitY,2018-08-22T00:00:00Z,2023-12-31T00:00:00Z,2022-12-31T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2018,2018,2023
NCT03636451,2019-07-02,2018-08-13,NA,Interventional,Phase 3,120,Unknown status,Paracervical Block Volume and Pain Control During Dilation and Curettage,2018-10-29T00:00:00Z,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2018,2018,2020
NCT03646461,2022-01-12,2018-06-08,NA,Interventional,Phase 2,5,"Active, not recruiting",Trial of Ibrutinib Combined With Nivolumab or Cetuximab to Treat Recurrent/Metastatic HNSCC,2018-10-17T00:00:00Z,2023-05-30T00:00:00Z,2022-01-11T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California San Diego, Moores Cancer Center",NA,NA,NA,"University of California, San Diego",2018,2018,2023
NCT03650504,2018-08-24,2018-08-22,NA,Interventional,Not Applicable,40,Unknown status,Effects of Catheter Location Relative to Femoral Artery on Postoperative Analgesia for Continuous Adductor Canal Blocks,2018-08-24T00:00:00Z,2019-07-30T00:00:00Z,2019-07-30T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2018,2018,2019
NCT03660514,2021-08-05,2018-08-28,NA,Interventional,Not Applicable,124,Completed,Jovenes Sanos: Preventing IPV and RC,2018-09-15T00:00:00Z,2020-01-22T00:00:00Z,2020-01-22T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego","Division of Infectious Diseases and Global Public Health, University of California, San Diego",NA,NA,NA,"University of California, San Diego",2018,2018,2020
NCT03674944,2022-03-11,2018-08-22,NA,Interventional,Not Applicable,332,"Active, not recruiting",FRESH-TEEN: Families Responsibility Education Support Health for Teens,2019-09-16T00:00:00Z,2023-10-01T00:00:00Z,2023-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2018,2019,2023
NCT03678766,2022-04-15,2018-09-18,NA,Interventional,Not Applicable,131,"Active, not recruiting",CHARGE: Controlling Hunger and ReGulating Eating,2018-09-30T00:00:00Z,2023-04-30T00:00:00Z,2023-04-30T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2018,2018,2023
NCT03680092,2022-03-21,2018-09-19,NA,Interventional,Phase 2,50,Recruiting,Comparing Cyclophosphamide and Abatacept With Standard of Care Treatment Following Stem Cell Transplantation in Patients With Hematologic Malignancy,2019-11-26T00:00:00Z,2027-12-01T00:00:00Z,2027-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2018,2019,2027
NCT03689920,2021-12-28,2018-09-27,2020-11-04,Interventional,Not Applicable,174,Completed,Combining Mechanisms for Better Outcomes (COMBO),2018-10-03T00:00:00Z,2021-12-15T00:00:00Z,2019-11-05T00:00:00Z,TRUE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2018,2018,2021
NCT03693040,2021-08-23,2018-07-31,NA,Interventional,Not Applicable,100,"Active, not recruiting",Digital Health Feedback System (DHFS) for Longitudinal Monitoring of ARVs Used in HIV Pre-exposure Prophylaxis (PrEP),2016-12-01T00:00:00Z,2022-12-31T00:00:00Z,2021-12-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,UCSD AntiViral Research Center,NA,NA,"University of California, San Diego",2018,2016,2022
NCT03697239,2019-06-06,2018-09-21,NA,Interventional,Phase 1/Phase 2,0,Withdrawn,High Dose Ascorbic Acid (AA) + Nanoparticle Paclitaxel Protein Bound + Cisplatin + Gemcitabine (AA NABPLAGEM) in Patients Who Have Metastatic Pancreatic Cancer,2019-06-01T00:00:00Z,2022-12-01T00:00:00Z,2021-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2018,2019,2022
NCT03697564,2020-05-05,2018-09-28,NA,Interventional,Phase 2,40,Suspended,Nivolumab + Cabiralizumab + Gemcitabine in Patients With Stage IV Pancreatic Cancer Achieving Disease Control in Response to First-line Chemotherapy (GemCaN Trial).,2019-10-31T00:00:00Z,2021-12-01T00:00:00Z,2021-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2018,2019,2021
NCT03699020,2021-12-08,2018-07-12,NA,Interventional,Not Applicable,50,Recruiting,Acceptance and Commitment Therapy for Aging People Living With HIV in Chronic Pain,2019-01-07T00:00:00Z,2022-06-30T00:00:00Z,2022-06-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2018,2019,2022
NCT03703856,2022-04-08,2018-10-09,NA,Interventional,Phase 4,88,Recruiting,Biomarker Predictors of Memantine Sensitivity in Patients With Alzheimer's Disease,2019-01-31T00:00:00Z,2024-06-30T00:00:00Z,2024-06-30T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2018,2019,2024
NCT03704818,2021-09-27,2018-10-08,NA,Interventional,Phase 1,22,"Active, not recruiting",Dapagliflozin Effects on Hypoglycemia,2018-10-08T00:00:00Z,2021-11-30T00:00:00Z,2021-06-30T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2018,2018,2021
NCT03724396,2021-12-07,2018-10-25,NA,Interventional,Not Applicable,67,"Active, not recruiting",Novel Executive Function Training for Obesity,2019-06-05T00:00:00Z,2023-05-31T00:00:00Z,2023-05-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2018,2019,2023
NCT03765450,2021-07-19,2018-12-04,NA,Observational,NA,30,Recruiting,"Pharmacokinetics of IFX and TNF Concentrations in Serum, Stool, and Colonic Mucosa in Acute Severe Ulcerative Colitis",2018-12-21T00:00:00Z,2021-12-01T00:00:00Z,2021-12-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,NA,NA,UCSD,NA,NA,2018,2018,2021
NCT03766386,2021-02-23,2018-11-30,NA,Observational,NA,200,Recruiting,The Natural History of Danon Disease,2018-11-30T00:00:00Z,2024-11-01T00:00:00Z,2024-11-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2018,2018,2024
NCT03782935,2018-12-19,2018-12-18,NA,Interventional,Not Applicable,600,Completed,Nutritional Risk Factors for FASD in Ukraine,2006-06-01T00:00:00Z,2013-06-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2018,2006,2013
NCT03794999,2022-04-04,2018-12-04,NA,Observational,NA,800,Recruiting,Benralizumab Pregnancy Exposure Study,2019-03-20T00:00:00Z,2026-02-27T00:00:00Z,2026-02-27T00:00:00Z,FALSE,NA,NA,INDUSTRY,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2018,2019,2026
NCT03795610,2022-04-04,2018-12-21,NA,Interventional,Phase 2,15,Recruiting,Window of Opportunity Study of IPI-549 in Patients With Locally Advanced HPV+ and HPV- Head and Neck Squamous Cell Carcinoma,2020-03-06T00:00:00Z,2023-06-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2018,2020,2023
NCT03804827,2021-08-03,2019-01-11,NA,Observational,NA,19,Completed,Sleep Disordered Breathing in Acute Congestive Heart Failure,2019-01-14T00:00:00Z,2021-08-03T00:00:00Z,2021-08-03T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2019,2019,2021
NCT03805750,2021-10-17,2019-01-09,NA,Interventional,Phase 1/Phase 2,7,Completed,Trial of Cannabis for Essential Tremor,2019-01-22T00:00:00Z,2020-11-30T00:00:00Z,2020-09-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2019,2019,2020
NCT03818529,2021-08-31,2019-01-23,NA,Observational,NA,250,Recruiting,ATHN 8: Previously Untreated Patients (PUPs) Matter Study,2018-10-03T00:00:00Z,2023-12-01T00:00:00Z,2023-03-01T00:00:00Z,FALSE,NA,NA,NETWORK,TRUE,NA,"University of California San Diego, Rady Children's Hospital San Diego",NA,NA,NA,NA,2019,2018,2023
NCT03819465,2022-01-26,2018-12-13,NA,Interventional,Phase 1,212,"Active, not recruiting",A Study of Novel Anti-cancer Agents in Patients With Previously Untreated NSCLC,2018-12-27T00:00:00Z,2024-01-23T00:00:00Z,2024-01-23T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,UCSD Morres Cancer Center,NA,NA,NA,NA,2018,2018,2024
NCT03860597,2021-04-26,2019-02-28,NA,Interventional,Phase 4,81,Recruiting,Memantine Effects on Sensorimotor Gating and Neurocognition in Schizophrenia,2018-04-01T00:00:00Z,2023-04-01T00:00:00Z,2023-04-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2019,2018,2023
NCT03860974,2021-03-05,2019-02-28,NA,Interventional,Phase 4,100,Completed,Serratus Plane Versus Paravertebral Nerve Blocks for Breast Surgery,2019-05-09T00:00:00Z,2021-02-13T00:00:00Z,2021-02-12T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",UCSD Medical Center,NA,NA,NA,"University of California, San Diego",2019,2019,2021
NCT03882437,2021-08-24,2019-03-12,NA,Interventional,Phase 1,10,Recruiting,Gene Therapy for Male Patients With Danon Disease (DD) Using RP-A501; AAV9.LAMP2B,2019-04-17T00:00:00Z,2024-10-21T00:00:00Z,2022-10-21T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2019,2019,2024
NCT03897361,2021-05-25,2019-02-06,NA,Interventional,Phase 1/Phase 2,6,Recruiting,Stem Cell Gene Therapy for Cystinosis,2019-07-08T00:00:00Z,2024-03-01T00:00:00Z,2023-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego (UCSD)",NA,NA,NA,"University of California, San Diego",2019,2019,2024
NCT03900702,2019-04-01,2019-04-01,NA,Interventional,Not Applicable,60,Unknown status,Training to Enhance Cognition in Older Adults,2019-02-15T00:00:00Z,2020-09-01T00:00:00Z,2020-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,UCSD,NA,NA,NA,"University of California, San Diego",2019,2019,2020
NCT03907462,2021-11-30,2019-03-27,NA,Interventional,Not Applicable,638,"Active, not recruiting",SMART 2.0: Social Mobile Approaches to Reducing weighT in Young Adults,2019-04-01T00:00:00Z,2023-02-01T00:00:00Z,2023-02-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2019,2019,2023
NCT03907501,2021-01-18,2019-04-03,NA,Interventional,Not Applicable,75,Enrolling by invitation,Effects of Triphala and VSL#3 Probiotic Supplementation on Stool Microbiome Profiles and Inflammation,2019-02-01T00:00:00Z,2023-12-31T00:00:00Z,2022-02-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2019,2019,2023
NCT03913494,2021-04-05,2019-04-10,NA,Interventional,Not Applicable,48,Completed,Transoral Daytime Neuromuscular Electrical Stimulation in Patients With Simple Snoring,2019-07-30T00:00:00Z,2020-02-20T00:00:00Z,2020-02-20T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2019,2019,2020
NCT03913572,2021-04-26,2019-02-27,NA,Observational,NA,25,Recruiting,Treatment of Perianal Disease Using Adipose-derived Stem Cells,2018-09-27T00:00:00Z,2021-07-26T00:00:00Z,2021-06-26T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2019,2018,2021
NCT03914508,2021-09-27,2019-04-11,NA,Interventional,Not Applicable,100,Recruiting,PACIFIC-FIT: Providing Adults Collaborative Interventions for Ideal Changes Focused Intervention and Tracking,2019-06-28T00:00:00Z,2023-05-01T00:00:00Z,2023-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2019,2019,2023
NCT03916380,2019-04-11,2019-04-10,NA,Interventional,Phase 4,20,Unknown status,Drug Interaction With Envarsus XR and Grapefruit Juice,2019-05-31T00:00:00Z,2020-06-30T00:00:00Z,2020-01-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,NA,NA,NA,NA,"University of California, San Diego",2019,2019,2020
NCT03917823,2021-02-18,2019-04-13,2021-01-30,Interventional,Not Applicable,4,Terminated,Intercostal Cryoneurolysis Following Traumatic Rib Fractures,2019-04-20T00:00:00Z,2020-03-25T00:00:00Z,2019-09-24T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2019,2019,2020
NCT03919617,2022-03-30,2019-04-15,NA,Interventional,Phase 1/Phase 2,4,"Active, not recruiting",Metabolic Pathways of GRA in Patients With Type 1 Diabetes,2019-07-01T00:00:00Z,2022-05-31T00:00:00Z,2021-07-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2019,2019,2022
NCT03931317,2021-07-02,2019-03-31,NA,Interventional,Not Applicable,70,Completed,Study Comparing the Effects of Latanoprostene Bunod and Timolol on Retinal Blood Vessel Density and Visual Acuity,2018-12-03T00:00:00Z,2021-05-20T00:00:00Z,2021-05-20T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",UCSD Shiley Eye Institute,NA,NA,NA,"University of California, San Diego",2019,2018,2021
NCT03932136,2021-11-09,2019-04-23,NA,Interventional,Phase 3,300,Recruiting,Decreasing Risk of Psychosis by Sulforaphane (DROPS Trial),2019-07-14T00:00:00Z,2021-12-30T00:00:00Z,2021-12-30T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2019,2019,2021
NCT03938246,2021-10-27,2019-04-24,NA,Interventional,Phase 2,142,Completed,Study of TVB 2640 in Subjects With Non-Alcoholic Steatohepatitis (NASH),2019-03-22T00:00:00Z,2021-10-02T00:00:00Z,2021-10-02T00:00:00Z,FALSE,Randomized,Single,INDUSTRY,TRUE,NA,UCSD,NA,NA,NA,NA,2019,2019,2021
NCT03946059,2021-02-17,2019-05-07,2020-09-22,Interventional,Not Applicable,25,Completed,Measuring Plasticity in SFC/dACC Following Theta-Burst-Stimulation Using TMS,2019-04-30T00:00:00Z,2019-10-30T00:00:00Z,2019-10-30T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2019,2019,2019
NCT03955276,2022-01-31,2019-04-01,NA,Observational,NA,13,Terminated,An Open Label Navigational Investigation of Molecular Profile-Related Evidence Determining Individualized Cancer Therapy for Patients With Incurable Hematologic Malignancies (I-PREDICT Heme),2019-02-07T00:00:00Z,2021-01-13T00:00:00Z,2020-11-20T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Diego",UCSD/MCC,NA,NA,NA,NA,2019,2019,2021
NCT03979950,2019-06-12,2018-03-13,NA,Observational,NA,300,Unknown status,Contraception for Solid Organ Transplant Patients: Utilizing Social Media,2018-01-18T00:00:00Z,2020-03-01T00:00:00Z,2020-02-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2018,2018,2020
NCT03980886,2022-04-06,2019-04-23,NA,Observational,NA,1200,Recruiting,Characteristics and Inflammatory Markers in Children With Eosinophilic Esophagitis (EoE),2019-02-11T00:00:00Z,2028-12-17T00:00:00Z,2028-12-17T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2019,2019,2028
NCT03989076,2021-07-14,2019-06-13,NA,Observational,NA,0,Withdrawn,Inferior Vena Cava (IVC) Diameters Before & After Interscalene Block,2019-04-12T00:00:00Z,2021-07-14T00:00:00Z,2021-07-14T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2019,2019,2021
NCT03991130,2021-09-01,2019-06-16,NA,Interventional,Phase 2,25,Recruiting,High Dose IL-2 in Combination With Anti-PD-1 to Overcome Anti-PD-1 Resistance in Metastatic Melanoma and Renal Cell Carcinoma,2019-05-23T00:00:00Z,2024-08-01T00:00:00Z,2022-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, San Diego",2019,2019,2024
NCT03991520,2021-05-26,2019-05-27,NA,Interventional,Early Phase 1,20,Recruiting,Pilot Study of the IL-1 Antagonist Anakinra for the Treatment of Endometriosis Related Symptoms,2020-06-16T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2019,2020,2022
NCT03991741,2021-11-01,2019-04-10,NA,Interventional,Phase 1,24,"Active, not recruiting",Adoptive Cell Transfer of Autologous Tumor Infiltrating Lymphocytes and High-Dose Interleukin 2 in Select Solid Tumors,2020-10-07T00:00:00Z,2023-08-01T00:00:00Z,2022-08-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2019,2020,2023
NCT03993353,2021-06-22,2019-06-18,NA,Interventional,Phase 2,30,Recruiting,Tadalafil and Pembrolizumab in Recurrent or Metastatic Head and Neck Cancer,2020-04-07T00:00:00Z,2022-12-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2019,2020,2022
NCT04002440,2021-08-23,2018-10-11,NA,Interventional,Not Applicable,28,"Active, not recruiting",Directed Use of REmote Patient Management System AMia to Achieve Prescribed Dry Weight,2018-11-08T00:00:00Z,2022-04-01T00:00:00Z,2021-11-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,"University of California, San Diego",NA,"University of California, San Diego",2018,2018,2022
NCT04011280,2021-10-04,2019-06-25,NA,Interventional,Phase 4,60,Recruiting,Novel Pharmacotherapy Approaches in Smokers With Serious Mental Illness,2019-07-15T00:00:00Z,2023-03-31T00:00:00Z,2022-09-30T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2019,2019,2023
NCT04016298,2022-02-28,2019-07-05,NA,Observational,NA,1202,Enrolling by invitation,Validation of Bladder Health Instrument for Evaluation in Women,2019-07-31T00:00:00Z,2022-03-31T00:00:00Z,2022-03-31T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2019,2019,2022
NCT04034004,2022-02-04,2019-05-09,NA,Interventional,Early Phase 1,59,Completed,Chronic Low Back Pain and Meditation,2019-09-09T00:00:00Z,2021-12-22T00:00:00Z,2021-12-22T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2019,2019,2021
NCT04043195,2021-04-01,2019-07-25,NA,Interventional,Phase 1/Phase 2,30,Recruiting,Nivolumab and Ipilimumab in Combination With Immunogenic Chemotherapy for Patients With Advanced NSCLC,2019-08-14T00:00:00Z,2025-12-01T00:00:00Z,2023-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2019,2019,2025
