nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsd_lead_sponsor,ucsd_principal_investigator,ucsd_study_chair,ucsd_study_director,ucsd_unspecified_official,ucsd_responsible_party,registration_year,start_year,completion_year
NCT02433691,2018-04-30,2015-04-13,NA,Interventional,Not Applicable,60,Completed,Memory and Exercise Training Study in Older Adults With Subjective Memory Complaints,2015-01-01T00:00:00Z,2017-06-01T00:00:00Z,2017-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,UCSD,NA,NA,NA,NA,2015,2015,2017
NCT02444403,2020-12-15,2015-05-12,NA,Interventional,Not Applicable,500,Completed,Police Training to Reduce Occupational Needlesticks and HIV Among Substance Users,2015-06-01T00:00:00Z,2018-05-29T00:00:00Z,2018-05-29T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","Associate Professor of Law and Health Sciences, School of Law & Bouvé College of Health Sciences, Northeastern University, Adjunct Professor, Division of Global Public Health, University of California San Diego Department of Medicine; Associate Dean of Global Health Sciences, Harold Simon Professor, Chief, Division of Global Public Health, University of California San Diego, Department of Medicine",NA,NA,NA,"University of California, San Diego",2015,2015,2018
NCT02444793,2019-02-13,2015-05-12,2018-09-26,Interventional,Phase 1,24,Terminated,A Study of PF-05082566 In Combination With Mogamulizumab In Patients With Advanced Solid Tumors,2015-05-01T00:00:00Z,2017-10-01T00:00:00Z,2017-09-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2015,2015,2017
NCT02460692,2021-03-11,2015-05-29,NA,Interventional,Phase 2,131,Completed,Trial of Dronabinol and Vaporized Cannabis in Neuropathic Low Back Pain,2016-12-01T00:00:00Z,2020-03-25T00:00:00Z,2020-03-25T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2015,2016,2020
NCT02467036,2017-10-16,2014-10-28,NA,Interventional,Not Applicable,66,Completed,Family Based Treatment for Weight Loss With Breakfast Prescription,2014-01-01T00:00:00Z,2017-09-01T00:00:00Z,2017-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2014,2014,2017
NCT02467166,2021-05-28,2015-06-03,2021-04-05,Interventional,Not Applicable,40,Completed,Evaluation of the CIRCA Monitoring System in Prevention of Esophageal Lesions Following RFCA,2015-06-01T00:00:00Z,2020-05-05T00:00:00Z,2020-03-30T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2015,2015,2020
NCT02467179,2019-06-07,2015-06-03,2019-05-13,Interventional,Not Applicable,50,Completed,Evaluation of the Amigo Robotic System for Ablation of the Cavo-Tricuspid Isthmus,2015-03-01T00:00:00Z,2018-03-30T00:00:00Z,2017-10-30T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2015,2015,2018
NCT02481544,2019-10-07,2015-06-23,NA,Interventional,Not Applicable,108,Completed,The Effects of Journaling on Health-Related Mood and Clinical Outcomes in Post-MI Patients,2015-04-01T00:00:00Z,2019-01-01T00:00:00Z,2018-12-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2015,2015,2019
NCT02484300,2020-12-18,2015-06-19,NA,Interventional,Not Applicable,20,Completed,The Effect of Melatonin on Sleep and Ventilatory Control in Obstructive Sleep Apnea,2015-07-01T00:00:00Z,2017-11-01T00:00:00Z,2017-11-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2015,2015,2017
NCT02485756,2019-06-06,2013-09-26,NA,Interventional,Not Applicable,42,Completed,Counseling on the Interaction of Hormonal Contraceptives and Antiepileptics,2013-06-01T00:00:00Z,2014-05-01T00:00:00Z,2014-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,UCSD,NA,"University of California, San Diego",2013,2013,2014
NCT02486042,2021-12-13,2015-06-26,NA,Interventional,Phase 2,47,Completed,Omega-3 Long Chain Polyunsaturated Fatty Acid (LCPUFA) Supplementation in Very Low Birth Weight Infants for The Prevention Retinopathy of Prematurity,2014-03-01T00:00:00Z,2019-12-01T00:00:00Z,2019-12-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2015,2014,2019
NCT02495883,2020-12-01,2013-09-26,2020-05-27,Interventional,Phase 4,56,Completed,Functional Imaging of Tremor Circuits and Mechanisms of Treatment Response,2013-12-01T00:00:00Z,2017-04-01T00:00:00Z,2017-04-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2013,2013,2017
NCT02499432,2015-07-15,2012-11-29,NA,Interventional,Not Applicable,54,Completed,Improving Implementation of Evidence Based PTSD Psychotherapy for Veterans in the Community,2013-01-01T00:00:00Z,2013-08-01T00:00:00Z,2013-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,San Diego VA Healthcare System/UCSD/VMRF,NA,NA,NA,NA,2012,2013,2013
NCT02501889,2017-10-24,2015-07-09,NA,Interventional,Not Applicable,100,Completed,The Lean Living Study,2015-08-01T00:00:00Z,2017-06-01T00:00:00Z,2017-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2015,2015,2017
NCT02502942,2019-11-25,2015-07-12,NA,Interventional,Not Applicable,134,Completed,Effects of Upper Airway Muscle Training on OSA,2015-08-01T00:00:00Z,2019-06-24T00:00:00Z,2019-06-24T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2015,2015,2019
NCT02508259,2019-06-21,2015-07-22,2017-05-01,Interventional,Phase 1/Phase 2,10,Completed,"University of California, San Diego (UCSD) Suramin Autism Treatment-1 (SAT1) Trial",2015-05-01T00:00:00Z,2016-04-01T00:00:00Z,2016-03-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2015,2015,2016
NCT02512419,2019-06-21,2015-07-29,2019-05-30,Interventional,Not Applicable,48,Completed,Developing a Text-Message Enhanced Physical Activity Intervention for Latino Men,2015-07-01T00:00:00Z,2017-12-31T00:00:00Z,2017-10-31T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2015,2015,2017
NCT02513121,2020-01-16,2015-07-29,2019-06-26,Interventional,Not Applicable,40,Completed,Dietary Treatment Study of Pediatric NAFLD,2015-07-01T00:00:00Z,2017-08-31T00:00:00Z,2017-08-31T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2015,2015,2017
NCT02516202,2018-06-13,2015-08-03,2018-05-07,Interventional,Phase 3,302,Completed,The Vaginal Health Trial,2016-04-01T00:00:00Z,2017-07-01T00:00:00Z,2017-05-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2015,2016,2017
NCT02516839,2020-03-23,2015-07-31,NA,Interventional,Not Applicable,271,Completed,PACIFIC: Providing Adults Collaborative Interventions For Ideal Changes,2015-09-01T00:00:00Z,2019-12-27T00:00:00Z,2019-12-27T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2015,2015,2019
NCT02521870,2021-07-12,2015-07-30,2021-04-30,Interventional,Phase 1/Phase 2,241,Terminated,A Trial of Intratumoral Injections of SD-101 in Combination With Pembrolizumab in Patients With Metastatic Melanoma or Recurrent or Metastatic Head and Neck Squamous Cell Carcinoma,2015-09-01T00:00:00Z,2020-04-01T00:00:00Z,2020-04-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,UCSD Moores Cancer Center (HNSCC),NA,NA,NA,NA,2015,2015,2020
NCT02523235,2019-08-29,2015-08-09,2019-05-30,Interventional,Phase 4,117,Completed,Effects of Catheter Location on Postoperative Analgesia for Continuous Adductor Canal and Popliteal-Sciatic Nerve Blocks,2015-08-01T00:00:00Z,2018-03-01T00:00:00Z,2018-02-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2015,2015,2018
NCT02544867,2015-09-04,2015-09-04,NA,Interventional,Not Applicable,30,Completed,Optimizing Sedentary Behavior Interventions to Affect Acute Physiological Changes,2013-09-01T00:00:00Z,2014-03-01T00:00:00Z,2014-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2015,2013,2014
NCT02564796,2021-11-03,2015-09-29,2021-11-03,Interventional,Phase 2,4,Terminated,Erythropoietin to Prevent Unnecessary Transfusions In Patients With Cyanotic CHD - A Prospective Control Trial,2016-11-01T00:00:00Z,2020-06-01T00:00:00Z,2020-06-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego/Rady Children's Hospital San Diego",NA,NA,NA,"University of California, San Diego",2015,2016,2020
NCT02566278,2019-07-08,2015-09-26,NA,Interventional,Not Applicable,20,Terminated,Determination of Upper Airway Collapsibility During Routine CPAP Titration,2015-10-20T00:00:00Z,2016-07-25T00:00:00Z,2016-07-25T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2015,2015,2016
NCT02567448,2020-05-05,2015-09-27,NA,Interventional,Not Applicable,24,Terminated,Pathophysiology of the Upper Airway in Patients With COPD and Concomitant OSA,2015-07-01T00:00:00Z,2016-08-11T00:00:00Z,2016-08-11T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2015,2015,2016
NCT02584140,2021-06-15,2015-10-15,2020-05-11,Interventional,Phase 4,136,Completed,Pre-exposure Prophylaxis (PrEP) Adherence Enhancement Guided by iTAB and Drug Levels for Women,2016-05-01T00:00:00Z,2019-06-14T00:00:00Z,2019-05-15T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,UCSD,NA,NA,NA,NA,2015,2016,2019
NCT02589366,2018-10-10,2015-10-20,NA,Interventional,Phase 1,2,Terminated,Lymphoseek as Lymphoid Tissue Targeting Agent in Patients With Cancer of the Endometrium,2015-11-01T00:00:00Z,2018-04-01T00:00:00Z,2018-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2015,2015,2018
NCT02613052,2019-09-23,2015-11-19,NA,Interventional,Not Applicable,17,Completed,"Agitated Saline, Albumin, or Propofol-albumin Mixture for Enhanced Contrast in TEE Examinations",2016-01-01T00:00:00Z,2017-09-01T00:00:00Z,2017-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,"University of California, San Diego",NA,"University of California, San Diego",2015,2016,2017
NCT02630953,2021-03-02,2015-12-11,2020-12-04,Interventional,Not Applicable,214,Completed,Culturally and Linguistically Adapted Physical Activity Intervention for Latinas,2016-02-01T00:00:00Z,2019-07-31T00:00:00Z,2019-07-31T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2015,2016,2019
NCT02634684,2021-08-13,2015-12-14,2021-06-08,Interventional,Phase 2,82,Completed,Pharmacologically-augmented Cognitive Therapies (PACTs) for Schizophrenia.,2014-07-01T00:00:00Z,2020-08-01T00:00:00Z,2020-08-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2015,2014,2020
NCT02641106,2021-02-02,2015-12-20,NA,Interventional,Not Applicable,129,Completed,VDOT for Monitoring Adherence to LTBI Treatment,2016-03-08T00:00:00Z,2020-06-30T00:00:00Z,2020-06-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2015,2016,2020
NCT02644122,2018-06-13,2015-12-07,2018-05-11,Interventional,Phase 2,1,Terminated,SF1126 in Recurrent or Progressive SCCHN and Mutations in PIK3CA Gene and/or PI-3 Kinase Pathway Genes,2016-11-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2015,2016,2016
NCT02653456,2018-10-23,2016-01-08,2018-08-27,Interventional,Not Applicable,64,Completed,Evaluating Plaque Photoablation Using an Excimer Laser in Patients With Lower Extremity Vascular Disease,2016-04-07T00:00:00Z,2017-07-14T00:00:00Z,2017-05-03T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,UCSD,NA,NA,NA,NA,2016,2016,2017
NCT02662023,2021-02-24,2016-01-20,2020-01-29,Interventional,Phase 4,24,Completed,Continuous TAP Blocks: Relative Effects of a Basal Infusion vs. Repeated Bolus Doses,2016-02-01T00:00:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2016,2016,2016
NCT02662244,2019-09-03,2015-01-25,2019-05-07,Interventional,Not Applicable,33,Completed,Long-pulsed 1064 nm Nd:YAG Laser Treatment of Basal Cell Carcinoma,2015-09-01T00:00:00Z,2016-09-01T00:00:00Z,2016-09-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2015,2015,2016
NCT02667626,2020-04-09,2016-01-21,2019-07-18,Interventional,Not Applicable,182,Completed,Reproductive Health Survivorship Care Plan,2015-03-25T00:00:00Z,2019-01-24T00:00:00Z,2017-12-31T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2015,2019
NCT02671734,2016-01-29,2016-01-25,NA,Interventional,Not Applicable,77,Completed,Improving the Informed Consent Process for Youth Undergoing Pediatric Endoscopy and Their Parents,2014-06-01T00:00:00Z,2014-08-01T00:00:00Z,2014-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDIV,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2016,2014,2014
NCT02675101,2019-07-02,2016-01-28,NA,Interventional,Not Applicable,45,Completed,Nuts and Olestra for Persistent Organic Pollutant Reduction (NO-POPs) Trial,2016-03-01T00:00:00Z,2019-04-01T00:00:00Z,2017-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2016,2016,2019
NCT02684591,2020-07-01,2016-01-15,2019-07-29,Interventional,Phase 2,50,Completed,Aramchol for HIV-associated Nonalcoholic Fatty Liver Disease and Lipodystrophy,2016-01-01T00:00:00Z,2018-02-01T00:00:00Z,2018-02-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2016,2016,2018
NCT02689518,2021-03-23,2014-04-21,2021-01-21,Interventional,Phase 4,50,Completed,EAGLE: Evaluating Genotypes Using Intravitreal Aflibercept Injection,2014-04-01T00:00:00Z,2019-11-12T00:00:00Z,2019-11-12T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2014,2014,2019
NCT02691000,2016-10-26,2016-01-29,NA,Interventional,Not Applicable,122,Unknown status,The Light Heart Study: Daily Light Box Use for Depressive Symptoms in Patients With Stage B Heart Failure,2015-09-01T00:00:00Z,2018-09-01T00:00:00Z,2018-09-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2016,2015,2018
NCT02693262,2021-07-14,2015-12-24,2020-11-07,Interventional,Not Applicable,12,Completed,Comparing Rate Response With CLS Versus Accelerometer ICD Settings in Heart Failure Patients With BIOTRONIK CRT-Ds,2016-07-01T00:00:00Z,2020-07-24T00:00:00Z,2020-07-24T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2015,2016,2020
NCT02699125,2020-11-10,2016-02-26,2020-07-15,Interventional,Phase 4,41,Completed,Treatment of OSA Associated Hypertension With Alpha 2 Agonist or Diuretic,2015-01-01T00:00:00Z,2016-08-01T00:00:00Z,2016-06-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2016,2015,2016
NCT02709018,2021-02-19,2016-03-07,2021-02-02,Interventional,Not Applicable,149,Completed,A Controlled Trial of Losartan in Posttraumatic Stress Disorder,2016-07-16T00:00:00Z,2020-09-29T00:00:00Z,2020-02-29T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2016,2016,2020
NCT02710071,2020-09-22,2016-03-07,2020-07-15,Interventional,Phase 4,41,Completed,Treatment of OSA Associated Hypertension With Nebivolol or Hydrochlorothiazide,2015-01-01T00:00:00Z,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2015,2016
NCT02714374,2020-03-23,2016-03-02,NA,Interventional,Phase 1,5,Terminated,Safety and Effect of GL-ONC1 Administered IV Prior to Surgery to Patients With Solid Organ Cancers Undergoing Surgery,2016-03-25T00:00:00Z,2019-08-06T00:00:00Z,2019-08-06T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2016,2016,2019
NCT02714400,2020-04-07,2016-02-26,2020-03-23,Interventional,Phase 4,20,Completed,The Impact of Venlafaxine on Apnea Hypopnea Index in Obstructive Sleep Apnea,2016-03-01T00:00:00Z,2016-07-01T00:00:00Z,2016-07-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2016,2016
NCT02715115,2020-08-06,2016-02-21,NA,Interventional,Phase 2,82,Completed,A Safety Study of NNZ-2566 in Pediatric Rett Syndrome,2016-03-01T00:00:00Z,2017-01-05T00:00:00Z,2017-01-05T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2016,2016,2017
NCT02726230,2016-03-27,2016-03-21,NA,Interventional,Not Applicable,27633,Completed,Bihar Family Health Initiative (Ananya),2012-01-01T00:00:00Z,2014-04-01T00:00:00Z,2014-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2012,2014
NCT02741050,2020-01-09,2016-04-05,NA,Interventional,Not Applicable,25,Terminated,Primary Care-Based Physical Activity for Diabetic Latinas,2016-08-01T00:00:00Z,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2016,2019
NCT02743286,2016-09-06,2016-03-30,NA,Interventional,Not Applicable,10,Completed,Sedentary Behavior Interrupted - A Pilot Study of Acute Interventions on Prolonged Sitting,2016-04-01T00:00:00Z,2016-07-01T00:00:00Z,2016-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2016,2016
NCT02745353,2019-12-05,2016-04-15,2019-04-19,Interventional,Phase 2,7,Terminated,Naloxegol in Cancer Opioid-Induced Constipation,2016-05-01T00:00:00Z,2017-06-22T00:00:00Z,2017-06-22T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,NA,UCSD,NA,NA,NA,"University of California, San Diego",2016,2016,2017
NCT02784834,2019-08-16,2016-05-23,2019-08-16,Interventional,Phase 1,2,Terminated,Dimethylfumarate (DMF) in Relapsed/Refractory CLL/SLL,2016-06-01T00:00:00Z,2019-02-01T00:00:00Z,2019-02-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2016,2016,2019
NCT02787902,2021-10-11,2016-02-22,NA,Interventional,Not Applicable,54,Completed,Weight Management in Mothers and Adult Daughters,2018-08-01T00:00:00Z,2020-12-31T00:00:00Z,2020-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2018,2020
NCT02800044,2020-07-27,2016-06-06,NA,Interventional,Not Applicable,6,Terminated,Studying the Effectiveness of Non-Invasive Glucose Sensors in Patients With Diabetes: The SENSOR Study,2017-03-14T00:00:00Z,2018-03-27T00:00:00Z,2018-03-27T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2016,2017,2018
NCT02808598,2016-06-16,2014-06-16,NA,Interventional,Not Applicable,1065,Completed,Breast Cancer Trials Education Program,2007-05-01T00:00:00Z,2015-12-01T00:00:00Z,2012-01-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2014,2007,2015
NCT02831062,2020-07-24,2016-05-05,NA,Interventional,Not Applicable,50,Completed,Nutritional Therapy to Prevent Progression of Acute Kidney Injury to Chronic Kidney Disease,2016-08-01T00:00:00Z,2018-12-31T00:00:00Z,2018-07-20T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2016,2018
NCT02849587,2021-12-04,2016-07-14,2021-07-03,Interventional,Phase 1/Phase 2,199,Completed,The Impact and Detection of Driving Impairments Associated With Acute Cannabis Smoking,2017-02-24T00:00:00Z,2019-06-17T00:00:00Z,2019-06-17T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2016,2017,2019
NCT02860676,2019-03-18,2016-06-09,NA,Interventional,Phase 1,3,Completed,Extension Study of UC-961 (Cirmtuzumab) for Patients With Chronic Lymphocytic Leukemia Treated Previously With UC-961,2016-11-03T00:00:00Z,2018-05-22T00:00:00Z,2018-02-27T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2016,2016,2018
NCT02864069,2020-01-07,2016-06-27,2019-09-30,Interventional,Not Applicable,52,Completed,Impact of Combined Behavioral Interventions on Cognitive Outcomes in MCI,2014-09-01T00:00:00Z,2018-10-01T00:00:00Z,2018-10-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2016,2014,2018
NCT02870049,2019-08-19,2016-08-08,NA,Interventional,Not Applicable,673,Unknown status,Study to Increase Colorectal Screening,2016-08-01T00:00:00Z,2019-08-01T00:00:00Z,2018-07-09T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2016,2016,2019
NCT02875613,2019-08-15,2016-08-18,2019-08-15,Interventional,Phase 2,6,Terminated,Avelumab for Recurrent/Metastatic Nasopharyngeal Cancer,2017-01-01T00:00:00Z,2019-04-01T00:00:00Z,2018-04-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,NA,NA,NA,NA,"University of California, San Diego",2016,2017,2019
NCT02880462,2020-03-22,2016-08-15,NA,Interventional,Phase 2,172,Completed,A 6-month Study to Evaluate Sulforaphane add-on Effects in Treatment of Schizophrenia,2016-12-26T00:00:00Z,2019-05-20T00:00:00Z,2019-05-20T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2016,2016,2019
NCT02898103,2021-03-17,2016-09-02,2019-05-30,Interventional,Not Applicable,7,Completed,Percutaneous Peripheral Nerve Stimulation (Neuromodulation) for Postoperative Analgesia,2017-02-24T00:00:00Z,2018-09-20T00:00:00Z,2018-07-20T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2017,2018
NCT02903433,2020-04-03,2016-09-02,NA,Interventional,Not Applicable,72,Completed,Effects of Avocado Intake on the Nutritional Status of Families,2017-04-20T00:00:00Z,2019-01-08T00:00:00Z,2019-01-08T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2016,2017,2019
NCT02912611,2020-07-24,2016-09-21,NA,Interventional,Not Applicable,2101,Completed,Detection and Management of Acute Kidney Injury (AKI) in Low and Low Middle Income Countries: A Pilot Feasibility Project,2016-10-01T00:00:00Z,2018-03-31T00:00:00Z,2017-09-29T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2016,2018
NCT02912936,2018-12-03,2016-07-13,NA,Interventional,Not Applicable,40,Unknown status,A Medium Chain Triglyceride Intervention for Patients With Alzheimer Disease,2016-09-01T00:00:00Z,2019-12-01T00:00:00Z,2019-12-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2016,2016,2019
NCT02917902,2016-09-26,2016-09-23,NA,Interventional,Not Applicable,201,Completed,Assessing Health Outcomes in Low-income Diabetics Who Receive Monthly Boxes of Healthy Food at Clinic,2015-01-01T00:00:00Z,2016-05-01T00:00:00Z,2016-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2015,2016
NCT02944838,2018-10-09,2016-10-24,NA,Interventional,Not Applicable,80,Completed,Senior Change Makers Study: Improving Physical Activity Environments,2016-07-01T00:00:00Z,2018-05-01T00:00:00Z,2017-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2016,2016,2018
