nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,stanford_lead_sponsor,stanford_principal_investigator,stanford_unspecified_official,stanford_study_director,stanford_sub_investigator,stanford_study_chair,stanford_responsible_party,registration_year,start_year,completion_year
NCT04050982,2021-04-07,2019-08-07,NA,Interventional,Not Applicable,60,Recruiting,Feasibility Study to Improve AF Outcomes Using a Digital Application for CV Risk Reduction,2019-10-01T00:00:00Z,2022-12-31T00:00:00Z,2021-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2019,2022
NCT04053153,2019-10-07,2019-08-08,NA,Interventional,Not Applicable,75,Unknown status,Effects of Upper Airway Muscle Training on Obstructive Sleep Apnea Severity,2019-10-01T00:00:00Z,2020-07-31T00:00:00Z,2020-07-31T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2019,2020
NCT04054232,2021-04-30,2019-08-09,NA,Interventional,Not Applicable,50,Not yet recruiting,Evaluation of an Electronic Health Record-based Screening Tool for Peripheral Artery Disease,2023-12-01T00:00:00Z,2024-06-01T00:00:00Z,2024-06-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2023,2024
NCT04056637,2020-05-26,2019-08-12,NA,Interventional,Not Applicable,26,Terminated,Choice of Modality of Follow up for Medication Abortion,2019-09-09T00:00:00Z,2020-03-31T00:00:00Z,2020-03-13T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,NA,2019,2019,2020
NCT04058249,2021-09-20,2019-08-05,NA,Interventional,Not Applicable,30,Enrolling by invitation,Accelerated Theta Burst Stimulation for Inpatients With Bipolar Disorder,2019-11-01T00:00:00Z,2024-12-01T00:00:00Z,2023-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2019,2024
NCT04058483,2019-10-30,2019-08-13,NA,Interventional,Not Applicable,60,Completed,Validating the New Remote Hypnotic Induction Profile (rHIP),2019-09-13T00:00:00Z,2019-10-14T00:00:00Z,2019-10-14T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2019,2019
NCT04059237,2021-05-13,2019-08-14,NA,Interventional,Not Applicable,100,Recruiting,Pilot Study of a Decision Aid Intervention for Family-building After Cancer,2020-01-06T00:00:00Z,2023-07-01T00:00:00Z,2023-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2019,2020,2023
NCT04060108,2022-01-07,2019-08-06,NA,Observational,NA,40,Recruiting,Stanford Reward Circuits of the Brain Study - MDMA,2021-11-02T00:00:00Z,2025-11-01T00:00:00Z,2024-11-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,Stanford PI,NA,NA,NA,NA,Stanford University,2019,2021,2025
NCT04064424,2019-08-19,2019-08-19,NA,Interventional,Not Applicable,720000,Unknown status,Cancer Prevention & Online Technologies,2019-10-01T00:00:00Z,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2019,2019,2019
NCT04069572,2020-10-20,2019-08-23,NA,Interventional,Not Applicable,50,Not yet recruiting,Vibratory Stimulation for the Treatment of Chronic Pain,2021-09-01T00:00:00Z,2022-12-01T00:00:00Z,2022-09-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2021,2022
NCT04071548,2019-08-26,2019-08-19,NA,Interventional,Not Applicable,10,Unknown status,The Effect of Exercise on Muscle Dysfunction in Cystinosis,2019-09-15T00:00:00Z,2020-12-15T00:00:00Z,2020-12-15T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2019,2020
NCT04077372,2020-12-08,2019-08-30,NA,Interventional,Not Applicable,68,Suspended,Assessment of a Serious Illness Conversation Guide (SICG) in Advanced Gastro-Intestinal Cancers,2019-09-16T00:00:00Z,2022-09-01T00:00:00Z,2022-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2019,2019,2022
NCT04085887,2022-01-21,2019-09-09,NA,Interventional,Phase 1/Phase 2,12,Not yet recruiting,Panitumumab-IRDye800 to Detect Pediatric Neoplasms During Neurosurgical Procedures,2022-03-01T00:00:00Z,2023-02-01T00:00:00Z,2022-09-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2019,2022,2023
NCT04088864,2021-05-03,2019-09-11,NA,Interventional,Phase 1,52,Recruiting,CD22-CAR T Cells in Children and Young Adults With B Cell Malignancies,2020-01-10T00:00:00Z,2035-08-01T00:00:00Z,2025-08-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2019,2020,2035
NCT04088890,2022-01-14,2019-09-11,NA,Interventional,Phase 1,92,Recruiting,Autologous CD22 CAR T Cells in Adults w/ Recurrent or Refractory B Cell Malignancies,2019-09-12T00:00:00Z,2034-09-01T00:00:00Z,2022-09-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2019,2019,2034
NCT04088903,2020-10-26,2019-09-11,NA,Interventional,Phase 1,0,Withdrawn,Study of Daratumumab for Decreasing Circulating Antibodies in Sensitized Patients Awaiting Heart Transplantation,2021-04-01T00:00:00Z,2023-04-01T00:00:00Z,2023-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2019,2021,2023
NCT04091321,2021-09-18,2019-09-12,NA,Observational,NA,1112,Completed,Association Between Chronic Headache and Back Pain With Childbirth,2019-09-13T00:00:00Z,2020-02-26T00:00:00Z,2020-02-26T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2019,2020
NCT04095624,2021-09-27,2019-06-03,NA,Interventional,Not Applicable,84,Recruiting,Does Preoperative Pain Medication Management Influence Surgical Outcomes in Spinal Fusion,2019-09-09T00:00:00Z,2022-07-01T00:00:00Z,2022-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2019,2022
NCT04096781,2021-01-27,2019-09-09,NA,Interventional,Not Applicable,1200,Recruiting,Engaging Patients to Help Achieve Increased Patient Choice and Engagement for AFib Stroke Prevention,2019-12-18T00:00:00Z,2022-07-01T00:00:00Z,2022-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2019,2022
NCT04097041,2019-09-18,2018-08-16,NA,Interventional,Not Applicable,0,Withdrawn,Surgery Compared to Masking Device for Venous Pulsatile Tinnitus,2018-11-08T00:00:00Z,2023-08-26T00:00:00Z,2022-08-26T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2018,2018,2023
NCT04097730,2021-12-01,2019-09-12,NA,Interventional,Phase 3,279,Recruiting,Steroids and Cross-linking for Ulcer Treatment,2020-09-24T00:00:00Z,2024-10-01T00:00:00Z,2024-04-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,NA,Stanford University,NA,Stanford University,NA,NA,NA,2019,2020,2024
NCT04097743,2021-08-25,2019-09-17,NA,Interventional,Not Applicable,156,Recruiting,Pain Catastrophizing and Prescription Opioid Craving,2021-06-01T00:00:00Z,2024-08-30T00:00:00Z,2024-08-30T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2021,2024
NCT04100057,2021-09-20,2019-09-19,NA,Interventional,Not Applicable,150,Recruiting,Sleep Disturbance and Emotion Regulation Brain Dysfunction as Mechanisms of Neuropsychiatric Symptoms in Alzheimer's Dementia,2021-10-30T00:00:00Z,2024-08-30T00:00:00Z,2024-08-30T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2021,2024
NCT04105166,2021-09-22,2019-09-24,NA,Interventional,Phase 1,6,Recruiting,Gene Therapy for Pyruvate Kinase Deficiency (PKD),2020-07-06T00:00:00Z,2023-03-01T00:00:00Z,2023-03-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2019,2020,2023
NCT04107064,2021-09-17,2019-09-24,NA,Interventional,Not Applicable,80,Recruiting,Achieving Steady Work Among Adults With Autism Through Specialized Employment Program,2019-09-30T00:00:00Z,2025-12-01T00:00:00Z,2024-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2019,2019,2025
NCT04107116,2022-02-01,2019-09-24,NA,Interventional,Not Applicable,832,"Active, not recruiting",Enhancing Community Capacity to Improve Cancer Care Delivery,2015-11-01T00:00:00Z,2023-11-30T00:00:00Z,2022-09-30T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2015,2023
NCT04107129,2021-12-10,2019-09-17,NA,Observational,NA,120,Recruiting,Predicting Endometrial Receptivity for Optimal Reproductive Management,2020-07-01T00:00:00Z,2023-05-30T00:00:00Z,2022-07-31T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2020,2023
NCT04109365,2021-10-29,2019-09-11,NA,Interventional,Not Applicable,40,Recruiting,Obstetric Placement Study Using EST,2020-12-15T00:00:00Z,2022-07-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2020,2022
NCT04109638,2021-09-20,2019-09-27,NA,Interventional,Not Applicable,76,Recruiting,Pulsed Electromagnetic Field (PEMF) Therapy for Post-operative Pain Following Orthopedic Surgery,2021-02-01T00:00:00Z,2023-08-01T00:00:00Z,2022-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2021,2023
NCT04109846,2022-01-27,2019-09-24,NA,Interventional,Not Applicable,300,Recruiting,Pregnancy and Developmental Outcomes After Transfer of Reportedly Aneuploid or Mosaic Embryos,2019-04-11T00:00:00Z,2029-04-01T00:00:00Z,2025-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2019,2029
NCT04111016,2020-11-01,2019-05-30,NA,Observational,NA,2766,"Active, not recruiting",Feasibility of Implementing RINEW Through the Government System,2019-04-06T00:00:00Z,2021-03-01T00:00:00Z,2020-09-30T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2019,2021
NCT04115540,2021-09-20,2019-09-30,NA,Interventional,Not Applicable,16,"Active, not recruiting",Penile Nerve Stimulation for Treatment of Delayed Ejaculation,2019-10-10T00:00:00Z,2022-12-31T00:00:00Z,2022-12-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2019,2022
NCT04116528,2020-08-27,2019-07-03,NA,Interventional,Phase 3,60,Recruiting,Opiate Suicide Study in Patients With Major Depression,2020-08-01T00:00:00Z,2022-12-01T00:00:00Z,2022-10-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,Stanford University,NA,NA,Stanford University,NA,NA,Stanford University,2019,2020,2022
NCT04118166,2022-02-02,2019-10-02,NA,Interventional,Phase 2,30,"Active, not recruiting",Ipilimumab +Nivolumab + Cryotherapy in Metastatic or Locally Advanced Soft Tissue Sarcoma,2019-10-01T00:00:00Z,2023-03-01T00:00:00Z,2021-04-06T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2019,2019,2023
NCT04120311,2019-10-07,2019-10-03,NA,Interventional,Phase 1,3,Unknown status,Episcleral Dexamethasone for Treatment of Macular Edema and Inflammatory Disorders of the Posterior Pole,2019-09-01T00:00:00Z,2020-09-25T00:00:00Z,2020-08-25T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,FALSE,NA,Stanford Medicine,NA,NA,NA,NA,NA,2019,2019,2020
NCT04120636,2021-04-06,2019-10-04,NA,Interventional,Phase 1,3,Recruiting,Phase I Study of Episcleral Celecoxib for Treatment of Macular Edema and Inflammatory Disorders of the Posterior Pole,2021-03-05T00:00:00Z,2022-10-30T00:00:00Z,2022-10-30T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,FALSE,NA,Stanford Medicine Ophthalmology [Recruiting],NA,NA,NA,NA,NA,2019,2021,2022
NCT04125004,2021-03-17,2019-09-09,NA,Interventional,Not Applicable,0,Withdrawn,Use of Virtual Reality for Pediatric Minor Surgical Procedures,2020-01-08T00:00:00Z,2021-03-01T00:00:00Z,2021-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2020,2021
NCT04127123,2021-05-04,2019-04-01,NA,Observational,NA,0,Withdrawn,Cloud-Based Mapping for Personalized Ablation,2019-07-03T00:00:00Z,2021-01-11T00:00:00Z,2020-12-30T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2019,2021
NCT04130438,2020-10-19,2019-04-01,NA,Interventional,Phase 2,360,Recruiting,Efficacy of Medical Therapy in Women and Men With Angina and Myocardial Bridging,2020-10-15T00:00:00Z,2025-06-15T00:00:00Z,2025-01-15T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2020,2025
NCT04132284,2021-03-07,2019-10-15,NA,Interventional,Not Applicable,80,"Active, not recruiting",DBT-Based Parenting Intervention for Parents of Youth at Risk for Suicide,2020-07-01T00:00:00Z,2021-04-01T00:00:00Z,2021-04-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2020,2021
NCT04139395,2019-10-23,2019-10-23,NA,Interventional,Phase 3,10,Unknown status,68Ga Citrate PET/MRI for Evaluation of Fever of Unknown Origin (FUO),2019-01-15T00:00:00Z,2021-12-20T00:00:00Z,2020-12-20T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,NA,Stanford University,2019,2019,2021
NCT04140396,2022-01-18,2019-10-16,NA,Interventional,Phase 4,160,Recruiting,Continuous Intravenous Lidocaine Infusion Versus Placebo for Rib Fracture Analgesia,2020-02-10T00:00:00Z,2023-06-01T00:00:00Z,2022-11-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2020,2023
NCT04142320,2022-01-04,2019-10-17,NA,Interventional,Not Applicable,54,Recruiting,Closed-loop Optimized rTMS for Depression,2021-06-01T00:00:00Z,2024-02-01T00:00:00Z,2023-09-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2021,2024
NCT04147585,2021-04-30,2019-10-25,NA,Interventional,Not Applicable,75,Recruiting,Effects of an Intermittent Reduced Calorie Diet on Crohn's Disease,2019-12-18T00:00:00Z,2022-10-14T00:00:00Z,2022-07-14T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2019,2022
NCT04148261,2021-09-29,2019-10-30,NA,Interventional,Early Phase 1,0,Withdrawn,Epinephrine and Cortisol in Depression,2020-12-01T00:00:00Z,2022-12-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2019,2020,2022
NCT04148352,2021-10-29,2019-10-30,NA,Interventional,Phase 2,116,Recruiting,Dupilumab and Milk OIT for the Treatment of Cow's Milk Allergy,2021-10-18T00:00:00Z,2022-11-01T00:00:00Z,2022-10-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,NA,NA,NA,Sean N Parker Center for Allergy & Asthma Research at Stanford,NA,NA,Stanford University,2019,2021,2022
NCT04151706,2021-09-23,2019-11-01,NA,Interventional,Phase 2,20,Suspended,"CD34 Selected Allogeneic HCT w/ Myeloablative Conditioning Plus CD8+ Memory TCell Infusion in MDS, AL and CML",2020-02-27T00:00:00Z,2026-02-01T00:00:00Z,2025-02-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford Medical Center,NA,NA,NA,NA,Stanford University,2019,2020,2026
NCT04153994,2021-08-23,2019-10-24,NA,Interventional,Not Applicable,50,Recruiting,Erector Spinae Plane Blockade in Pediatric Scoliosis Surgery Patients,2020-08-28T00:00:00Z,2022-09-01T00:00:00Z,2022-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2020,2022
NCT04155775,2019-11-05,2019-05-15,NA,Observational,NA,200,Unknown status,Effects of a Platelet Transfusion Best Practices Alert,2019-05-15T00:00:00Z,2020-06-30T00:00:00Z,2019-12-31T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2019,2020
NCT04158024,2022-01-18,2019-11-06,NA,Interventional,Not Applicable,150,Not yet recruiting,Erector Spinae Plane Block in Congenital Heart Disease Patients,2022-09-01T00:00:00Z,2023-12-01T00:00:00Z,2023-09-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2022,2023
NCT04161131,2021-05-14,2019-11-08,2021-03-24,Interventional,Not Applicable,28,Completed,Overcoming Barriers and Obstacles to Adopting Diabetes Devices,2019-12-09T00:00:00Z,2020-10-22T00:00:00Z,2020-10-22T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2019,2019,2020
NCT04164004,2021-09-22,2019-11-12,NA,Interventional,Not Applicable,1200,Enrolling by invitation,Patient-Reported Outcome Measurement in Heart Failure Clinic,2021-08-30T00:00:00Z,2023-09-30T00:00:00Z,2023-05-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2021,2023
NCT04167761,2021-12-07,2019-11-15,NA,Interventional,Early Phase 1,36,Recruiting,Ertugliflozin: Cardioprotective Effects on Epicardial Fat,2020-07-01T00:00:00Z,2022-07-31T00:00:00Z,2022-07-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2020,2022
NCT04172948,2021-03-30,2019-11-13,NA,Interventional,Not Applicable,150,Recruiting,The Utility of Virtual Reality in the Management of Pediatric Functional Constipation With Pelvic Floor Dysfunction.,2020-02-01T00:00:00Z,2022-06-30T00:00:00Z,2022-06-30T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford Hospital/Lucile Packard Children's Hospital,NA,NA,NA,NA,Stanford University,2019,2020,2022
NCT04176471,2020-03-16,2019-11-14,NA,Interventional,Not Applicable,68,Not yet recruiting,TIME Study: Therapeutic Hypothermia for Infants With Mild Encephalopathy,2020-05-01T00:00:00Z,2025-01-31T00:00:00Z,2023-01-31T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2020,2025
NCT04176627,2020-08-12,2019-11-19,NA,Observational,NA,44,Completed,Assessing Fluid Status of Peritoneal Dialysis Patients With Assistance of Lung Ultrasound,2019-12-02T00:00:00Z,2020-06-30T00:00:00Z,2020-04-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,"Stanford University, Satellite Healthcare",NA,NA,NA,NA,NA,2019,2019,2020
NCT04176731,2020-03-16,2019-11-15,NA,Interventional,Not Applicable,36,Completed,Prepivotal Omnipod Horizon™ Automated Glucose Control System,2019-12-15T00:00:00Z,2020-01-31T00:00:00Z,2020-01-31T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,NA,NA,NA,NA,Stanford University,NA,2019,2019,2020
NCT04181736,2021-03-14,2019-11-26,NA,Interventional,Phase 4,64,Not yet recruiting,The BIomarker Guided Study for Depression,2021-10-15T00:00:00Z,2024-12-31T00:00:00Z,2024-12-31T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2021,2024
NCT04183010,2019-11-28,2019-11-22,NA,Interventional,Not Applicable,5000,Not yet recruiting,MyHeart Counts: Stanford Mobile Cardiovascular Health Study 3.0,2020-09-01T00:00:00Z,2022-09-01T00:00:00Z,2021-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford University,NA,Stanford University,NA,NA,Stanford University,2019,2020,2022
NCT04183153,2021-09-29,2019-11-25,NA,Interventional,Not Applicable,0,Withdrawn,Neuroendocrine Mapping of the Cerebral Cortex,2020-08-01T00:00:00Z,2025-12-01T00:00:00Z,2025-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2019,2020,2025
NCT04191551,2021-03-16,2019-12-05,NA,Observational,NA,600,Recruiting,The GAstric Precancerous Conditions Study,2018-07-30T00:00:00Z,2024-06-30T00:00:00Z,2022-06-30T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2018,2024
NCT04193579,2021-03-16,2019-12-06,NA,Interventional,Not Applicable,50,Recruiting,"Listening to Mom 2: Neural, Clinical and Language Outcomes",2019-11-25T00:00:00Z,2024-11-25T00:00:00Z,2022-11-25T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2019,2024
NCT04193878,2021-03-17,2019-12-03,NA,Interventional,Phase 3,600,Enrolling by invitation,ARrest RESpiraTory Failure From PNEUMONIA,2020-06-01T00:00:00Z,2024-06-01T00:00:00Z,2024-04-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2020,2024
NCT04194216,2021-09-20,2019-12-09,NA,Interventional,Phase 3,864,Enrolling by invitation,Antibiotic Prophylaxis in Rhinoplasty,2020-05-20T00:00:00Z,2024-04-20T00:00:00Z,2023-12-20T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford Facial Plastic and Reconstructive Surgery,NA,NA,NA,NA,Stanford University,2019,2020,2024
NCT04195308,2020-03-16,2019-10-25,NA,Interventional,Not Applicable,60,Not yet recruiting,SAINT for Treatment of Preoperative Depression to Reduce Opioid Use Following Arthroplasty,2020-06-01T00:00:00Z,2023-11-01T00:00:00Z,2022-11-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2020,2023
NCT04195451,2021-03-10,2019-12-06,NA,Interventional,Not Applicable,150,Recruiting,Re-Energize Fontan,2020-08-18T00:00:00Z,2025-01-06T00:00:00Z,2024-10-06T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2020,2025
NCT04196140,2021-04-12,2019-12-05,NA,Interventional,Not Applicable,235,"Active, not recruiting",Pivotal Omnipod Horizon™ Automated Glucose Control System,2019-12-30T00:00:00Z,2021-12-01T00:00:00Z,2020-09-22T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,NA,NA,NA,NA,Stanford University,NA,2019,2019,2021
NCT04196413,2022-02-03,2019-12-10,NA,Interventional,Phase 1,54,Recruiting,GD2 CAR T Cells in Diffuse Intrinsic Pontine Gliomas(DIPG) & Spinal Diffuse Midline Glioma(DMG),2020-06-04T00:00:00Z,2023-12-01T00:00:00Z,2023-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2019,2020,2023
NCT04196686,2021-12-08,2019-11-19,NA,Interventional,Not Applicable,185,Completed,Ice Immersion Using Virtual Reality & Augmented Reality,2019-07-24T00:00:00Z,2021-03-04T00:00:00Z,2021-03-04T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2019,2019,2021
NCT04198961,2021-11-05,2019-12-09,NA,Interventional,Not Applicable,43,Completed,Electronic Intervention to Chronic Opioid Therapy,2020-06-17T00:00:00Z,2021-06-17T00:00:00Z,2021-06-17T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford Univeristy,NA,NA,NA,NA,Stanford University,2019,2020,2021
NCT04200287,2021-08-04,2019-12-12,NA,Interventional,Not Applicable,20,Recruiting,Study to Improve Survivorship Care Related to Fertility and Family-building After Cancer,2020-01-06T00:00:00Z,2021-09-01T00:00:00Z,2021-09-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2019,2020,2021
NCT04200313,2022-01-17,2019-12-13,NA,Interventional,Not Applicable,440,Completed,The Insulin-Only Bionic Pancreas Pivotal Trial,2020-03-31T00:00:00Z,2022-01-14T00:00:00Z,2021-10-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2019,2020,2022
NCT04209842,2021-05-18,2019-12-20,NA,Interventional,Not Applicable,20,Not yet recruiting,Effectiveness Gastric Balloon in Obese Adolescents,2022-05-01T00:00:00Z,2024-05-01T00:00:00Z,2024-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2019,2022,2024
NCT04221958,2022-01-18,2020-01-06,NA,Observational,NA,5,Enrolling by invitation,Surface ECG Mapping,2022-06-01T00:00:00Z,2022-12-01T00:00:00Z,2022-11-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2020,2022,2022
NCT04225949,2021-07-30,2020-01-07,NA,Interventional,Not Applicable,0,Withdrawn,Patients Understanding of PROM Graphs,2021-05-15T00:00:00Z,2021-08-01T00:00:00Z,2021-08-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2020,2021,2021
