nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,stanford_lead_sponsor,stanford_principal_investigator,stanford_unspecified_official,stanford_study_director,stanford_sub_investigator,stanford_study_chair,stanford_responsible_party,registration_year,start_year,completion_year
NCT02805075,2021-03-18,2016-06-15,NA,Interventional,Phase 1,15,Completed,Fructooligosaccharides in Treating Patients With Blood Cancer Undergoing Donor Stem Cell Transplant,2016-06-01T00:00:00Z,2017-11-17T00:00:00Z,2017-11-17T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2017
NCT02817438,2019-03-18,2016-06-27,NA,Interventional,Not Applicable,136,Completed,Research on Anxiety and Depression: Computer-Assisted Therapy,2016-06-01T00:00:00Z,2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2018
NCT02817776,2020-12-18,2016-06-27,2020-10-30,Interventional,Not Applicable,381,Completed,Safety and Effectiveness of STSF Catheter Evaluated for Treating Symptomatic Persistent Atrial Fibrillation (PsAF),2016-06-01T00:00:00Z,2019-06-05T00:00:00Z,2019-06-05T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2016,2019
NCT02827630,2016-07-05,2016-06-29,NA,Interventional,Not Applicable,118,Completed,Proteus Discover in Subjects With Uncontrolled Hypertension and Type 2 Diabetes,2015-05-01T00:00:00Z,2016-01-01T00:00:00Z,2015-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2015,2016
NCT02837432,2021-10-14,2016-07-15,NA,Interventional,Early Phase 1,192,Completed,The Effect of Cortisol Administration on Neural Correlates of Emotion in Depression,2016-07-01T00:00:00Z,2020-11-15T00:00:00Z,2019-12-13T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2020
NCT02843178,2019-07-24,2016-07-20,2018-12-14,Interventional,Not Applicable,359,Completed,Designing Food Voucher Programs to Reduce Disparities in Healthy Diets,2016-12-01T00:00:00Z,2018-10-09T00:00:00Z,2018-10-09T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2018
NCT02844543,2018-04-29,2016-06-30,2018-03-27,Interventional,Not Applicable,155,Completed,EYE-TRAC Advance: Technology Verification (ETA-TV) Cohort 1,2016-01-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2016
NCT02848261,2019-11-07,2016-07-25,NA,Interventional,Not Applicable,92,Completed,Remote Monitoring of Diabetes in Young Children With Type 1 Diabetes,2016-08-15T00:00:00Z,2019-04-01T00:00:00Z,2019-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2019
NCT02852434,2019-06-05,2016-06-20,2018-03-16,Interventional,Phase 3,72,Completed,Self-administered Lidocaine Gel for Pain-control During Cervical Preparation for Dilation and Evacuation,2016-07-01T00:00:00Z,2017-04-01T00:00:00Z,2017-04-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2016,2016,2017
NCT02854540,2019-11-17,2016-07-30,2019-09-18,Interventional,Not Applicable,13,Completed,Management of Palmar Hyperhidrosis With Hydrogel-based Iontophoresis,2016-08-01T00:00:00Z,2018-08-30T00:00:00Z,2018-08-30T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2018
NCT02855086,2020-03-17,2016-08-01,2018-04-12,Interventional,Phase 1/Phase 2,3,Terminated,Cetuximab-IRDye 800CW in Detecting Tumors in Patients With Malignant Glioma Undergoing Surgery,2016-10-01T00:00:00Z,2016-11-22T00:00:00Z,2016-11-08T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2016
NCT02877485,2020-08-11,2016-08-19,2020-05-02,Interventional,Phase 4,42,Completed,The Effectiveness of Nasal Corticosteroids Versus Placebo in Nasal Obstruction in Patients With Nasal Septal Deviation,2016-08-01T00:00:00Z,2019-08-15T00:00:00Z,2019-08-15T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2019
NCT02877732,2018-04-29,2016-08-09,2018-03-27,Interventional,Not Applicable,12,Terminated,EYE-TRAC Advance: Technology Verification (ETA-TV) Cohort 2,2016-07-01T00:00:00Z,2017-04-01T00:00:00Z,2017-04-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2017
NCT02884414,2021-01-05,2016-08-23,2020-12-02,Interventional,Not Applicable,56,Completed,Gait Modifications and Cutaneous Stimulation,2016-08-01T00:00:00Z,2019-02-01T00:00:00Z,2019-02-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2019
NCT02890810,2021-01-21,2016-07-15,NA,Interventional,Not Applicable,121,Completed,Predicting Analgesic Response to Acupuncture: A Practical Approach,2016-07-01T00:00:00Z,2020-06-30T00:00:00Z,2018-12-31T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2016,2016,2020
NCT02890875,2019-04-30,2016-08-29,NA,Interventional,Not Applicable,3,Terminated,Efficacy and Safety of Ethanol Lock Therapy for the Prevention of Central Line-associated Bloodstream Infections,2016-08-01T00:00:00Z,2017-03-01T00:00:00Z,2017-03-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2017
NCT02895295,2019-07-18,2016-09-06,2018-01-31,Interventional,Not Applicable,1185,Completed,Evaluating a Patient-Centered Tool to Help Medicare Beneficiaries Choose Prescription Drug Plans,2016-09-10T00:00:00Z,2017-01-20T00:00:00Z,2017-01-20T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2016,2016,2017
NCT02897557,2021-04-07,2016-09-01,NA,Interventional,Not Applicable,59,Completed,Insulet Artificial Pancreas Early Feasibility Study,2016-09-01T00:00:00Z,2017-03-01T00:00:00Z,2017-02-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2016,2017
NCT02906566,2019-03-25,2016-02-26,2019-02-27,Interventional,Phase 4,110,Completed,Retinol on Human Skin Aging in East Asian Descent,2015-11-01T00:00:00Z,2018-03-09T00:00:00Z,2018-03-09T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2016,2015,2018
NCT02911597,2018-04-20,2016-04-23,NA,Interventional,Phase 1,16,Completed,Double-Blind Trial of Ketamine Therapy Plus or Minus Naltrexone in Treatment Resistant Depression (TRD),2016-09-01T00:00:00Z,2018-02-01T00:00:00Z,2018-02-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2018
NCT02912364,2019-05-13,2016-09-14,2019-03-20,Interventional,Phase 4,46,Completed,Comparison of the Cognitive and Behavioral Effects of Eslicarbazepine Acetate and Carbamazepine in Healthy Adults,2016-07-01T00:00:00Z,2018-04-20T00:00:00Z,2018-04-20T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2018
NCT02925299,2021-02-01,2016-10-04,NA,Interventional,Not Applicable,131,Completed,Day and Night Closed-loop in Young People With Type 1 Diabetes,2017-05-12T00:00:00Z,2020-08-27T00:00:00Z,2020-08-27T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2017,2020
NCT02926677,2021-03-15,2016-10-04,2020-11-01,Interventional,Not Applicable,73,Completed,"Child Characteristics, Neuromarkers, and Intervention Components Impacting Treatment Outcome: CCT, TF-CBT, TAU",2017-01-01T00:00:00Z,2020-04-24T00:00:00Z,2020-04-24T00:00:00Z,TRUE,Randomized,Double,OTHER,TRUE,Stanford University,Stanford University,NA,Stanford University; Stanford Univeristy,NA,NA,Stanford University,2016,2017,2020
NCT02928770,2018-12-18,2016-10-06,2018-11-01,Interventional,Not Applicable,32,Completed,A Disposable Device NAS to Treat Obstructive Sleep Apnea and Snoring,2015-02-01T00:00:00Z,2017-12-31T00:00:00Z,2017-12-31T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2015,2017
NCT02933034,2020-02-01,2016-10-11,2020-02-01,Interventional,Phase 1/Phase 2,33,Completed,Clinical Trial of Manganese-Enhanced MRI (MEMRI) to Assess Peri-Infarct Injury,2015-04-01T00:00:00Z,2019-02-03T00:00:00Z,2019-02-03T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2015,2019
NCT02933476,2018-01-22,2016-07-08,2017-12-06,Interventional,Not Applicable,6,Completed,Vibrotactile Stimulation in Parkinson's Disease,2016-05-01T00:00:00Z,2016-11-01T00:00:00Z,2016-11-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2016
NCT02942407,2020-12-02,2016-04-14,2020-06-01,Interventional,Phase 4,154,Completed,Trial to Evaluate Anticoagulation Therapy in Hemodialysis Patients With Atrial Fibrillation,2016-12-01T00:00:00Z,2019-08-12T00:00:00Z,2019-07-27T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2016,2019
NCT02949401,2019-03-18,2016-10-19,NA,Interventional,Not Applicable,40,Completed,Stress Inoculation Through Virtual Reality in the Pediatric Electrophysiology Laboratory,2017-01-01T00:00:00Z,2018-04-16T00:00:00Z,2018-04-16T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2017,2018
NCT02952365,2021-11-15,2016-10-27,2021-11-15,Interventional,Phase 4,2,Completed,Tissue Sealant Use in LASIK Enhancement Surgery,2016-10-01T00:00:00Z,2017-05-22T00:00:00Z,2017-05-22T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2017
NCT02958189,2020-04-09,2016-02-22,NA,Interventional,Not Applicable,45,Completed,Tweet4Wellness: An Online Virtual Support Group for Promoting Increased Physical Activity,2019-06-20T00:00:00Z,2019-12-20T00:00:00Z,2019-12-15T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2019,2019
NCT02960997,2020-01-16,2016-06-15,2019-12-14,Interventional,Phase 2,8,Unknown status,Using Topical Sirolimus 2% for Patients With Epidermolysis Bullous Simplex (EBS) Study,2016-05-01T00:00:00Z,2020-12-13T00:00:00Z,2018-12-14T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,NA,NA,NA,NA,Stanford School of Medicine,Stanford University,2016,2016,2020
NCT02964091,2021-09-14,2016-11-03,NA,Interventional,Phase 4,300,Completed,Simplifying Hepatitis C Antiviral Therapy in Rwanda for Elsewhere in the Developing World,2016-10-01T00:00:00Z,2020-08-28T00:00:00Z,2020-08-28T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2016,2020
NCT02966509,2018-10-04,2016-10-10,2017-01-04,Interventional,Not Applicable,213,Completed,Engagement of Patients With Advanced Cancer,2013-08-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2016,2013,2016
NCT02968433,2020-12-03,2016-11-14,2020-07-13,Interventional,Phase 1,16,Completed,The Stanford Parkinson's Disease Plasma Study,2016-11-01T00:00:00Z,2019-12-01T00:00:00Z,2019-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2019
NCT02969707,2021-08-04,2016-11-16,2021-06-20,Interventional,Not Applicable,101,Completed,Use of Repetitive Transcranial Magnetic Stimulation to Augment Hypnotic Analgesia,2017-04-24T00:00:00Z,2019-12-21T00:00:00Z,2019-12-21T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2017,2019
NCT02987374,2017-04-03,2016-12-06,2016-12-15,Interventional,Phase 4,10,Completed,Pilot Study in Young Adults to Examine the Kinetics of Changes in the B-cell Repertoire Following TIV Immunization,2012-05-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2012,2012
NCT02988908,2017-02-09,2010-05-11,NA,Interventional,Phase 4,198,Completed,Memory and Mental Health in Aging,2000-04-01T00:00:00Z,2007-09-01T00:00:00Z,2007-09-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2010,2000,2007
NCT02996812,2016-12-15,2016-12-15,NA,Interventional,Phase 1,9,Unknown status,Evaluation of Single Ascending Doses of Subcutaneous Exendin 9-39 in Patients With Post-Bariatric Hypoglycemia,2015-04-01T00:00:00Z,2017-05-01T00:00:00Z,2016-05-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2016,2015,2017
NCT03014466,2018-09-27,2017-01-05,NA,Interventional,Not Applicable,60,Completed,Screen-Based Distraction Tool for Preoperative Preparation,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,Stanford University,Stanford School of Medicine,NA,NA,NA,NA,Stanford University,2017,2017,2018
NCT03014700,2019-04-14,2016-12-02,2019-04-14,Interventional,Phase 4,60,Completed,Fibrinogen Concentrate vs Cryoprecipitate,2016-03-01T00:00:00Z,2018-04-25T00:00:00Z,2018-04-25T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2018
NCT03020472,2021-09-21,2017-01-11,2017-01-12,Interventional,Phase 4,6,Terminated,"Kinetics of B-Cell Responses to Live, Attenuated Influenza Vaccine (LAIV) in Young Children Two Years of Age",2008-11-01T00:00:00Z,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2008,2009
NCT03020498,2018-05-07,2017-01-11,2017-01-13,Interventional,Phase 4,91,Completed,B-cell Immunity to Influenza (SLVP017) - Years 2 (2010) & 3 (2011),2010-09-01T00:00:00Z,2011-12-01T00:00:00Z,2011-12-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2010,2011
NCT03020537,2018-05-07,2017-01-11,2017-01-13,Interventional,Phase 4,8,Completed,"B-cell Immunity to Influenza (SLVP017)- Year 5, 2013",2013-10-01T00:00:00Z,2013-12-01T00:00:00Z,2013-12-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2013,2013
NCT03022396,2017-08-15,2017-01-12,2017-01-17,Interventional,Phase 4,82,Completed,"T-cell And General Immune Response to Seasonal Influenza Vaccine (SLVP018) Year 2, 2010",2010-09-01T00:00:00Z,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2010,2011
NCT03022422,2017-08-15,2017-01-12,2017-01-17,Interventional,Phase 4,63,Completed,"T-cell And General Immune Response to Seasonal Influenza Vaccine (SLVP018) Year 3, 2011",2011-09-01T00:00:00Z,2011-12-01T00:00:00Z,2011-12-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2011,2011
NCT03022435,2017-05-18,2017-01-12,2017-01-17,Interventional,Phase 4,22,Completed,"T-cell And General Immune Response to Seasonal Influenza Vaccine (SLVP018) Year 4, 2012",2012-10-01T00:00:00Z,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2012,2013
NCT03023176,2017-04-03,2017-01-13,2017-01-18,Interventional,Phase 4,20,Completed,"T-cell And General Immune Response to Seasonal Influenza Vaccine (SLVP018) Year 5, 2013",2013-09-01T00:00:00Z,2013-11-01T00:00:00Z,2013-11-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2013,2013
NCT03023553,2017-03-27,2017-01-13,2017-01-18,Interventional,Phase 4,13,Completed,The Human Mucosal Immune Responses to Influenza Virus (SLVP026),2012-12-01T00:00:00Z,2013-02-01T00:00:00Z,2013-02-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University; Stanford Universityh,NA,NA,NA,NA,Stanford University,2017,2012,2013
NCT03023683,2021-09-21,2017-01-13,2017-01-18,Interventional,Phase 4,18,Completed,Protective Mechanisms Against a Pandemic Respiratory Virus (SLVP024),2012-10-01T00:00:00Z,2012-11-01T00:00:00Z,2012-11-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2012,2012
NCT03023709,2017-03-30,2017-01-13,2017-01-19,Interventional,Phase 4,3,Terminated,Tissue-specific Responses to Influenza Immunization and Their Relation to Blood Biomarkers (SLVP032),2015-09-01T00:00:00Z,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2015,2015
NCT03028961,2019-04-11,2017-01-13,NA,Interventional,Not Applicable,126,Unknown status,Stanford Letter or Traditional Advance Directive in Advance Care Planning in Patients Undergoing Bone Marrow Transplant,2017-03-03T00:00:00Z,2020-02-01T00:00:00Z,2018-09-14T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,Stanford University,Stanford Cancer Institute,NA,NA,NA,NA,NA,2017,2017,2020
NCT03028974,2018-11-20,2017-01-19,2018-11-20,Interventional,Phase 4,77,Completed,Innate and Acquired Immunity to Influenza Infection and Immunization (SLVP029),2014-09-17T00:00:00Z,2017-11-20T00:00:00Z,2017-11-20T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2014,2017
NCT03028987,2017-08-10,2017-01-19,2017-07-11,Interventional,Phase 4,10,Terminated,Adaptive Immune Responses and Repertoire in Influenza Vaccination and Infection (SLVP031),2014-11-19T00:00:00Z,2015-11-18T00:00:00Z,2015-11-18T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2014,2015
NCT03032523,2019-07-26,2017-01-24,2019-03-22,Interventional,Not Applicable,21,Completed,Detecting Neonatal Hypoglycemia Using Real-Time Continuous Glucose Monitoring (CGM),2016-10-01T00:00:00Z,2018-04-01T00:00:00Z,2018-04-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2016,2018
NCT03037658,2017-04-26,2017-01-27,NA,Interventional,Not Applicable,450,Completed,Physical Activity Incentives,2013-09-01T00:00:00Z,2017-03-01T00:00:00Z,2017-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2013,2017
NCT03039660,2019-04-06,2017-01-27,NA,Interventional,Not Applicable,200,Unknown status,Feasibility and Efficacy Study of Student Wellness Online Course for Medical Students,2017-01-17T00:00:00Z,2019-06-01T00:00:00Z,2019-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University Medical Student,NA,NA,NA,NA,Stanford University,2017,2017,2019
NCT03049280,2020-09-15,2017-01-30,2020-07-28,Interventional,Not Applicable,33,Completed,"Prospective, Multicenter da Vinci® SP™ Surgical System TORS Study",2017-04-17T00:00:00Z,2017-12-26T00:00:00Z,2017-11-14T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2017,2017,2017
NCT03049358,2019-02-01,2017-02-06,NA,Interventional,Not Applicable,15,Terminated,Olfactory Training in Improving Sense of Smell After Radiation Therapy in Patients With Paranasal Sinus or Nasopharyngeal Cancer,2016-12-01T00:00:00Z,2018-10-01T00:00:00Z,2018-10-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2017,2016,2018
NCT03055156,2020-10-15,2015-08-26,2020-10-15,Interventional,Not Applicable,558,Completed,Effect of High Rebound Mattress Toppers on Sleep and Sleep-Related Symptoms,2015-10-01T00:00:00Z,2019-10-19T00:00:00Z,2019-10-19T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2015,2015,2019
NCT03061279,2020-09-25,2017-02-11,2020-02-16,Interventional,Not Applicable,1,Terminated,Clinical Trial Evaluating Acutrak Headless Compression Screw Fixation of Medial Malleolus Fractures,2017-04-01T00:00:00Z,2017-10-26T00:00:00Z,2017-10-26T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,Stanford University,NA,NA,"Stanford University School of Medicine, CA",NA,NA,Stanford University,2017,2017,2017
NCT03063164,2021-11-15,2017-02-11,2021-11-15,Interventional,Not Applicable,7,Completed,A Comparison of LASIK Outcomes Using Two Femtosecond Lasers,2017-02-14T00:00:00Z,2018-11-13T00:00:00Z,2018-11-13T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2017,2017,2018
NCT03064906,2018-06-08,2017-02-22,NA,Interventional,Not Applicable,24,Completed,Insulet Artificial Pancreas Evaluating Meal Performance and Moderate Exercise (IDE2),2017-03-18T00:00:00Z,2017-04-07T00:00:00Z,2017-04-07T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2017,2017,2017
NCT03072485,2019-03-28,2017-02-27,NA,Interventional,Phase 1,10,Completed,Phase 1 Study of the Effects of Combining Topical FDA-approved Drugs on Age-related Pathways on the Skin of Healthy Volunteers,2017-03-01T00:00:00Z,2019-02-22T00:00:00Z,2019-02-22T00:00:00Z,FALSE,Non-Randomized,Double,OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2017,2017,2019
NCT03074201,2018-09-08,2017-02-23,NA,Interventional,Not Applicable,40,Completed,Prospective Evaluation of the Ability of Spyglass Cholangioscopy to Facilitate Radiation Free ERCP,2015-10-01T00:00:00Z,2017-05-20T00:00:00Z,2017-05-20T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2017,2015,2017
NCT03076190,2020-03-19,2016-12-06,2019-06-06,Interventional,Not Applicable,131,Completed,My Surgical Success: A Randomized Controlled Pilot Study of a Pre-surgical Psychological Intervention,2015-08-01T00:00:00Z,2017-06-01T00:00:00Z,2017-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2015,2017
NCT03079531,2020-01-17,2017-03-09,2020-01-17,Interventional,Phase 1/Phase 2,24,Completed,Open Label Study to Assess the Effect of Secukinumab in Moderate to Severe Papulopustular Rosacea,2017-06-21T00:00:00Z,2019-01-25T00:00:00Z,2019-01-25T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2017,2017,2019
NCT03086265,2020-03-11,2017-03-05,2020-02-25,Interventional,Not Applicable,20,Completed,Transnasal Humidified Rapid-Insufflation Ventilatory Exchange (THRIVE) and Laser Laryngeal Surgery,2017-03-24T00:00:00Z,2019-02-26T00:00:00Z,2019-02-26T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2017,2019
NCT03086408,2020-07-01,2017-03-06,2020-06-10,Interventional,Not Applicable,20,Completed,Transnasal Humidified Rapid-Insufflation Ventilatory Exchange (THRIVE) and Diagnostic Bronchoscopy,2017-05-09T00:00:00Z,2019-06-10T00:00:00Z,2019-06-10T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,Stanford University,NA,NA,NA,NA,Stanford University,Stanford University,2017,2017,2019
NCT03088904,2020-02-11,2017-03-17,NA,Interventional,Phase 1,109,Completed,Genetic and Environmental Factors in the Response to Influenza Vaccination,2014-10-03T00:00:00Z,2018-12-12T00:00:00Z,2018-12-12T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,"Stanford School of Medicine, Dept. of Microbiology and Immunology; Stanford School of Medicine, Dept. of Medicine; Stanford School of Medicine, Dept. of Pediatrics",NA,NA,NA,NA,Stanford University,2017,2014,2018
NCT03091179,2020-02-25,2017-03-05,2019-06-21,Interventional,Not Applicable,20,Completed,Transnasal Humidified Rapid-Insufflation Ventilatory Exchange (THRIVE) and Short Laryngologic Surgery,2017-03-17T00:00:00Z,2018-07-18T00:00:00Z,2018-07-18T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2017,2018
NCT03092960,2021-10-19,2017-03-15,2020-12-28,Interventional,Not Applicable,424,Completed,The HOMBRE Trial: Comparing Two Innovative Approaches to Reduce Chronic Disease Risk Among Latino Men,2017-04-03T00:00:00Z,2020-05-31T00:00:00Z,2020-05-31T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,NA,2017,2017,2020
