nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsf_lead_sponsor,ucsf_principal_investigator,ucsf_study_chair,ucsf_study_director,ucsf_unspecified_official,ucsf_responsible_party,registration_year,start_year,completion_year
NCT02215174,2020-01-15,2014-07-31,NA,Interventional,Phase 1,21,Terminated,Rosuvastatin Interethnic PK Study,2015-02-01T00:00:00Z,2018-12-06T00:00:00Z,2018-12-06T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2015,2018
NCT02217254,2020-12-04,2014-08-08,NA,Interventional,Not Applicable,90,Completed,The OneFreeze Study,2014-10-01T00:00:00Z,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2019
NCT02221167,2018-03-14,2014-08-18,NA,Interventional,Not Applicable,60,Completed,Rx Milk Study of Donor Milk Supplementation to Improve Breastfeeding Outcomes,2014-07-01T00:00:00Z,2016-09-01T00:00:00Z,2016-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,NA,NA,"University of California, San Francisco",NA,NA,2014,2014,2016
NCT02230189,2022-01-25,2014-08-28,NA,Interventional,Phase 2,25,Completed,Study of the Inflammation and Airway Changes That Occur After Exposure to Allergen in Asthmatics,2015-03-01T00:00:00Z,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2014,2015,2020
NCT02230566,2020-07-16,2014-08-22,2017-11-29,Interventional,Phase 3,12,Completed,A Phase 3 Study of UX003 Recombinant Human Betaglucuronidase (rhGUS) Enzyme Replacement Therapy in Patients With Mucopolysaccharidosis Type 7 (MPS 7),2014-12-01T00:00:00Z,2016-05-01T00:00:00Z,2016-05-01T00:00:00Z,TRUE,Randomized,Quadruple,INDUSTRY,TRUE,NA,UCSF Benioff Children's Hospital Oakland,NA,NA,NA,NA,2014,2014,2016
NCT02233582,2021-04-02,2014-09-03,NA,Interventional,Phase 1,20,Completed,Effects of Non-steroidal Anti-inflammatory Drugs (NSAIDS) on Acclimatization to High Altitude,2014-09-01T00:00:00Z,2017-06-01T00:00:00Z,2016-10-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2017
NCT02234284,2019-03-08,2014-08-12,2018-02-20,Interventional,Not Applicable,192,Completed,Aides in Respiration Health Coaching for COPD,2014-11-12T00:00:00Z,2017-05-04T00:00:00Z,2017-05-04T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2017
NCT02237326,2014-09-09,2014-09-03,NA,Interventional,Not Applicable,654,Completed,Visual Inspection With Acetic Acid Compared to Lugol's Iodine in HIV-infected Women,2011-10-01T00:00:00Z,2012-10-01T00:00:00Z,2012-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2014,2011,2012
NCT02239198,2017-04-17,2014-09-10,NA,Interventional,Not Applicable,16,Completed,Impact of a Nutritional Supplement on Metabolic Health,2016-04-05T00:00:00Z,2017-04-13T00:00:00Z,2017-04-05T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,UCSF Benioff Children's Hospital Oakland,NA,NA,NA,NA,NA,2014,2016,2017
NCT02240420,2021-02-10,2014-09-11,NA,Interventional,Not Applicable,181,Completed,Diabetes Prevention Among Post-partum Women With History of Gestational Diabetes,2014-12-01T00:00:00Z,2018-09-28T00:00:00Z,2018-03-10T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2018
NCT02241226,2015-12-14,2014-09-09,NA,Interventional,Not Applicable,115,Completed,Self-Directed Biological Transformation Initiative,2014-09-01T00:00:00Z,2015-02-01T00:00:00Z,2015-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2014,2014,2015
NCT02242890,2015-09-15,2014-09-15,NA,Interventional,Not Applicable,40,Completed,Pilot #2 of Social Network Intrauterine Contraceptive (IUC) Intervention,2015-02-01T00:00:00Z,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2015,2015
NCT02244801,2018-10-10,2014-09-11,NA,Interventional,Phase 1,6,Completed,Donor-Alloantigen-Reactive Regulatory T Cell (darTreg) Therapy in Renal Transplantation (The ONE Study ),2015-04-01T00:00:00Z,2018-08-28T00:00:00Z,2017-09-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2014,2015,2018
NCT02246556,2017-05-01,2014-09-17,NA,Interventional,Phase 1,17,Terminated,Dichoptic Virtual Reality Therapy for Amblyopia in Adults,2014-10-01T00:00:00Z,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,"University of California, San Francisco",2014,2014,2016
NCT02256592,2017-05-02,2014-10-01,NA,Interventional,Phase 1,18,Completed,Fecal Microbiota Transplantation in HIV,2014-10-01T00:00:00Z,2017-03-01T00:00:00Z,2017-03-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2014,2014,2017
NCT02257203,2016-09-16,2014-09-24,NA,Interventional,Not Applicable,82,Completed,Primary Care Beverage Study,2014-10-01T00:00:00Z,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2015
NCT02260934,2020-11-13,2014-10-06,2019-03-13,Interventional,Phase 2,43,Completed,Rituximab and Belimumab for Lupus Nephritis,2015-07-09T00:00:00Z,2019-02-08T00:00:00Z,2018-03-12T00:00:00Z,TRUE,Randomized,None (Open Label),NIH,TRUE,NA,NA,"University of California San Francisco, Department of Medicine",NA,NA,NA,2014,2015,2019
NCT02261740,2016-09-30,2014-10-01,NA,Interventional,Not Applicable,16,Completed,Program to Overcome Pelvic Pain With Yoga,2014-10-01T00:00:00Z,2016-06-01T00:00:00Z,2016-03-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2016
NCT02264782,2020-07-20,2014-10-06,NA,Interventional,Not Applicable,508,Completed,PreView: The Preventive Video Education in Waiting Rooms Program,2013-07-01T00:00:00Z,2019-03-01T00:00:00Z,2019-02-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, San Francisco",UCSF Medical Center-Mount Zion,NA,NA,NA,NA,2014,2013,2019
NCT02265965,2020-05-06,2014-09-22,2020-04-14,Interventional,Phase 4,18,Completed,Trial of IV NTG for CD After Second Stage Arrest for the Prevention of Uterine Extension,2015-10-01T00:00:00Z,2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2015,2018
NCT02270021,2019-09-23,2014-10-14,NA,Interventional,Not Applicable,42,Completed,Decreasing Over Screening and Treatment of Cervical Precancers in Young Women,2014-07-24T00:00:00Z,2019-08-30T00:00:00Z,2018-04-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2019
NCT02274987,2021-12-10,2014-10-21,NA,Interventional,Not Applicable,38,Completed,Molecular Profiling for Individualized Treatment Plan for DIPG,2014-09-16T00:00:00Z,2019-02-24T00:00:00Z,2018-12-19T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2014,2014,2019
NCT02278939,2018-08-31,2014-10-28,2018-04-30,Interventional,Not Applicable,67,Completed,Fit and Trim for Diabetes Prevention,2014-11-01T00:00:00Z,2017-02-28T00:00:00Z,2016-07-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2014,2014,2017
NCT02279043,2019-03-11,2014-10-27,2018-11-15,Interventional,Not Applicable,630,Completed,Online Peer Influence on IUD Behaviors and Attitudes,2015-10-01T00:00:00Z,2016-07-01T00:00:00Z,2016-07-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2014,2015,2016
NCT02282293,2019-02-11,2014-10-30,2018-09-19,Interventional,Phase 3,200,Completed,Reducing the Burden of Malaria in HIV-Infected Pregnant Women and Their HIV-Exposed Children (PROMOTE-BC2),2014-12-09T00:00:00Z,2016-05-26T00:00:00Z,2016-05-26T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2014,2014,2016
NCT02290184,2019-04-03,2014-11-08,2017-05-22,Interventional,Not Applicable,45,Completed,PilAm Go4Health Weight Loss Program to Prevent Heart Disease,2014-11-01T00:00:00Z,2017-08-01T00:00:00Z,2016-06-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2014,2014,2017
NCT02293057,2020-12-21,2014-10-31,NA,Interventional,Not Applicable,132,Completed,Gender-Responsive Drug Use Treatment for Juvenile Justice Girls,2014-09-01T00:00:00Z,2020-09-01T00:00:00Z,2020-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2014,2014,2020
NCT02294981,2020-06-08,2014-11-14,2019-04-01,Interventional,Not Applicable,4,Terminated,Excimer Laser Phototherapy Outcomes in the Treatment of Psoriasis,2016-01-01T00:00:00Z,2017-09-01T00:00:00Z,2017-09-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2016,2017
NCT02302209,2019-05-17,2014-11-24,NA,Interventional,Phase 1,104,Completed,Dyad Oxytocin Study (DOS),2011-04-01T00:00:00Z,2017-10-01T00:00:00Z,2017-10-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,"University of California, San Francisco",2014,2011,2017
NCT02302430,2019-08-01,2014-11-14,NA,Interventional,Phase 1,486,Completed,Intranasal Oxytocin and Enhancement of Team Cohesion,2015-10-01T00:00:00Z,2019-05-31T00:00:00Z,2018-05-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Francisco","University of California San Francisco, San Francisco Veterans Affairs Medical Center",NA,NA,NA,"University of California, San Francisco",2014,2015,2019
NCT02307734,2021-08-30,2014-11-24,NA,Interventional,Not Applicable,680,Completed,A Family-Focused Intervention for Asian American Male Smokers,2015-05-01T00:00:00Z,2020-03-31T00:00:00Z,2019-04-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2015,2020
NCT02308904,2020-12-22,2014-11-25,NA,Interventional,Not Applicable,59,Completed,Reproductive Capacity and Iron Burden in Thalassemia,2013-06-01T00:00:00Z,2020-09-01T00:00:00Z,2020-09-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,UCSF Benioff Children's Hospital Oakland,UCSF Benioff Children's Hospital Oakland,NA,NA,NA,NA,2014,2013,2020
NCT02310919,2021-03-30,2014-09-04,NA,Interventional,Phase 3,100,Completed,Administration of Follicle-stimulating Hormone (FSH) and Low Dose Human Chorionic Gonadotropin (hCG) for Oocyte Maturity While Decreasing hCG Exposure in In Vitro Fertilization (IVF) Cycles,2014-09-01T00:00:00Z,2018-06-20T00:00:00Z,2018-06-20T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2018
NCT02310932,2020-06-04,2014-12-02,NA,Interventional,Not Applicable,2507,Completed,Improving Mental Health Through Integration With Primary Care in Rural Karnataka,2015-02-01T00:00:00Z,2019-12-01T00:00:00Z,2019-12-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2015,2019
NCT02313181,2018-05-01,2014-12-05,NA,Interventional,Not Applicable,328,Completed,Early Limited Formula for Treating Lactation Concerns,2015-01-07T00:00:00Z,2017-10-01T00:00:00Z,2017-03-30T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2014,2015,2017
NCT02314377,2020-02-28,2014-11-25,NA,Interventional,Phase 1,2,Completed,Bevacizumab Therapy for Brain Arteriovenous Malformation,2016-06-01T00:00:00Z,2019-12-01T00:00:00Z,2018-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco",UCSF Medical Center,NA,NA,NA,"University of California, San Francisco",2014,2016,2019
NCT02315690,2021-08-30,2014-12-08,NA,Interventional,Phase 3,4000,Completed,Evaluation of Reactive Focal Mass Drug Administration for Malaria Elimination in Swaziland,2015-09-01T00:00:00Z,2017-07-01T00:00:00Z,2017-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","UTSW, UCSF",NA,NA,NA,NA,2014,2015,2017
NCT02317276,2019-01-15,2014-12-03,2018-11-26,Interventional,Phase 4,11,Terminated,A Study to Determine Serum and Skin Biopsy Biomarkers in Patients Receiving Topical Corticosteroid (TCS) and Following TCS Withdrawal,2014-12-01T00:00:00Z,2017-04-06T00:00:00Z,2017-04-06T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2017
NCT02320799,2019-04-29,2014-09-09,NA,Interventional,Not Applicable,300,Completed,Randomized Controlled Trial of Interpersonal Psychotherapy for Depression and PTSD Among HIV+ Women in Kenya,2015-09-01T00:00:00Z,2019-01-31T00:00:00Z,2019-01-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2015,2019
NCT02323893,2018-05-14,2014-12-16,NA,Interventional,Phase 1,6,Completed,"Study of Kinetics, Dosimetry & Safety of [18F]F-AraG, a Positron Emission Tomography Imaging Tracer in Healthy Humans",2015-02-01T00:00:00Z,2017-12-31T00:00:00Z,2017-12-31T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2014,2015,2017
NCT02327559,2017-05-23,2014-06-23,NA,Interventional,Not Applicable,33,Completed,Prenatal Education About Reducing Labor Stress (PEARLS),2011-10-01T00:00:00Z,2015-02-01T00:00:00Z,2014-02-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2011,2015
NCT02334306,2019-02-27,2014-12-12,2019-01-16,Interventional,Phase 2,32,Completed,"A Phase 2a, Randomized, Placebo Controlled, Study to Evaluate the Safety and Efficacy of AMG 557/MEDI5872 in Primary Sjögren's Syndrome",2015-06-08T00:00:00Z,2018-08-13T00:00:00Z,2018-01-16T00:00:00Z,TRUE,Randomized,Triple,INDUSTRY,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2014,2015,2018
NCT02338739,2021-03-11,2014-12-11,NA,Interventional,Not Applicable,1816,Completed,"An Adaptive Strategy for Preventing and Treating Lapses of Retention in Adult HIV Care (AdaPT-R) in Nyanza, Kenya",2015-03-01T00:00:00Z,2020-11-01T00:00:00Z,2020-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2015,2020
NCT02338765,2016-06-08,2015-01-07,NA,Interventional,Not Applicable,54,Completed,MoTHER Buddy Program,2015-01-01T00:00:00Z,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,"University of California, San Francisco",2015,2015,2016
NCT02341027,2020-02-11,2015-01-09,NA,Interventional,Not Applicable,205,Completed,Immediate Versus Interval Postpartum Use of the Levonorgestrel Contraceptive Implants: a Randomized Controlled Trial,2015-01-01T00:00:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2015,2015,2016
NCT02342678,2018-11-28,2015-01-15,2018-10-25,Interventional,Not Applicable,56,Completed,Lessening Incontinence Through Low-impact Activity,2015-01-01T00:00:00Z,2017-04-01T00:00:00Z,2017-04-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2015,2015,2017
NCT02344316,2021-08-13,2015-01-12,2017-05-05,Interventional,Phase 2,31,Completed,Bringing Relief to Adolescents Naturally Using Melatonin for Migraine,2015-05-01T00:00:00Z,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2015,2015,2016
NCT02350140,2018-05-05,2015-01-19,NA,Interventional,Not Applicable,2508,Unknown status,Texting to Improve Testing (TextIT):,2015-01-01T00:00:00Z,2018-12-01T00:00:00Z,2017-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,NA,"University of California, San Francisco",NA,NA,NA,2015,2015,2018
NCT02357979,2021-01-11,2015-02-03,2020-12-08,Interventional,Not Applicable,60,Completed,Fissure Caries Inhibition Study With Solea CO2-9.3μm Short-pulsed Laser,2018-02-08T00:00:00Z,2020-03-31T00:00:00Z,2020-01-31T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2015,2018,2020
NCT02358200,2020-01-07,2015-01-27,NA,Interventional,Phase 1,23,Terminated,Study of BMN-673 With Carboplatin and Paclitaxel in Patients With Advanced BRCA-mutated Solid Tumor or Triple Negative Metastatic Breast Cancer,2015-02-23T00:00:00Z,2019-01-08T00:00:00Z,2019-01-08T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2015,2015,2019
NCT02367092,2019-12-13,2014-12-20,NA,Interventional,Not Applicable,83,Completed,Exercise Intervention in Liver Transplant Patients,2016-07-01T00:00:00Z,2019-12-01T00:00:00Z,2019-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2014,2016,2019
NCT02368691,2020-10-29,2015-02-10,2020-09-13,Interventional,Phase 2,32,Terminated,Efficacy and Safety of GTx-024 in Patients With Androgen Receptor-Positive Triple Negative Breast Cancer (AR+ TNBC),2015-06-01T00:00:00Z,2017-09-22T00:00:00Z,2017-09-22T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2015,2015,2017
NCT02371525,2017-10-24,2015-02-19,NA,Interventional,Not Applicable,121,Completed,Enhancing PrEP in Community Settings (EPIC),2015-04-01T00:00:00Z,2017-01-01T00:00:00Z,2016-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2015,2015,2017
NCT02373657,2021-06-23,2015-02-23,NA,Interventional,Not Applicable,4068,Completed,Water Uptake for Health in Amhara Pilot,2014-04-01T00:00:00Z,2017-05-01T00:00:00Z,2017-05-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","F.I. Proctor Foundation, University of California San Francisco",NA,NA,NA,NA,2015,2014,2017
NCT02376855,2015-03-02,2015-02-26,NA,Interventional,Not Applicable,36,Completed,"A Study of the Implementation of an Electronic Consultation (""eConsult"") Platform",2011-10-01T00:00:00Z,2013-12-01T00:00:00Z,2013-09-01T00:00:00Z,FALSE,Randomized,Single,INDUSTRY,FALSE,NA,"Center for Excellence in Primary Care, University of California, San Francisco",NA,NA,NA,NA,2015,2011,2013
NCT02385786,2015-03-05,2015-03-02,NA,Interventional,Not Applicable,43,Completed,Mindfulness-Based Cognitive Therapy Effect on Depression and C-Reactive Protein Levels After 8 Weeks of Treatment,2011-11-01T00:00:00Z,2012-08-01T00:00:00Z,2012-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2015,2011,2012
NCT02395627,2020-06-22,2015-03-17,2020-05-14,Interventional,Phase 2,38,Terminated,Reversing Therapy Resistance With Epigenetic-Immune Modification,2015-05-04T00:00:00Z,2019-06-08T00:00:00Z,2019-06-08T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2015,2015,2019
NCT02397408,2020-10-27,2015-03-04,2020-10-27,Interventional,Phase 2,18,Completed,11C- and 18F-Choline PET/MR Imaging for Prostate Cancer,2015-04-09T00:00:00Z,2015-06-30T00:00:00Z,2015-06-30T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2015,2015,2015
NCT02403752,2018-12-14,2015-03-18,NA,Interventional,Not Applicable,20,Completed,Paired Integrative Home Exercise for Seniors With Dementia and Their Caregivers (PairedPLIE),2015-03-01T00:00:00Z,2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2015,2015,2018
NCT02408965,2019-08-15,2015-03-11,2018-05-09,Interventional,Phase 4,284,Completed,Uterotonic Prophylaxis Trial,2015-03-01T00:00:00Z,2017-03-01T00:00:00Z,2017-03-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2015,2015,2017
NCT02410902,2021-04-28,2015-03-19,NA,Interventional,Phase 3,335,Completed,A Trial of CM-AT in Children With Autism With All Levels of FCT (The Blum Study),2015-05-01T00:00:00Z,2017-12-22T00:00:00Z,2017-12-22T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2015,2015,2017
NCT02410954,2021-05-14,2015-02-20,2021-03-09,Interventional,Not Applicable,14,Terminated,Transcranial Direct Current Stimulation (tDCS) as a Treatment for Acute Fear,2015-12-01T00:00:00Z,2019-01-31T00:00:00Z,2019-01-31T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2015,2015,2019
NCT02417233,2017-11-17,2014-12-12,2017-06-27,Interventional,Not Applicable,756,Completed,Engagement to Care South Africa,2014-10-01T00:00:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2014,2014,2016
NCT02420561,2015-06-08,2015-04-07,NA,Interventional,Not Applicable,307,Completed,Motivational Interviewing to Reduce Substance Use Among Depression Patients,2010-10-01T00:00:00Z,2014-08-01T00:00:00Z,2014-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2015,2010,2014
NCT02421887,2019-08-12,2015-03-19,2019-06-24,Interventional,Phase 2,171,Completed,"Males, Antioxidants, and Infertility Trial",2015-12-01T00:00:00Z,2018-12-01T00:00:00Z,2018-06-11T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,NA,NA,NA,"University of California, San Francisco",NA,NA,2015,2015,2018
NCT02422485,2021-03-30,2015-04-09,NA,Interventional,Phase 1,10,Completed,"A 6 Month, Open-Label, Pilot Futility Clinical Trial of Oral Salsalate for Progressive Supranuclear Palsy",2015-04-01T00:00:00Z,2019-12-01T00:00:00Z,2019-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2015,2015,2019
NCT02423720,2018-02-22,2015-04-17,NA,Interventional,Not Applicable,53,Completed,Mindfulness Meditation Intervention for Colorectal Cancer Patients and Caregivers,2015-04-28T00:00:00Z,2017-01-01T00:00:00Z,2016-05-03T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2015,2015,2017
NCT02424097,2020-04-08,2015-04-15,2018-10-29,Interventional,Phase 4,40,Completed,MI Varnish and MI Paste Plus in a Caries Prevention and Remineralization Study,2013-05-01T00:00:00Z,2016-10-01T00:00:00Z,2016-10-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2015,2013,2016
NCT02428309,2019-10-22,2015-04-23,2019-10-03,Interventional,Phase 1,1,Terminated,Autologous Polyclonal Tregs for Lupus,2015-08-27T00:00:00Z,2018-10-03T00:00:00Z,2016-09-02T00:00:00Z,TRUE,Non-Randomized,None (Open Label),NIH,FALSE,NA,NA,"University of California, San Francisco",NA,NA,NA,2015,2015,2018
NCT02428361,2019-04-16,2015-04-17,NA,Interventional,Early Phase 1,19,Completed,Fecal Microbiota Transplant (FMT) for Pouchitis,2015-05-28T00:00:00Z,2019-03-04T00:00:00Z,2018-04-09T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, San Francisco",2015,2015,2019
NCT02429869,2019-10-29,2015-04-24,2019-05-17,Interventional,Phase 4,10,Completed,Impact of Everolimus on HIV Persistence Post Kidney or Liver Transplant,2016-02-24T00:00:00Z,2018-01-31T00:00:00Z,2018-01-31T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,"University of California, San Francisco",2015,2016,2018
NCT02432209,2022-02-01,2015-03-16,2021-01-15,Interventional,Phase 3,379,Completed,Improving Reproductive Fitness Through Pretreatment With Lifestyle Modification in Obese Women With Unexplained Infertility,2015-08-01T00:00:00Z,2020-05-01T00:00:00Z,2019-11-30T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,NA,NA,NA,"University of California, San Francisco",NA,NA,2015,2015,2020
