nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsf_lead_sponsor,ucsf_principal_investigator,ucsf_study_chair,ucsf_study_director,ucsf_unspecified_official,ucsf_responsible_party,registration_year,start_year,completion_year
NCT04156373,2021-04-29,2019-10-10,NA,Interventional,Not Applicable,400,Enrolling by invitation,Fuerte Program for Newcomer Immigrant Youth,2020-11-23T00:00:00Z,2024-06-30T00:00:00Z,2023-12-15T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2020,2024
NCT04182906,2021-04-19,2019-11-19,NA,Interventional,Not Applicable,555,Completed,Pediatric ACEs Screening and Resiliency Study,2017-03-17T00:00:00Z,2019-12-23T00:00:00Z,2019-12-23T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,UCSF Benioff Children's Hospital Oakland,"UCSF Benioff Children's Hospital Oakland; University of California, San Francisco",NA,NA,NA,NA,2019,2017,2019
NCT04184362,2020-10-15,2019-10-23,NA,Interventional,Not Applicable,30,Recruiting,Empower Opioid Misuse & Chronic Pain,2019-11-20T00:00:00Z,2021-08-01T00:00:00Z,2021-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2019,2021
NCT04185402,2021-09-30,2019-12-02,NA,Interventional,Phase 4,100000,Recruiting,Azithromycin Reduction to Reach Elimination of Trachoma,2021-05-29T00:00:00Z,2027-01-31T00:00:00Z,2026-10-31T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,2019,2021,2027
NCT04186299,2021-06-15,2019-11-21,NA,Interventional,Phase 4,100,Not yet recruiting,The Effect of Buccal Infiltration Administration of Clonidine on the Success Rate of Inferior Alveolar Nerve Block,2021-08-01T00:00:00Z,2022-12-01T00:00:00Z,2022-08-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2021,2022
NCT04186663,2021-05-31,2019-11-28,NA,Interventional,Phase 2,59,Completed,Pharmacokinetics of Advantage Arrest in Children,2019-08-01T00:00:00Z,2020-03-31T00:00:00Z,2020-03-31T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2019,2019,2020
NCT04190056,2022-01-29,2019-12-04,NA,Interventional,Phase 2,65,Recruiting,Pembrolizumab and Tamoxifen With or Without Vorinostat for the Treatment of Estrogen Receptor Positive Breast Cancer,2021-03-11T00:00:00Z,2029-03-01T00:00:00Z,2025-09-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2021,2029
NCT04191057,2020-12-11,2019-12-05,NA,Interventional,Not Applicable,100,Recruiting,Determining Normal Range for Free Light Chains in Serum Among Twins,2018-08-15T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2018,2022
NCT04191967,2022-02-22,2019-12-06,NA,Interventional,Not Applicable,379,Completed,Thermocoagulation for Treatment of Precancerous Cervical Lesions,2019-09-25T00:00:00Z,2021-11-30T00:00:00Z,2021-11-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2019,2021
NCT04194632,2021-04-28,2019-12-09,NA,Interventional,Not Applicable,16,Recruiting,Right Ventricular Pacing in Pulmonary Arterial Hypertension,2021-01-01T00:00:00Z,2021-12-05T00:00:00Z,2021-12-05T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2021,2021
NCT04194996,2021-05-04,2019-11-25,NA,Observational,NA,200,Recruiting,Radiographic and Clinical Evaluation of Surgical Treatment for Cervical Deformity: A Multi-Center Study 2.0,2019-08-01T00:00:00Z,2033-07-31T00:00:00Z,2032-12-31T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,"University of California, San Francisco, Department on Neurosurgery",NA,NA,NA,NA,2019,2019,2033
NCT04198623,2021-11-08,2019-12-10,NA,Interventional,Phase 2,80,Recruiting,Efficacy of Montelukast in Reducing the Incidence and Severity of Monoclonal Antibodies Associated Infusion Reactions,2020-03-20T00:00:00Z,2022-09-20T00:00:00Z,2022-09-20T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco",UCSF - Fresno,NA,NA,NA,"University of California, San Francisco",2019,2020,2022
NCT04201106,2021-03-15,2019-12-12,NA,Interventional,Not Applicable,60,Recruiting,A Neuroimaging Study of Open-label Placebo in Depressed Adolescents,2020-05-14T00:00:00Z,2021-11-30T00:00:00Z,2021-11-30T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2020,2021
NCT04205604,2021-01-11,2019-12-16,NA,Interventional,Phase 2,50,Recruiting,18FluoroLDOPA PET Imaging for the Detection and Localization of Focal Congenital Hyperinsulinism,2016-11-03T00:00:00Z,2023-12-31T00:00:00Z,2023-12-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2019,2016,2023
NCT04206514,2020-01-10,2019-12-18,NA,Interventional,Not Applicable,371,Completed,Improving Person Centered Care for Post Abortion Patients in Kenya,2018-08-27T00:00:00Z,2018-12-18T00:00:00Z,2018-12-18T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco/University of California, Los Angeles",NA,NA,NA,NA,2019,2018,2018
NCT04206527,2019-12-18,2019-12-17,NA,Interventional,Not Applicable,1104,Completed,Improving Person-Centered Care for Family Planning in India,2019-04-26T00:00:00Z,2019-06-24T00:00:00Z,2019-06-24T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,"University of California, San Francisco",NA,NA,2019,2019,2019
NCT04208191,2019-12-19,2019-12-19,NA,Interventional,Not Applicable,3354,Completed,Quality Improvement Project for Maternal Health and Family Planning Services in Kenya,2016-08-08T00:00:00Z,2019-04-12T00:00:00Z,2019-04-12T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2016,2019
NCT04208230,2021-10-15,2019-12-19,NA,Observational,NA,96,Recruiting,Progression and Etiology of Cortical Porosity in Diabetic Bone Disease,2017-01-03T00:00:00Z,2023-12-31T00:00:00Z,2021-12-31T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2017,2023
NCT04208841,2019-12-19,2019-12-18,NA,Interventional,Not Applicable,1971,Completed,"Quality Improvement of Person-Centered Care for Maternal Health in Public Facilities in India, Phase 2",2018-05-14T00:00:00Z,2019-06-29T00:00:00Z,2019-06-29T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2018,2019
NCT04208867,2019-12-19,2019-12-18,NA,Interventional,Not Applicable,2989,Completed,"Quality Improvement Project for Reproductive Health Services in India, Phase 1",2016-09-16T00:00:00Z,2018-12-06T00:00:00Z,2018-12-06T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2016,2018
NCT04209985,2021-01-11,2019-12-20,NA,Interventional,Not Applicable,100,Recruiting,Reaching for Equity in Sleep Apnea Treatment (REST) Study,2020-11-18T00:00:00Z,2021-12-31T00:00:00Z,2021-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2020,2021
NCT04218370,2021-09-23,2019-12-19,NA,Interventional,Not Applicable,220,Recruiting,Liberation From Acute Dialysis,2020-01-23T00:00:00Z,2024-12-31T00:00:00Z,2024-06-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2020,2024
NCT04221893,2021-08-17,2020-01-06,NA,Interventional,Not Applicable,28,Recruiting,Radiation Therapy for the Treatment of Metastatic Gastrointestinal Cancers,2020-08-07T00:00:00Z,2025-07-01T00:00:00Z,2022-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2025
NCT04223934,2021-12-10,2020-01-08,NA,Interventional,Not Applicable,300,"Active, not recruiting",Tailored Drug Titration Using Artificial Intelligence,2020-02-18T00:00:00Z,2022-09-30T00:00:00Z,2022-09-30T00:00:00Z,FALSE,Randomized,Single,INDUSTRY,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2020,2020,2022
NCT04224987,2022-02-22,2019-12-17,NA,Interventional,Phase 4,1106050,Recruiting,Azithromycin for Child Survival in Niger: Mortality and Resistance Trial,2020-11-24T00:00:00Z,2026-03-01T00:00:00Z,2026-03-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2020,2026
NCT04231825,2021-09-29,2019-10-08,2021-08-11,Interventional,Not Applicable,47,Completed,At-home Transcranial Alternating Current Stimulation During Multitasking,2019-10-15T00:00:00Z,2020-09-15T00:00:00Z,2020-08-15T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2019,2020
NCT04231864,2020-10-22,2020-01-14,NA,Interventional,Phase 2,0,Withdrawn,"Durvalumab and Epacadostat for Treatment of Unresectable, Recurrent, or Metastatic Epstein-Barr Virus Positive Nasopharyngeal Cancer",2020-12-01T00:00:00Z,2024-04-01T00:00:00Z,2022-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2020,2020,2024
NCT04233736,2021-07-16,2020-01-15,NA,Interventional,Not Applicable,160,Recruiting,Erector Spinae Plane Blocks (ESP) for Postoperative Pain in Lumbo-sacral Spine Surgery,2021-07-01T00:00:00Z,2022-01-01T00:00:00Z,2021-11-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2021,2022
NCT04235803,2020-11-02,2020-01-16,NA,Interventional,Not Applicable,100,Not yet recruiting,"Telemedicine Follow-up for Routine, Low-Risk Oculoplastic Surgery",2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,2021-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2021,2021
NCT04243694,2021-01-15,2019-10-07,NA,Interventional,Not Applicable,0,Withdrawn,Sustainable Mindfulness and Resilience Training (SMART),2020-01-01T00:00:00Z,2020-07-01T00:00:00Z,2020-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2020,2020
NCT04249700,2021-04-13,2020-01-23,NA,Interventional,Not Applicable,25,Completed,Investigating the Effect of Single-session Sauna Use on Body Temperature,2019-09-13T00:00:00Z,2020-04-01T00:00:00Z,2020-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2019,2020
NCT04249986,2021-02-11,2020-01-24,NA,Interventional,Not Applicable,20,Recruiting,Backpack Weight Impacts,2020-02-21T00:00:00Z,2022-06-01T00:00:00Z,2022-01-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2022
NCT04253587,2021-02-18,2020-01-29,NA,Interventional,Not Applicable,300,Recruiting,Labyrinth Intervention in High-Fidelity Long-Term Memory,2019-10-01T00:00:00Z,2022-06-30T00:00:00Z,2021-12-31T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2020,2019,2022
NCT04254796,2021-10-08,2020-01-31,NA,Interventional,Not Applicable,100,"Active, not recruiting",Neural Mechanisms of Meditation Training in Healthy and Depressed Adolescents: An MRI Connectome Study,2020-06-19T00:00:00Z,2022-06-30T00:00:00Z,2022-03-31T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2022
NCT04258462,2022-02-01,2019-09-02,NA,Interventional,Phase 2,100,Recruiting,Hyperpolarized 13C Pyruvate MRI Scan in Predicting Tumor Aggressiveness in Patients With Renal Tumors,2019-01-15T00:00:00Z,2026-12-31T00:00:00Z,2026-12-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2019,2019,2026
NCT04259125,2021-10-05,2020-02-04,NA,Observational,NA,87,Recruiting,Evaluating the Role of Inflammation in Neonatal Epileptogenesis,2018-12-15T00:00:00Z,2023-11-30T00:00:00Z,2023-05-31T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2018,2023
NCT04267640,2021-12-21,2020-02-07,NA,Interventional,Phase 2,60,Recruiting,Study of AMG0001 to Improve Ulcer Healing and Perfusion in Subjects With Peripheral Ischemic Ulcers,2020-01-30T00:00:00Z,2023-01-01T00:00:00Z,2022-07-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,TRUE,NA,"Division of Vascular and Endovascular Surgery, UCSF",NA,NA,NA,NA,2020,2020,2023
NCT04287738,2021-07-20,2020-01-24,NA,Interventional,Not Applicable,912,"Active, not recruiting","Care Ecosystem: Navigating Patients and Families Through Stages of Care, Extension Trial",2015-03-20T00:00:00Z,2022-05-31T00:00:00Z,2022-05-31T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2015,2022
NCT04291651,2021-08-30,2020-02-26,NA,Observational,NA,4000,Recruiting,UCSF Panc Cyst Registry,2019-10-08T00:00:00Z,2030-01-01T00:00:00Z,2030-01-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2019,2030
NCT04301895,2020-03-05,2020-03-03,NA,Interventional,Phase 1,20,Completed,"Pupillary Unrest in Ambient Light, and Relationship to Opioid-Induced Respiratory Depression",2019-04-30T00:00:00Z,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2020,2019,2019
NCT04307641,2020-03-12,2020-03-10,NA,Interventional,Not Applicable,283,Completed,Improving Person Centered Care for Abortion Clients in India,2016-11-01T00:00:00Z,2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2016,2018
NCT04310462,2021-05-18,2020-01-21,NA,Interventional,Not Applicable,65,"Active, not recruiting",Effectiveness of an EHR Interface to Reduce Dosage of Hydroxychloroquine,2017-02-01T00:00:00Z,2025-02-01T00:00:00Z,2025-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2017,2025
NCT04311502,2022-02-21,2020-03-05,NA,Interventional,Phase 2,185,Recruiting,Clofazimine- and Rifapentine-Containing Treatment Shortening Regimens in Drug-Susceptible Tuberculosis: The CLO-FAST Study,2021-06-16T00:00:00Z,2023-10-01T00:00:00Z,2023-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),NIH,TRUE,NA,NA,"University of California, San Francisco",NA,NA,NA,2020,2021,2023
NCT04311749,2021-07-26,2020-03-05,NA,Observational,NA,200,Recruiting,Expanded NIPT for Pregnancy Complications,2020-02-12T00:00:00Z,2022-12-31T00:00:00Z,2022-12-31T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2022
NCT04315272,2021-11-08,2020-03-17,NA,Interventional,Phase 4,450,"Active, not recruiting",Gut and Azithromycin Mechanisms in Infants and Children II,2020-08-21T00:00:00Z,2023-06-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2023
NCT04318470,2021-04-12,2020-03-10,NA,Observational,NA,25,Recruiting,Identification of Microbial DNA in Maternal Plasma After PPROM,2020-02-12T00:00:00Z,2021-12-31T00:00:00Z,2021-10-31T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2021
NCT04323046,2022-02-22,2020-03-24,NA,Interventional,Phase 1,45,Recruiting,Immunotherapy (Nivolumab and Ipilimumab) Before and After Surgery for the Treatment of Recurrent or Progressive High Grade Glioma in Children and Young Adults,2020-10-02T00:00:00Z,2027-03-01T00:00:00Z,2024-03-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,NA,NA,NA,NA,NA,"University of California, San Francisco",2020,2020,2027
NCT04323839,2021-11-09,2020-03-24,NA,Observational,NA,1333,"Active, not recruiting",COVID-19 PRIORITY (Pregnancy CoRonavIrus Outcomes RegIsTrY),2020-03-20T00:00:00Z,2024-03-31T00:00:00Z,2024-03-31T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2024
NCT04326660,2021-08-19,2020-03-23,NA,Interventional,Not Applicable,66,Recruiting,SCOPE-Chinese Women Study,2020-07-20T00:00:00Z,2022-12-30T00:00:00Z,2022-07-20T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2022
NCT04332107,2021-10-05,2020-03-30,2021-08-09,Interventional,Phase 3,263,Terminated,Azithromycin for COVID-19 Treatment in Outpatients Nationwide,2020-05-22T00:00:00Z,2021-03-30T00:00:00Z,2021-03-16T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2020,2020,2021
NCT04336189,2021-03-25,2020-03-31,NA,Interventional,Phase 3,2757,Recruiting,Optimal Chemopreventive Regimens to Prevent Malaria and Improve Birth Outcomes in Uganda,2020-12-28T00:00:00Z,2024-06-01T00:00:00Z,2024-01-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2020,2020,2024
NCT04337515,2021-07-30,2020-02-27,NA,Interventional,Not Applicable,25,Recruiting,A Feasibility Study Using CLINIMACS® for Alpha/Beta T-Cell Depletion in Stem Cell Transplant,2019-12-19T00:00:00Z,2030-01-01T00:00:00Z,2025-01-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, San Francisco",2020,2019,2030
NCT04337697,2021-06-22,2020-03-31,NA,Observational,NA,280,Recruiting,Neonatal Seizure Registry - Developmental Functional EValuation,2020-03-15T00:00:00Z,2024-02-29T00:00:00Z,2024-02-29T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2024
NCT04338152,2021-05-09,2020-04-03,NA,Interventional,Not Applicable,220,Recruiting,Family-Focused Therapy for Individuals at High Clinical Risk for Psychosis: A Confirmatory Efficacy Trial,2021-01-15T00:00:00Z,2024-06-30T00:00:00Z,2024-06-30T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2020,2021,2024
NCT04346225,2021-11-03,2020-04-10,NA,Interventional,Phase 2,12,"Active, not recruiting",Magnetic Resonance Imaging (MRI) With Hyperpolarized Pyruvate (13C) as Diagnostic Tool in Advanced Prostate Cancer,2020-07-16T00:00:00Z,2026-11-30T00:00:00Z,2025-12-31T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2020,2020,2026
NCT04357821,2020-11-13,2020-04-18,NA,Interventional,Phase 1/Phase 2,20,Recruiting,Combinatorial Therapy to Induce an HIV Remission,2020-08-01T00:00:00Z,2024-12-01T00:00:00Z,2024-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,"University of California, San Francisco",2020,2020,2024
NCT04359186,2020-11-16,2020-04-20,NA,Interventional,Not Applicable,40,Enrolling by invitation,SCOPE Analytic Treatment Interruption Protocol,2020-10-15T00:00:00Z,2024-06-01T00:00:00Z,2024-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2024
NCT04362150,2021-09-09,2020-04-23,NA,Observational,NA,800,Recruiting,Long-term Impact of Infection With Novel Coronavirus (COVID-19),2020-04-21T00:00:00Z,2022-12-31T00:00:00Z,2022-12-31T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2022
NCT04363203,2020-06-18,2020-04-23,NA,Interventional,Phase 3,300,Suspended,VA Remote and Equitable Access to COVID-19 Healthcare Delivery (VA-REACH TRIAL),2020-04-30T00:00:00Z,2021-08-01T00:00:00Z,2021-03-01T00:00:00Z,FALSE,Randomized,Quadruple,FED,FALSE,NA,"San Francisco VA/University of California, San Francisco",NA,NA,NA,NA,2020,2020,2021
NCT04363684,2021-08-31,2020-04-02,NA,Observational,NA,2100,Recruiting,ARTFL LEFFTDS Longitudinal Frontotemporal Lobar Degeneration (ALLFTD),2020-03-01T00:00:00Z,2024-07-01T00:00:00Z,2024-07-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2020,2020,2024
NCT04368533,2020-11-16,2019-01-25,NA,Interventional,Not Applicable,70,Recruiting,Livionex on Reducing Plaque Accumulation and Improving Oral Health in Children,2019-02-08T00:00:00Z,2022-12-01T00:00:00Z,2021-12-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2019,2022
NCT04368767,2020-11-09,2019-11-26,NA,Interventional,Not Applicable,8,Completed,A Pilot Randomized Controlled Trial of the Effects of Daily Skin-to-skin Contact (PRCTS2S),2020-08-03T00:00:00Z,2020-09-30T00:00:00Z,2020-09-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2019,2020,2020
NCT04370509,2021-11-18,2020-04-28,NA,Interventional,Phase 2,84,Recruiting,Pembrolizumab With or Without Axitinib for Treatment of Locally Advanced or Metastatic Clear Cell Kidney Cancer in Patients Undergoing Surgery,2021-02-09T00:00:00Z,2025-09-01T00:00:00Z,2023-09-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2021,2025
NCT04374136,2021-09-14,2020-04-23,NA,Interventional,Phase 3,180,Recruiting,A Phase 3 Study to Evaluate Efficacy and Safety of AL001 in Frontotemporal Dementia (INFRONT-3),2020-07-23T00:00:00Z,2023-12-30T00:00:00Z,2023-10-30T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2020,2020,2023
NCT04377152,2021-02-24,2020-05-01,NA,Expanded Access,NA,NA,Approved for marketing,Expanded Access 68Gallium-PSMA-11 PET for Prostate Cancer,NA,NA,NA,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2020,NA,NA
NCT04383847,2021-11-02,2020-05-07,NA,Interventional,Not Applicable,90,Completed,Understanding the Role of Gender Inequality and Food Insecurity on Maternal and Child Health,2021-02-01T00:00:00Z,2021-10-01T00:00:00Z,2021-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2021,2021
NCT04384055,2021-12-02,2020-05-08,NA,Observational,NA,165,Completed,Predicting Outcomes for Covid-19 Using Sonography,2020-03-21T00:00:00Z,2021-11-15T00:00:00Z,2021-11-15T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2020,2020,2021
NCT04387110,2021-09-23,2020-05-04,NA,Observational,NA,20,"Active, not recruiting",Ocrelizumab in Breastmilk,2020-08-07T00:00:00Z,2022-02-28T00:00:00Z,2022-01-30T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2022
NCT04388605,2021-11-09,2020-05-07,NA,Observational,NA,11000,Recruiting,Assessing the Safety of Pregnancy In the CoRonavirus (COVID-19) pandEmic,2020-04-21T00:00:00Z,2023-12-01T00:00:00Z,2023-06-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2023
NCT04404075,2021-01-11,2020-05-21,NA,Observational,NA,10,Not yet recruiting,Skin Tracker: A Mobile Health App to Monitor Skin Disease Activity and Treatment Use,2021-06-01T00:00:00Z,2022-07-01T00:00:00Z,2022-07-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2021,2022
NCT04404465,2021-09-24,2020-05-15,NA,Observational,NA,3000,Enrolling by invitation,Health eHeart BEAT-AFib - Health eHeart Biomarkers of Early Atrial Transformation in Atrial Fibrillation,2020-09-15T00:00:00Z,2040-09-15T00:00:00Z,2030-09-15T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2040
NCT04405115,2021-02-22,2020-03-18,NA,Interventional,Not Applicable,70,Recruiting,Improving Survivorship Care for Older Adults After Chemotherapy,2021-02-16T00:00:00Z,2025-05-30T00:00:00Z,2025-05-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2021,2025
NCT04407442,2021-05-17,2020-05-22,NA,Interventional,Phase 2,23,Recruiting,"Daratumumab, Azacitidine, and Dexamethasone for Treatment of Patients With Recurrent or Refractory Multiple Myeloma Previously Treated With Daratumumab",2020-11-30T00:00:00Z,2023-06-30T00:00:00Z,2023-06-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2020,2020,2023
